9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
15,Sara HURTADO / Adria DIAZ,ESP,16,49.32,25.65,24.67,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,NtCiSt2,,5.0,False,0.29,1,1,0,0,0,1,0,0,0,,5.29
2,STw3,,5.0,False,0.0,0,2,0,0,-1,0,0,0,0,,5.0
3,1YP3+kpNYY,,6.0,False,-0.07,1,1,0,-1,0,-1,0,-1,0,,5.93
4,2YP2+kpYNN,,5.0,False,-0.14,0,0,0,-1,0,-1,0,-1,0,,4.86
5,CuLi4,,4.0,False,0.57,1,2,1,1,1,1,2,1,1,,4.57
,,,25.0,,,,,,,,,,,,,25.65
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.75,6.5,6.0,6.25,5.75,5.75,6.25,5.25,6.0,,6.07
,Linking Footwork / Movement  ,,,,0.7,6.5,6.25,5.75,6.0,5.75,5.5,6.25,5.5,5.25,,5.86
,Performance  ,,,,0.7,7.0,7.0,6.0,5.5,6.0,5.75,6.5,5.75,6.25,,6.18
,Choreography  ,,,,0.8,6.75,6.5,5.75,6.5,6.25,6.25,7.0,6.0,6.25,,6.36
,Interpretation / Timing  ,,,,1.0,7.0,6.5,6.0,6.75,6.25,6.0,6.75,5.75,5.75,,6.29
,,,,,,,,,,,,,,,,24.67
Deduction,Falls,-1.0
