8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Ekaterina RUBLEVA / Ivan SHEFER,RUS,0,40.51,23.3,17.21,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,NtMiSt3+STw4,,7.6,False,0.0,1,0,0,0,0,0,0,-2,,7.6
2,CuLi4,,4.0,False,0.0,0,0,0,0,0,0,0,0,,4.0
3,CoSp2,,3.5,False,-0.2,0,-1,0,0,-1,0,-1,-1,,3.3
4,RoLi4,,4.0,False,-0.4,-1,-1,0,0,-1,-1,-1,-1,,3.6
5,DiSt2,,4.8,False,0.0,0,0,1,0,0,0,0,-1,,4.8
,,,23.9,,,,,,,,,,,,23.3
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,4.5,4.0,4.75,4.75,5.0,4.75,4.5,4.75,,4.65
,Linking Footwork / Movement ,,,,0.8,4.25,4.5,4.5,4.5,4.5,4.5,4.25,4.0,,4.45
,Performance ,,,,0.6,4.0,4.75,4.5,5.0,4.5,4.75,4.25,4.5,,4.55
,Choreography ,,,,0.6,4.25,4.25,4.5,5.0,4.5,4.75,4.5,4.0,,4.5
,Interpretation / Timing ,,,,1.0,3.5,4.25,4.5,4.75,4.5,5.0,4.5,3.75,,4.5
,,,,,,,,,,,,,,,17.21
