8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Tanith BELBIN / Benjamin AGOSTO,USA,0,58.37,29.3,29.07,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,DiSt3,,5.5,False,1.6,1,1,2,2,2,1,2,2,,7.1
2,CuLi4,,4.0,False,0.5,1,1,1,1,0,1,2,1,,4.5
3,CoSp3,,4.0,False,0.2,0,1,0,1,0,0,1,1,,4.2
4,NtMiSt4+STw4,,8.2,False,0.6,1,1,0,-1,2,0,1,0,,8.8
5,RoLi4,,4.0,False,0.7,2,1,1,2,1,1,2,1,,4.7
,,,25.7,,,,,,,,,,,,29.3
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,7.5,7.5,7.75,7.5,8.0,7.25,8.25,7.75,,7.65
,Linking Footwork / Movement ,,,,0.8,7.25,7.25,7.75,7.5,7.5,7.0,8.25,7.5,,7.45
,Performance ,,,,0.6,7.5,7.75,7.75,8.0,8.0,7.25,8.25,8.0,,7.8
,Choreography ,,,,0.6,7.5,7.5,7.5,7.75,7.75,7.5,8.5,7.5,,7.6
,Interpretation / Timing ,,,,1.0,7.75,7.5,8.0,7.75,7.75,7.5,8.5,7.75,,7.75
,,,,,,,,,,,,,,,29.07
