Skate America 2006,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Transition / Linking Footwork  2.00 7.25 6.75 7.25,7.25,6.75 7.00 6.50 7.25,,7.50,7.50 - -,7.00
Performance / Execution  2.00 7.25 7.00 7.75,7.75,7.50 8.00 7.00 7.50,,7.75,7.50 - -,7.45
Choreography / Composition  2.00 7.25 7.25 7.50,7.50,7.75 7.75 7.00 7.25,,7.50,7.50 - -,7.45
Interpretation  2.00 7.25 7.25 7.75,7.50,7.00 7.25 7.00 7.50,,7.75,7.50 - -,7.30
Judges Total Program Component Score (factored),,,,,,73.80
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Skate America 2006,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
3 Alban PREAUBERT FRA,,138.87  70.27,,,69.60,1.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3F+3T  9.50  0.80 0 1 1,1,0 1 1 1,,0,0 - -,10.30
2 3A+2T+2Lo  10.30  0.40 1 1 1,1,0 0 0 0,,0,1 - -,10.70
3 3Lz  6.00  0.00 0 1 0,0,-1 1 -1 0,,-1,0 - -,6.00
4 3A  7.50  0.40 0 0 1,1,0 0 1 0,,1,1 - -,7.90
5 FSSp4  3.00  0.10 0 1 0,1,0 0 0 1,,1,0 - -,3.10
6 CiSt3  3.10  0.40 1 1 0,1,0 1 1 1,,2,1 - -,3.50
7 FSSp4  3.00  0.00 0 0 0,0,0 0 -1 0,,1,0 - -,3.00
8 3F  6.05 x  0.00 1 0 1,1,-1 0 0 0,,0,0 - -,6.05
9 2A  3.63 x  0.00 0 0 0,0,0 1 0 0,,1,0 - -,3.63
10 3Lo  5.50 x -0.60 0 0 -1,0,-1 -1 0 -1,,-1,0 - -,4.90
11 3S  4.95 x -3.00 -3 -3 -3,-3,-3 -3 -3 -3,,-3,-3 - -,1.95
12 CSSp3  2.30 -0.06 0 0 0,0,-1 -1 0 0,,0,0 - -,2.24
13 SlSt3  3.10  0.30 0 1 0,0,0 1 1 1,,1,0 - -,3.40
14 CCoSp4  3.50  0.10 0 1 0,0,0 0 0 1,,1,0 - -,3.60
71.43,,,,,,70.27
Program Components Factor,,,,,,
Skating Skills  2.00 6.25 6.75 7.00,7.75,6.50 7.00 6.75 7.50,,6.75,6.50 - -,6.80
Transition / Linking Footwork  2.00 6.50 6.75 6.75,7.25,5.75 7.75 6.25 7.00,,6.50,6.25 - -,6.60
Performance / Execution  2.00 7.00 7.00 7.25,7.50,6.25 7.00 7.50 7.50,,7.00,6.50 - -,7.05
Choreography / Composition  2.00 6.50 7.25 7.00,7.50,7.00 7.50 6.75 7.25,,7.25,6.50 - -,7.05
Interpretation  2.00 6.50 7.50 7.25,7.75,7.00 8.00 7.25 7.50,,7.25,6.50 - -,7.30
Judges Total Program Component Score (factored),,,,,,69.60
Deductions: Falls: -1.00,,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
4 Sergei VORONOV RUS,,116.63  61.63,,,55.00,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3F  5.50  0.80 0 1 1,1,0 1 1 1,,1,0 - -,6.30
2 3A  7.50  0.00 0 0 0,0,-1 0 0 0,,0,0 - -,7.50
3 3T  4.00  0.40 1 1 0,1,0 0 1 0,,1,1 - -,4.40
4 CiSt2  2.30  0.00 0 0 0,0,0 0 0 0,,1,1 - -,2.30
5 FSSp3  2.30  0.00 0 0 0,0,0 -1 0 1,,0,0 - -,2.30
6 3A+2T  9.68 x -1.40 -2 -2 -1,-1,-3 -1 -2 -1,,-1,-1 - -,8.28
7 3Lo  5.50 x  0.00 1 0 0,0,0 0 0 0,,0,0 - -,5.50
8 FCUSp4  3.00  0.00 0 0 0,0,0 0 1 0,,0,0 - -,3.00
9 CCSp1  1.70  0.00 0 0 0,0,0 -1 0 0,,1,1 - -,1.70
10 SlSt1  1.80 -0.06 0 0 0,0,-1 0 -1 0,,0,0 - -,1.74
11 2A  3.63 x  1.00 0 1 1,1,0 1 1 2,,1,1 - -,4.63
12 3S  4.95 x  0.60 0 1 0,0,1 0 1 1,,0,0 - -,5.55
13 3T+2T  5.83 x -1.00 -2 -1 -1,-1,-1 -1 -1 -1,,-1,-1 - -,4.83
14 CCoSp4  3.50  0.10 0 0 0,0,0 0 0 1,,0,1 - -,3.60
61.19,,,,,,61.63
Program Components Factor,,,,,,
Skating Skills  2.00 6.00 5.75 6.25,5.75,5.75 5.25 6.00 6.25,,5.75,5.75 - -,5.90
Transition / Linking Footwork  2.00 5.50 4.75 6.00,5.00,4.75 4.75 5.00 5.75,,5.75,5.75 - -,5.20
Performance / Execution  2.00 5.75 5.25 6.25,5.25,5.50 5.00 5.00 6.25,,5.50,5.75 - -,5.55
Choreography / Composition  2.00 5.75 5.25 6.00,5.25,5.00 5.25 5.25 6.00,,5.75,6.00 - -,5.55
Interpretation  2.00 5.75 5.25 6.25,5.25,4.75 4.75 4.75 6.00,,5.50,5.75 - -,5.30
Judges Total Program Component Score (factored),,,,,,55.00
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Skate America 2006,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
5 Kevin VAN DER PERREN BEL,,115.09  53.99,,,61.10,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3T  4.00  1.00 1 1 0,1,1 1 1 2,,1,1 - -,5.00
2 2A  3.30  0.00 0 0 0,0,0 1 0 0,,0,0 - -,3.30
3 FSSp3  2.30  0.00 0 0 0,0,0 0 0 0,,0,0 - -,2.30
4 3F  5.50  0.00 0 0 0,0,0 0 1 0,,0,0 - -,5.50
5 SlSt3  3.10  0.00 0 0 0,1,0 0 0 0,,0,0 - -,3.10
6 2A  3.30  0.20 0 0 0,1,0 0 1 1,,0,0 - -,3.50
7 3F+3T+2Lo  12.10 x  0.40 0 0 0,1,0 0 1 1,,1,1 - -,12.50
8 2Lo  1.65 x  0.00 0 0 0,0,0 0 0 0,,0,0 - -,1.65
9 3Lz+2T  8.03 x -0.20 0 0 0,0,-1 0 -1 0,,0,0 - -,7.83
10 2S  1.43 x  0.00 0 0 0,0,0 0 0 0,,0,0 - -,1.43
11 FCoSp1  1.70  0.00 0 0 0,0,0 0 0 0,,0,0 - -,1.70
12 CiSt2  2.30  0.00 0 -1 0,0,0 0 0 0,,0,0 - -,2.30
13 CCoSp2  2.50  0.00 0 0 0,0,0 0 0 0,,0,0 - -,2.50
14 SSp2  1.50 -0.12 0 0 -1,-1,0 0 0 -1,,0,-1 - -,1.38
52.71,,,,,,53.99
Program Components Factor,,,,,,
Skating Skills  2.00 5.75 6.25 6.25,6.75,7.00 6.50 6.50 6.50,,6.25,6.25 - -,6.40
Transition / Linking Footwork  2.00 5.50 6.00 6.00,6.25,5.75 6.50 5.75 5.75,,6.00,5.50 - -,5.85
Performance / Execution  2.00 5.75 6.25 6.25,6.25,6.50 6.25 6.00 6.00,,6.25,5.75 - -,6.15
Choreography / Composition  2.00 5.75 6.00 6.00,6.50,6.50 6.50 6.25 5.75,,6.00,5.75 - -,6.10
Interpretation  2.00 5.75 6.00 6.25,6.50,6.00 6.25 6.25 5.75,,6.00,5.75 - -,6.05
Judges Total Program Component Score (factored),,,,,,61.10
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
6 Scott SMITH USA,,114.83  59.03,,,56.80,1.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3A+2T  8.80  0.80 1 1 1,1,1 0 1 0,,1,1 - -,9.60
2 4S<  4.50 -3.00 -3 -3 -3,-3,-3 -3 -3 -3,,-3,-3 - -,1.50
3 1A  0.80  0.00 0 0 0,0,0 1 0 0,,0,0 - -,0.80
4 3Lo  5.00  0.00 0 0 0,0,0 0 1 0,,0,0 - -,5.00
5 FSSp4  3.00  0.00 0 0 0,0,0 0 0 -1,,0,0 - -,3.00
6 CUSp2  2.00  0.00 0 1 0,0,0 0 0 0,,1,0 - -,2.00
7 3Lz  6.60 x -1.60 -1 -1 -2,-2,-1 -2 -1 -2,,-2,-2 - -,5.00
8 3F  6.05 x  0.20 0 0 1,0,1 0 -1 0,,0,0 - -,6.25
9 3T+3T  8.80 x  0.20 1 1 0,1,0 0 0 1,,1,0 - -,9.00
10 CoSp3  2.50  0.00 0 0 0,0,0 0 0 0,,0,0 - -,2.50
11 CiSt2  2.30  0.00 0 -1 0,0,0 0 0 0,,0,0 - -,2.30
12 3S+2T  6.38 x -0.20 0 0 0,0,0 -1 0 -1,,-1,0 - -,6.18
13 SlSt3  3.10  0.00 0 0 0,0,0 0 0 -1,,0,0 - -,3.10
14 CCoSp2  2.50  0.30 1 0 0,1,0 1 1 1,,1,1 - -,2.80
62.33,,,,,,59.03
Program Components Factor,,,,,,
Skating Skills  2.00 6.00 5.75 6.00,6.00,6.00 5.50 6.50 6.00,,6.00,6.00 - -,5.95
Transition / Linking Footwork  2.00 5.75 5.25 6.00,5.50,5.25 5.75 5.75 5.50,,5.75,5.25 - -,5.50
Performance / Execution  2.00 6.00 5.75 5.75,5.50,5.50 5.50 5.50 5.75,,6.25,5.50 - -,5.60
Choreography / Composition  2.00 6.00 5.50 5.75,5.50,6.00 5.75 6.00 5.50,,6.00,5.25 - -,5.70
Interpretation  2.00 6.00 5.50 6.00,5.25,5.75 5.00 5.75 5.75,,6.25,5.50 - -,5.65
Judges Total Program Component Score (factored),,,,,,56.80
Deductions: Falls: -1.00,,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Skate America 2006,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
7 Sergei DAVYDOV BLR,,114.81  56.91,,,58.90,1.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3A+3T  11.50  0.40 0 0 1,0,0 0 0 1,,1,1 - -,11.90
2 3A  7.50 -1.00 0 0 -1,-1,-1 -1 -1 -1,,-1,-1 - -,6.50
3 3Lz+2T  7.30  0.20 1 0 1,1,0 0 0 0,,0,1 - -,7.50
4 FCSp1  1.70  0.00 0 0 0,0,0 0 0 0,,0,0 - -,1.70
5 3F+2T  6.80 -0.20 0 0 0,0,-2 0 -1 1,,0,0 - -,6.60
6 3Lo  5.50 x -1.00 -1 -1 -1,-1,-1 -1 -1 -1,,-1,-1 - -,4.50
7 3T  4.40 x -0.20 -1 0 0,0,-1 -1 0 0,,0,0 - -,4.20
8 SlSt3  3.10  0.20 0 0 0,0,1 0 1 1,,0,0 - -,3.30
9 CCoSp2  2.50  0.00 0 0 0,0,0 1 0 0,,0,0 - -,2.50
10 3S  4.95 x -2.00 -2 -2 -2,-2,-2 -2 -2 -2,,-2,-2 - -,2.95
11 1A  0.88 x -0.40 -2 -2 -1,-1,-2 -2 -2 -2,,-2,-2 - -,0.48
12 CSSp1  1.70 -0.12 0 -1 -1,0,0 -1 0 0,,0,0 - -,1.58
13 CiSt1  1.80  0.00 0 0 0,0,-1 1 0 0,,0,0 - -,1.80
14 FSSp1  1.70 -0.30 -1 -1 -1,-1,0 -1 -1 -1,,0,-1 - -,1.40
61.33,,,,,,56.91
Program Components Factor,,,,,,
Skating Skills  2.00 6.00 6.50 6.75,6.25,6.25 6.50 6.25 6.25,,6.00,6.00 - -,6.35
Transition / Linking Footwork  2.00 5.75 5.50 6.25,5.50,5.75 5.75 5.25 6.25,,5.25,5.25 - -,5.70
Performance / Execution  2.00 6.00 6.00 6.25,5.75,5.50 5.75 5.25 6.00,,5.25,5.50 - -,5.75
Choreography / Composition  2.00 5.75 5.75 6.50,6.00,5.75 6.00 5.50 6.50,,5.50,5.50 - -,5.90
Interpretation  2.00 5.75 5.75 6.50,5.75,5.50 5.75 5.50 6.25,,5.25,5.50 - -,5.75
Judges Total Program Component Score (factored),,,,,,58.90
Deductions: Time violation: -1.00,,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
8 Karel ZELENKA ITA,,108.64  56.84,,,52.80,1.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 2A  3.30  0.40 0 1 0,0,1 0 1 0,,1,0 - -,3.70
2 3F  5.50 -1.00 -1 -1 -1,-1,-1 -1 -2 -1,,-1,-1 - -,4.50
3 3Lz+3T  10.00 -0.40 -1 -1 -1,-1,0 -2 0 0,,-1,0 - -,9.60
4 3S+2T+2Lo  7.30  0.00 0 0 0,0,0 0 1 0,,0,0 - -,7.30
5 CCoSp4  3.50  0.10 0 0 0,0,1 0 0 1,,0,0 - -,3.60
6 CiSt3  3.10  0.00 0 0 0,0,1 0 0 0,,0,0 - -,3.10
7 3Lo  5.50 x  0.00 0 0 0,0,0 0 0 0,,0,0 - -,5.50
8 FSSp2  2.00  0.00 0 0 0,0,-1 0 0 0,,-1,0 - -,2.00
9 3Lz  6.60 x  0.00 0 0 0,0,0 -1 1 0,,0,0 - -,6.60
10 3F+SEQ  4.84 x -2.00 -2 -2 -2,-1,-2 -2 -2 -2,,-1,-1 - -,2.84
11 SlSt3  3.10  0.00 0 0 0,0,0 0 0 0,,0,0 - -,3.10
12 2A*+2T*  0.00  0.00 - - -,-,- - - -,,-,- - -,0.00
13 CSSp4  3.00  0.00 0 0 0,0,0 0 0 0,,0,0 - -,3.00
14 CCoSp1  2.00  0.00 0 0 0,0,0 0 0 0,,0,0 - -,2.00
59.74,,,,,,56.84
Program Components Factor,,,,,,
Skating Skills  2.00 5.00 5.25 5.50,5.25,5.50 5.25 5.50 5.75,,5.00,6.00 - -,5.50
Transition / Linking Footwork  2.00 4.50 4.50 5.25,5.00,5.00 5.00 4.75 5.25,,4.75,6.00 - -,5.05
Performance / Execution  2.00 5.00 5.00 5.25,5.00,5.25 5.25 5.00 5.50,,4.75,6.00 - -,5.25
Choreography / Composition  2.00 4.75 5.00 5.25,5.00,5.50 5.50 5.25 5.25,,5.00,6.00 - -,5.35
Interpretation  2.00 4.75 4.75 5.50,5.00,5.25 5.25 4.75 5.50,,4.75,5.75 - -,5.25
Judges Total Program Component Score (factored),,,,,,52.80
Deductions: Time violation: -1.00,,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Skate America 2006,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
"",,Total Total,,Total,Total
NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
Code,,Score Score,,Score (factored),
"",,= +,,+,-
9 Ryan BRADLEY USA,,107.85  48.65,,60.20,1.00
"# Executed Base GOE",,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 3A<  3.30 -2.10 -3 -3 -3,-3,-3 -3 -3 -3,,-3 -3 - -,1.20
2 3F+3T  9.50  0.00 0 0 0,0,0 1 -1 0,,-1 0 - -,9.50
3 CSp2  1.50  0.00 0 0 0,0,0 0 0 0,,0 0 - -,1.50
4 1S  0.40 -0.04 0 0 0,0,-3 0 -1 -1,,0 0 - -,0.36
5 2A  3.30 -1.40 -2 -2 -2,-2,-3 -2 -2 -2,,-2 -2 - -,1.90
6 FSSp4  3.00  0.00 0 0 0,0,-1 1 0 0,,1 0 - -,3.00
7 SlSt2  2.30  0.00 0 0 0,0,1 0 0 0,,0 0 - -,2.30
8 3Lz  6.60 x -0.40 0 -1 0,0,-1 0 -1 0,,-1 0 - -,6.20
9 2Lo  1.65 x  0.00 0 0 0,0,0 0 0 0,,0 0 - -,1.65
10 3F+2T  7.48 x  0.00 0 0 0,0,0 0 0 0,,0 0 - -,7.48
11 2A+2T  5.06 x  0.20 0 0 0,0,0 1 0 0,,0 1 - -,5.26
12 CCoSp2  2.50  0.00 0 0 0,0,0 0 0 0,,0 0 - -,2.50
13 CiSt2  2.30  0.00 0 0 0,0,0 0 0 0,,0 0 - -,2.30
14 FCCoSp4  3.50  0.00 0 0 0,0,1 0 0 0,,1 0 - -,3.50
52.39,,,,,48.65
Program Components Factor,,,,,
Skating Skills  2.00 6.25 6.00 6.50,5.75,5.75 6.50 5.75 6.50,,6.25 6.50 - -,6.25
Transition / Linking Footwork  2.00 6.00 5.75 6.00,5.50,5.00 6.25 5.50 6.00,,6.00 6.75 - -,5.90
Performance / Execution  2.00 6.00 5.75 6.25,5.25,4.75 6.00 5.25 6.50,,6.50 6.50 - -,5.95
Choreography / Composition  2.00 6.25 5.75 6.00,5.50,5.75 6.50 5.75 6.25,,6.50 6.75 - -,6.05
Interpretation  2.00 6.00 5.75 6.25,5.50,5.50 6.00 5.50 6.25,,6.25 6.75 - -,5.95
Judges Total Program Component Score (factored),,,,,60.20
Deductions: Falls: -1.00,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
"",,Total Total,,Total,Total
NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
Code,,Score Score,,Score (factored),
"",,= +,,+,-
10 Christopher MABEE CAN,,104.81  48.81,,57.00,1.00
"# Executed Base GOE",,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 3Lz  6.00 -1.00 0 -1 -1,0,-1 -1 -1 -1,,-1 0 - -,5.00
2 3A  7.50  0.20 0 1 0,1,0 0 0 0,,0 1 - -,7.70
3 3F  5.50 -2.40 -3 -2 -2,-2,-3 -2 -3 -3,,-2 -2 - -,3.10
4 SSp1  1.20 -0.42 -1 -2 -1,-1,-2 0 -1 -2,,-1 -1 - -,0.78
5 CiSt3  3.10  0.10 0 0 0,0,0 1 0 0,,1 1 - -,3.20
6 3S  4.50 -1.20 -1 -1 -1,-1,-2 -1 -1 -2,,-1 -1 - -,3.30
7 SSp3  1.80  0.00 0 0 0,0,0 0 0 0,,0 0 - -,1.80
8 3A<+SEQ  2.90 x -2.10 -3 -3 -3,-3,-3 -3 -3 -3,,-3 -3 - -,0.80
9 3Lo  5.50 x -0.60 -1 -1 0,0,-1 -1 0 -1,,0 0 - -,4.90
10 3Lz+2T  8.03 x  0.00 0 0 0,0,0 0 0 0,,0 0 - -,8.03
11 CCoSp3  3.00  0.00 0 0 1,1,0 0 0 0,,0 0 - -,3.00
12 SlSt3  3.10  0.50 0 1 1,0,1 0 1 1,,1 1 - -,3.60
13 3T  4.40 x -0.80 -1 -1 -1,0,-1 0 -1 -1,,-1 0 - -,3.60
14 CCoSp3*  0.00  0.00 - - -,-,- - - -,,- - - -,0.00
56.53,,,,,48.81
Program Components Factor,,,,,
Skating Skills  2.00 5.75 6.00 5.75,5.75,6.00 5.50 6.25 6.25,,6.00 5.50 - -,5.90
Transition / Linking Footwork  2.00 5.50 5.50 5.50,5.25,5.25 5.50 5.75 5.50,,6.00 5.75 - -,5.55
Performance / Execution  2.00 6.00 5.75 5.75,5.25,5.00 5.75 5.25 6.00,,6.50 5.75 - -,5.65
Choreography / Composition  2.00 5.75 5.75 5.50,5.50,5.50 5.50 5.75 5.75,,6.25 5.75 - -,5.65
Interpretation  2.00 6.00 6.00 5.75,5.25,5.50 5.75 5.75 5.75,,6.50 5.75 - -,5.75
Judges Total Program Component Score (factored),,,,,57.00
Deductions: Falls: -1.00,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
Skate America 2006,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
"",,Total Total,,Total,Total
NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
Code,,Score Score,,Score (factored),
"",,=,+,+,-
11 Yasuharu NANRI JPN,,101.16  50.46,,50.70,0.00
"# Executed Base GOE",,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 3A  7.50 -1.00 -1 -1 -1,-1,-1 -1 0,-1,-1 -1 - -,6.50
2 1F  0.50 -0.08 -1 -1 0,0,-2 0 -2,-1,-1 0 - -,0.42
3 3S  4.50  0.20 0 1 0,0,0 0 1,0,0 0 - -,4.70
4 3Lz+2T  7.30  0.00 0 0 0,1,0 0 0,0,0 1 - -,7.30
5 CCoSp4  3.50 -0.06 0 0 0,0,-1 -1 0,0,0 0 - -,3.44
6 3A+SEQ  6.00 -2.00 -2 -2 -2,-2,-2 -2 -2,-2,-2 -2 - -,4.00
7 2Lo  1.50 -0.30 -1 -1 0,0,-1 -1 -1,-1,-1 -1 - -,1.20
8 CiSt2  2.30  0.00 0 0 0,1,1 -1 0,0,0 0 - -,2.30
9 3Lz  6.60 x -1.00 -1 -1 -1,0,-1 -2 -1,-1,-1 -1 - -,5.60
10 FCCoSp3  3.00  0.00 0 0 0,0,0 0 0,0,0 0 - -,3.00
11 3T  4.40 x  0.00 0 0 0,0,0 -1 0,0,0 0 - -,4.40
12 FSSp2  2.00 -0.30 0 -1 -1,0,-1 0 -1,-1,0 -1 - -,1.70
13 SlSt3  3.10  0.20 0 0 1,1,0 0 0,1,1 1 - -,3.30
14 CCoSp2  2.50  0.10 0 0 0,0,0 1 0,1,0 0 - -,2.60
54.70,,,,,50.46
Program Components Factor,,,,,
Skating Skills  2.00 5.25 5.25 4.75,5.75,5.25 5.50 5.75,6.00,6.00 5.75 - -,5.50
Transition / Linking Footwork  2.00 5.25 4.75 4.00,5.25,4.75 4.75 4.75,5.00,5.50 5.00 - -,4.80
Performance / Execution  2.00 5.75 5.00 4.75,5.50,4.25 5.00 4.75,4.75,5.25 5.50 - -,4.85
Choreography / Composition  2.00 5.75 5.50 4.25,5.50,5.25 5.00 5.00,5.25,5.00 5.25 - -,5.15
Interpretation  2.00 5.50 5.50 4.50,5.75,5.50 4.50 5.00,5.00,5.00 5.25 - -,5.05
Judges Total Program Component Score (factored),,,,,50.70
Deductions:,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
Printed: 27/10/2006 22:39:43,,,,,
