ISU World Figure Skating Championships 2018,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
2 3S  4.40 -1.40 -2 -3 -2 -2 -2,-1 -2,-2 -2,3.00,
3 3Li4  4.50  1.29 2 3 3 3 2,3 2,3 2,5.79,
4 3FTh  5.50  0.30 2 0 2 0 1,0 0,0 0,5.80,
5 FiDs4  3.50  1.50 2 2 2 2 3,2 1,3 2,5.00,
6 StSq4  3.90  1.70 2 2 3 3 3,3 1,2 2,5.60,
7 PCoSp4  4.50  1.14 3 2 2 3 3,2 2,2 2,5.64,
32.90,,,39.23,
Program Components Factor,,,,
Skating Skills  0.80 8.75 9.00 9.25 9.00 9.00,9.00 9.00,9.00 9.25,9.04,
Transitions  0.80 8.75 9.00 9.00 9.25 9.00,9.00 8.75,9.00 9.25,9.00,
Performance  0.80 9.00 8.75 9.25 8.50 9.25,9.25 8.50,9.25 8.75,8.96,
Composition  0.80 9.25 9.00 9.50 9.25 9.00,9.25 8.50,9.00 9.00,9.11,
Interpretation of the Music  0.80 9.00 8.75 9.50 9.25 9.00,9.25 8.50,9.00 8.75,9.00,
Judges Total Program Component Score (factored),,,36.09,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
4 Natalia ZABIIAKO / Alexander ENBERT RUS  27  74.38,39.03,35.35,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3Tw3  6.20  1.10 1 1 2 -1 3,1 1,3 2,7.30,
2 3T  4.30 -0.30 -1 -1 0 0 0,-1 -1,1 0,4.00,
3 3LoTh  5.00  1.80 2 2 2 3 3,3 2,3 3,6.80,
4 3Li4  4.50  1.00 2 2 2 2 2,3 1,2 2,5.50,
5 FiDs4  3.50  1.30 2 1 2 2 1,2 2,3 2,4.80,
6 StSq4  3.90  1.30 2 3 2 2 2,2 1,2 1,5.20,
7 PCoSp4  4.50  0.93 2 2 2 1 2,2 1,2 2,5.43,
31.90,,,39.03,
Program Components Factor,,,,
Skating Skills  0.80 8.75 8.50 8.75 9.00 8.50,9.25 9.25,9.25 9.25,8.96,
Transitions  0.80 8.50 8.25 8.50 8.50 8.50,8.75 8.50,9.00 8.75,8.57,
Performance  0.80 9.00 8.50 8.75 9.00 8.75,9.25 9.00,9.25 9.00,8.96,
Composition  0.80 9.00 8.50 8.75 8.75 8.75,9.00 8.75,9.00 9.00,8.86,
Interpretation of the Music  0.80 8.75 8.75 8.75 9.00 8.75,9.00 8.75,9.00 8.75,8.82,
Judges Total Program Component Score (factored),,,35.35,
Deductions,,,0.00,
ISU World Figure Skating Championships 2018,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
5 Nicole DELLA MONICA / Matteo GUARISE ITA  24  72.53,38.29,34.24,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,IJn8f o J9 Ref,,Info
Elements Value,,,Panel,
1 3S  4.40  1.10 2 1 2 1 1,2 1,2 2,5.50,
2 3Tw4  6.60  1.10 1 2 2 1 2,1 2,2 1,7.70,
3 3LoTh  5.00 -0.70 -1 -1 -1 -1 2,-1 -1,-1 -1,4.30,
4 3Li4  4.50  0.86 2 1 2 0 2,3 1,2 2,5.36,
5 FiDs4  3.50  1.40 2 1 2 2 2,2 2,2 2,4.90,
6 StSq4  3.90  1.20 2 1 2 2 2,1 1,2 2,5.10,
7 PCoSp4  4.50  0.93 2 1 2 2 2,1 2,3 2,5.43,
32.40,,,38.29,
Program Components Factor,,,,
Skating Skills  0.80 8.75 7.75 8.50 7.75 8.50,8.50 8.75,8.75 8.50,8.46,
Transitions  0.80 8.50 7.50 8.50 8.00 8.50,8.25 8.50,8.50 8.25,8.36,
Performance  0.80 9.00 8.25 8.75 8.50 8.75,9.00 9.00,8.75 8.75,8.79,
Composition  0.80 8.75 8.00 9.00 8.25 8.75,8.50 8.75,8.50 8.50,8.57,
Interpretation of the Music  0.80 8.75 8.00 8.75 8.50 8.75,8.75 8.50,8.50 8.50,8.61,
Judges Total Program Component Score (factored),,,34.24,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
6 Cheng PENG / Yang JIN CHN  16  71.98,38.76,33.22,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3T  4.30  1.10 1 1 2 2 2,2 1,2 1,5.40,
2 3LoTh  5.00  1.30 2 2 1 3 2,2 1,2 2,6.30,
3 3Tw3  6.20  1.50 2 2 2 3 2,2 3,2 2,7.70,
4 FiDs3  3.20  1.20 1 2 1 2 2,2 3,2 1,4.40,
5 StSq4  3.90  1.20 1 2 2 3 2,1 2,2 1,5.10,
6 PCoSp2  3.50  0.86 1 2 2 1 2,1 2,2 2,4.36,
7 3Li4  4.50  1.00 2 2 2 2 2,2 2,2 2,5.50,
30.60,,,38.76,
Program Components Factor,,,,
Skating Skills  0.80 7.75 7.75 8.00 8.75 8.25,8.75 8.75,8.25 7.75,8.21,
Transitions  0.80 7.50 7.50 7.75 8.25 8.25,8.75 8.50,8.00 7.75,8.00,
Performance  0.80 8.25 8.00 8.50 9.00 8.25,9.00 9.00,8.25 8.00,8.46,
Composition  0.80 8.00 8.00 8.25 9.50 8.50,9.25 8.75,8.25 8.25,8.46,
Interpretation of the Music  0.80 8.00 8.25 8.00 9.25 8.25,8.75 8.75,8.50 8.25,8.39,
Judges Total Program Component Score (factored),,,33.22,
Deductions,,,0.00,
ISU World Figure Skating Championships 2018,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
7 Kristina ASTAKHOVA / Alexei ROGONOV RUS  15  71.62,39.53,32.09,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,IJn8f o J9 Ref,,Info
Elements Value,,,Panel,
1 3S  4.40  0.80 1 2 1 2 1,1 1,1 1,5.20,
2 3Tw4  6.60  1.00 1 1 2 2 1,1 1,2 2,7.60,
3 3Li4  4.50  0.86 2 1 2 1 1,2 2,3 2,5.36,
4 3FTh  5.50  1.00 1 1 1 2 2,2 1,2 1,6.50,
5 FiDs4  3.50  1.10 1 2 2 3 1,2 1,2 1,4.60,
6 StSq4  3.90  1.30 1 2 2 3 2,2 2,2 1,5.20,
7 PCoSp4  4.50  0.57 1 1 2 1 1,1 1,2 1,5.07,
32.90,,,39.53,
Program Components Factor,,,,
Skating Skills  0.80 8.25 7.25 8.25 8.00 8.00,8.25 8.50,7.75 7.75,8.04,
Transitions  0.80 8.25 7.25 7.75 7.50 7.75,8.50 8.00,7.50 7.75,7.79,
Performance  0.80 8.25 7.75 8.25 8.50 8.00,8.50 8.50,8.00 8.00,8.21,
Composition  0.80 8.00 7.50 8.25 8.25 8.00,8.75 8.25,7.50 8.00,8.04,
Interpretation of the Music  0.80 8.25 7.50 8.00 8.25 7.75,8.50 8.25,7.75 8.00,8.04,
Judges Total Program Component Score (factored),,,32.09,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
8 Valentina MARCHEI / Ondrej HOTAREK ITA  21  71.37,36.97,34.40,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3S  4.40  1.40 2 3 2 2 2,2 1,2 2,5.80,
2 3Tw3  6.20 -0.10 0 1 1 -2 1,-1 -1,0 -1,6.10,
3 3FTh  5.50 -1.20 -2 -1 -2 -2 -2,-1 -2,-1 -2,4.30,
4 3Li4  4.50  1.00 2 2 2 2 2,2 2,2 2,5.50,
5 FiDs4  3.50  1.10 2 1 2 1 1,2 2,2 1,4.60,
6 PCoSp4  4.50  0.57 1 1 2 1 1,1 1,2 1,5.07,
7 StSq4  3.90  1.70 2 3 3 3 2,3 2,2 2,5.60,
32.50,,,36.97,
Program Components Factor,,,,
Skating Skills  0.80 8.50 8.50 8.50 8.25 8.00,8.75 8.50,8.25 8.50,8.43,
Transitions  0.80 8.50 8.50 8.50 8.00 8.25,8.75 8.25,8.00 8.50,8.36,
Performance  0.80 8.75 8.75 9.00 7.75 8.75,9.25 8.00,8.25 8.50,8.57,
Composition  0.80 9.00 8.75 9.00 9.00 8.50,9.00 8.25,8.00 8.75,8.75,
Interpretation of the Music  0.80 9.25 9.00 8.75 9.25 8.75,9.00 8.75,8.25 8.75,8.89,
Judges Total Program Component Score (factored),,,34.40,
Deductions,,,0.00,
ISU World Figure Skating Championships 2018,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
9 Xiaoyu YU / Hao ZHANG CHN  23  71.31,37.80,33.51,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,IJn8f o J9 Ref,,Info
Elements Value,,,Panel,
1 3T  4.30  1.40 2 1 2 2 2,2 2,2 2,5.70,
2 3Tw3  6.20  1.70 2 3 2 2 3,2 3,3 2,7.90,
3 FiDs4  3.50  1.20 2 1 2 1 2,2 1,2 2,4.70,
4 StSq4  3.90  1.20 2 1 2 1 2,3 2,2 1,5.10,
5 3LoTh  5.00 -1.10 -2 -2 -2 -2 -1,-1 -2,-1 -1,3.90,
6 3Li4  4.50  0.93 0 1 2 2 2,2 2,2 2,5.43,
7 PCoSp4  4.50  0.57 1 1 1 1 1,1 2,2 1,5.07,
31.90,,,37.80,
Program Components Factor,,,,
Skating Skills  0.80 8.50 8.00 8.00 8.50 8.75,8.75 9.25,8.50 8.50,8.50,
Transitions  0.80 8.25 8.25 8.25 7.75 8.50,9.00 9.00,8.00 8.00,8.32,
Performance  0.80 8.50 8.00 8.00 8.00 8.75,9.25 9.25,8.25 8.00,8.39,
Composition  0.80 8.75 8.00 7.75 8.25 8.75,9.25 9.00,8.00 8.00,8.39,
Interpretation of the Music  0.80 8.75 8.00 7.50 8.00 8.75,9.00 8.75,8.00 7.75,8.29,
Judges Total Program Component Score (factored),,,33.51,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
10 Kirsten MOORE-TOWERS / Michael MARINARO CAN  19  70.49,37.80,32.69,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3Tw3  6.20  0.20 1 2 1 2 -1,0 -1,-1 0,6.40,
2 3LoTh  5.00  1.40 1 2 2 2 2,2 2,2 2,6.40,
3 3T  4.30  0.50 0 0 1 1 1,0 1,1 2,4.80,
4 StSq4  3.90  1.10 1 2 1 2 2,2 1,2 1,5.00,
5 3Li3  4.00  1.00 2 2 2 2 2,2 1,2 2,5.00,
6 FiDs4  3.50  1.20 1 2 1 2 2,2 1,2 2,4.70,
7 PCoSp4  4.50  1.00 1 2 2 2 2,2 2,2 2,5.50,
31.40,,,37.80,
Program Components Factor,,,,
Skating Skills  0.80 8.00 8.00 8.25 8.00 7.75,8.25 8.25,8.00 7.75,8.04,
Transitions  0.80 7.75 8.25 8.00 8.00 8.25,8.50 8.50,7.75 7.75,8.07,
Performance  0.80 8.25 8.50 8.25 8.25 8.25,8.50 8.75,8.00 8.25,8.32,
Composition  0.80 8.25 8.25 8.25 8.50 8.00,8.50 8.25,7.75 8.00,8.21,
Interpretation of the Music  0.80 8.00 8.50 8.00 8.50 8.25,8.25 8.50,7.75 8.00,8.21,
Judges Total Program Component Score (factored),,,32.69,
Deductions,,,0.00,
ISU World Figure Skating Championships 2018,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
11 Alexa SCIMECA KNIERIM / Chris KNIERIM USA  18  69.55,37.77,31.78,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,IJn8f o J9 Ref,,Info
Elements Value,,,Panel,
1 3Tw3  6.20  1.70 2 2 2 3 2,3 3,3 2,7.90,
2 3S  4.40 -0.10 0 0 0 0 1,0 -1,0 -1,4.30,
3 PCoSp4  4.50  0.93 1 2 2 2 2,2 1,2 2,5.43,
4 3FTh  5.50  1.00 2 0 1 2 2,1 0,2 2,6.50,
5 StSq4  3.90  1.00 1 1 2 2 2,1 0,2 1,4.90,
6 3Li4  4.50  0.14 0 0 0 1 1,0 0,1 0,4.64,
7 FiDs3  3.20  0.90 1 1 1 2 1,1 1,2 2,4.10,
32.20,,,37.77,
Program Components Factor,,,,
Skating Skills  0.80 8.25 7.50 8.25 8.50 7.75,7.75 8.50,8.00 7.50,8.00,
Transitions  0.80 7.75 7.25 8.00 8.25 8.00,7.75 8.25,7.75 6.75,7.82,
Performance  0.80 8.25 7.50 8.25 8.25 8.00,8.00 8.50,8.00 7.50,8.04,
Composition  0.80 8.00 7.75 8.50 8.50 7.75,8.25 8.00,7.75 7.25,8.00,
Interpretation of the Music  0.80 8.00 7.50 8.25 8.50 7.75,7.75 8.00,7.75 7.25,7.86,
Judges Total Program Component Score (factored),,,31.78,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
12 Tae Ok RYOM / Ju Sik KIM PRK  7  66.32,36.50,29.82,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3Tw2  5.80  0.70 0 1 1 2 1,1 -1,2 1,6.50,
2 3T  4.30  0.90 1 1 2 1 1,1 2,1 2,5.20,
3 3LoTh  5.00  0.40 0 0 1 1 0,1 1,1 0,5.40,
4 PCoSp4  4.50  0.64 1 1 1 3 2,1 2,1 1,5.14,
5 3Li4  4.50  0.86 2 2 1 3 1,2 2,2 1,5.36,
6 StSq4  3.90  0.80 0 1 1 2 1,2 1,2 0,4.70,
7 FiDs3  3.20  1.00 1 1 2 2 2,1 1,2 1,4.20,
31.20,,,36.50,
Program Components Factor,,,,
Skating Skills  0.80 7.50 6.75 7.50 8.50 7.50,7.75 7.00,7.50 7.25,7.43,
Transitions  0.80 7.50 6.50 7.25 7.75 7.75,7.50 6.50,7.25 7.00,7.25,
Performance  0.80 7.75 6.75 7.75 8.25 7.75,8.25 7.50,7.50 7.25,7.68,
Composition  0.80 7.75 6.75 7.50 8.00 7.50,8.25 7.00,7.00 7.00,7.39,
Interpretation of the Music  0.80 8.00 7.00 7.75 8.25 7.75,7.75 7.25,7.00 7.25,7.54,
Judges Total Program Component Score (factored),,,29.82,
Deductions,,,0.00,
ISU World Figure Skating Championships 2018,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
13 Anna DUSKOVA / Martin BIDAR CZE  5  66.29,37.35,28.94,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,IJn8f o J9 Ref,,Info
Elements Value,,,Panel,
1 3T  4.30  0.80 1 1 2 1 1,1 1,0 2,5.10,
2 3Tw3  6.20  1.10 0 2 2 1 2,2 1,2 1,7.30,
3 3Li3  4.00  0.71 1 2 1 1 1,1 2,2 2,4.71,
4 3FTh  5.50  0.50 0 0 1 1 1,1 0,1 1,6.00,
5 FiDs4  3.50  1.00 1 1 2 2 1,2 0,2 1,4.50,
6 PCoSp4  4.50  0.64 0 1 2 2 1,1 1,2 1,5.14,
7 StSq4  3.90  0.70 1 1 1 2 1,1 1,1 1,4.60,
31.90,,,37.35,
Program Components Factor,,,,
Skating Skills  0.80 7.25 6.75 7.50 7.50 7.25,7.25 7.00,7.25 7.25,7.25,
Transitions  0.80 7.00 6.50 7.25 7.75 7.25,7.25 7.25,6.75 7.00,7.11,
Performance  0.80 7.25 6.75 7.50 7.50 7.50,7.75 7.25,7.25 7.50,7.39,
Composition  0.80 7.00 6.50 7.50 8.00 7.25,7.50 7.00,6.75 7.25,7.18,
Interpretation of the Music  0.80 7.00 7.00 7.50 7.75 7.50,7.25 7.00,7.00 7.50,7.25,
Judges Total Program Component Score (factored),,,28.94,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
14 Miriam ZIEGLER / Severin KIEFER AUT  20  65.21,35.16,30.05,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3Tw2  5.80 -0.50 0 0 1 -1 0,-1 -2,-1 -2,5.30,
2 3T  4.30  0.70 1 1 1 1 1,2 1,1 1,5.00,
3 FiDs3  3.20  0.70 1 1 1 1 1,1 1,2 1,3.90,
4 PCoSp4  4.50  0.36 0 0 1 1 0,1 1,1 1,4.86,
5 3FTh  5.50  0.80 1 1 1 2 2,1 1,1 1,6.30,
6 StSq4  3.90  0.90 1 1 1 2 1,1 2,2 1,4.80,
7 3Li4  4.50  0.50 1 1 1 1 0,1 1,1 2,5.00,
31.70,,,35.16,
Program Components Factor,,,,
Skating Skills  0.80 7.25 7.00 7.25 7.50 7.50,7.50 7.75,7.50 7.25,7.39,
Transitions  0.80 7.00 6.75 7.00 7.50 7.75,7.75 7.75,7.25 7.00,7.32,
Performance  0.80 7.50 7.50 7.25 8.00 7.75,8.00 8.25,7.75 7.50,7.71,
Composition  0.80 7.25 7.00 7.25 8.75 7.50,7.75 8.00,7.25 7.25,7.46,
Interpretation of the Music  0.80 7.25 7.25 7.50 8.50 7.75,7.75 8.25,7.75 7.50,7.68,
Judges Total Program Component Score (factored),,,30.05,
Deductions,,,0.00,
ISU World Figure Skating Championships 2018,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
15 Ekaterina ALEXANDROVSKAYA / Harley WINDSOR AUS  17  65.02,36.37,28.65,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,IJn8f o J9 Ref,,Info
Elements Value,,,Panel,
1 3Tw4  6.60  1.20 1 2 2 3 1,2 1,3 1,7.80,
2 3T  4.30  1.20 1 2 2 2 1,2 1,2 2,5.50,
3 3Li4  4.50  0.43 0 1 1 1 1,1 1,2 0,4.93,
4 3FTh  5.50 -0.50 -1 -1 -1 -1 0,0 -1,0 -1,5.00,
5 StSq4  3.90  0.40 1 1 1 0 0,1 0,2 0,4.30,
6 FiDs3  3.20  0.50 0 1 1 1 0,1 0,2 1,3.70,
7 PCoSp4  4.50  0.64 1 2 1 2 1,1 1,2 1,5.14,
32.50,,,36.37,
Program Components Factor,,,,
Skating Skills  0.80 7.25 7.25 7.50 8.25 6.75,7.25 7.50,7.75 7.25,7.39,
Transitions  0.80 6.75 6.75 7.00 6.75 6.50,7.25 7.00,7.25 6.75,6.89,
Performance  0.80 7.00 7.25 7.50 8.00 6.50,7.00 7.50,7.50 6.75,7.21,
Composition  0.80 7.00 7.25 7.50 7.75 6.75,7.75 7.25,7.25 7.00,7.29,
Interpretation of the Music  0.80 7.25 7.00 7.25 7.25 6.50,7.00 7.00,7.50 6.50,7.04,
Judges Total Program Component Score (factored),,,28.65,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
16 Annika HOCKE / Ruben BLOMMAERT GER  4  63.26,34.64,28.62,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3Tw2  5.80 -0.80 -2 0 0 -2 -1,-2 -1,-1 -1,5.00,
2 3T  4.30  0.00 0 0 -1 1 1,-1 0,0 0,4.30,
3 3LoTh  5.00  1.20 2 2 2 2 2,2 1,1 1,6.20,
4 FiDs4  3.50  1.20 1 2 2 2 1,2 1,2 2,4.70,
5 3Li3  4.00  0.64 1 2 1 1 1,1 1,2 2,4.64,
6 StSq4  3.90  0.90 0 2 2 2 2,1 0,1 1,4.80,
7 PCoSp4  4.50  0.50 1 1 2 1 1,1 1,1 1,5.00,
31.00,,,34.64,
Program Components Factor,,,,
Skating Skills  0.80 6.75 7.50 7.25 7.50 6.75,7.25 6.50,7.25 7.50,7.18,
Transitions  0.80 6.50 7.25 7.00 7.25 7.25,7.25 6.25,6.75 7.00,7.00,
Performance  0.80 7.25 7.50 7.25 7.00 7.00,7.50 6.25,7.00 7.50,7.21,
Composition  0.80 6.75 7.50 7.50 7.75 7.00,7.25 6.50,7.00 7.50,7.21,
Interpretation of the Music  0.80 7.00 7.25 7.50 7.75 7.25,7.00 6.75,7.00 7.25,7.18,
Judges Total Program Component Score (factored),,,28.62,
Deductions,,,0.00,
ISU World Figure Skating Championships 2018,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
17 Deanna STELLATO / Nathan BARTHOLOMAY USA  3  61.48,33.11,28.37,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,IJn8f o J9 Ref,,Info
Elements Value,,,Panel,
1 3Tw1  5.40  0.80 1 2 1 2 1,1 1,1 1,6.20,
2 3T  4.30  0.20 0 0 1 1 1,0 0,0 -1,4.50,
3 3LoTh  5.00 -0.70 0 -1 -1 -1 -1,-1 -2,-1 -1,4.30,
4 FiDs3  3.20  0.90 0 2 1 2 1,1 2,1 1,4.10,
5 StSq4  3.90  0.90 0 2 1 1 2,2 1,1 1,4.80,
6 3Li4  4.50  0.57 1 2 0 1 1,1 1,1 2,5.07,
7 PCoSp2  3.50  0.64 1 2 1 2 1,1 2,1 1,4.14,
29.80,,,33.11,
Program Components Factor,,,,
Skating Skills  0.80 7.00 7.25 7.00 7.25 6.50,7.50 7.50,6.75 7.25,7.14,
Transitions  0.80 6.75 7.50 6.50 7.25 6.75,7.25 7.00,6.50 6.50,6.86,
Performance  0.80 7.00 7.50 7.00 7.00 7.00,8.25 7.75,6.75 7.00,7.18,
Composition  0.80 6.75 7.75 7.00 7.50 6.75,8.00 7.25,6.50 6.75,7.11,
Interpretation of the Music  0.80 7.00 7.50 6.75 7.75 7.00,7.50 7.50,6.50 7.00,7.18,
Judges Total Program Component Score (factored),,,28.37,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
18 Camille RUEST / Andrew WOLFE CAN  10  59.98,31.89,28.09,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 2Tw2  3.40  0.30 -1 1 1 2 2,1 1,1 0,3.70,
2 3T  4.30 -1.40 -2 -2 -2 -3 -2,-2 -2,-2 -2,2.90,
3 3LoTh  5.00  0.10 0 0 0 -1 1,1 0,0 0,5.10,
4 3Li4  4.50  0.79 1 2 1 2 2,2 1,2 1,5.29,
5 StSq4  3.90  0.90 1 1 1 2 2,1 1,2 1,4.80,
6 FiDs4  3.50  1.10 1 2 1 2 2,2 1,2 1,4.60,
7 PCoSp4  4.50  1.00 2 2 2 2 2,2 2,2 1,5.50,
29.10,,,31.89,
Program Components Factor,,,,
