ISU World Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Skating Skills  2.00 9.25 9.00 9.25 8.75 8.75,,9.00 8.75,9.25 9.25,9.04,
Transitions  2.00 8.50 9.25 9.00 8.50 8.50,,8.75 8.50,9.00 9.00,8.75,
Performance  2.00 8.50 9.00 8.75 8.25 8.25,,8.75 8.50,8.75 8.50,8.57,
Composition  2.00 9.00 9.50 9.25 8.75 8.75,,9.25 9.00,9.00 9.25,9.07,
Interpretation of the Music  2.00 8.75 9.25 9.25 8.75 9.00,,9.00 9.00,9.00 9.00,9.00,
Judges Total Program Component Score (factored),,,,88.86,
Deductions Falls: -4.00(3),,,,-4.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
3 Kazuki TOMONO JPN  14  173.50,,94.40,79.10,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4S+2T  11.80 -1.20 -1 -2 -1 0 0,,-1 -1,-1 -2,10.60,
2 4S  10.50  1.29 1 2 2 1 2,,1 1,1 1,11.79,
3 3A+3T  12.80  1.71 2 2 1 2 2,,2 1,1 2,14.51,
4 FSSp4  3.00  0.50 1 1 1 1 1,,1 1,1 2,3.50,
5 StSq3  3.30  0.71 2 2 1 1 2,,2 1,1 1,4.01,
6 3A+2T+2Lo  12.76 x  0.86 0 1 1 2 2,,1 0,0 1,13.62,
7 3Lo  5.61 x  0.70 1 1 1 2 1,,1 1,1 1,6.31,
8 3S  4.84 x  0.60 1 1 1 1 1,,1 0,0 2,5.44,
9 3Lz  6.60 x  0.70 1 1 1 1 1,,1 1,1 2,7.30,
10 CCoSp4  3.50  0.43 1 2 1 1 0,,1 1,0 1,3.93,
11 ChSq1  2.00  1.00 1 2 1 1 2,,1 1,2 2,3.00,
12 3F  5.83 x  0.70 1 1 0 2 1,,1 1,1 1,6.53,
13 FCCoSp4  3.50  0.36 0 1 1 1 0,,1 0,1 1,3.86,
86.04,,,,94.40,
Program Components Factor,,,,,
Skating Skills  2.00 7.50 7.75 8.00 8.00 8.75,,8.25 7.50,7.50 8.00,7.86,
Transitions  2.00 7.50 7.75 7.50 7.75 8.75,,8.00 7.25,7.50 7.75,7.68,
Performance  2.00 8.00 7.75 7.75 8.25 9.00,,8.50 7.50,7.75 8.25,8.04,
Composition  2.00 7.75 8.25 7.75 8.00 9.00,,8.50 7.50,7.75 8.25,8.04,
Interpretation of the Music  2.00 7.75 8.25 7.75 7.75 8.75,,8.25 7.50,7.75 8.00,7.93,
Judges Total Program Component Score (factored),,,,79.10,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
4 Mikhail KOLYADA RUS  22  172.24,,86.12,88.12,2.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4Lz  13.60 -3.77 -3 -3 -3 -2 -2,,-3 -3,-3 -3,9.83,
2 4T  10.30 -0.17 0 0 0 0 1,,0 0,-1 -1,10.13,
3 3A+2T  9.80  1.00 1 1 1 1 2,,1 1,0 1,10.80,
4 FSSp4  3.00  0.93 3 2 2 2 1,,2 2,1 2,3.93,
5 StSq3  3.30  1.00 3 2 2 1 2,,2 2,2 2,4.30,
6 4T+REP  7.93 x -3.54 -3 2 -3 -2 -2,,-3 -3,-3 -3,4.39,
7 3A  9.35 x  2.00 3 2 2 2 2,,2 2,1 2,11.35,
8 3Lz+1Lo+3S  11.99 x  0.90 2 1 1 2 2,,1 1,1 1,12.89,
9 2Lo  1.98 x  0.00 0 -1 0 0 1,,0 0,0 0,1.98,
10 2A  3.63 x  0.79 1 2 0 2 2,,1 2,1 2,4.42,
11 CCoSp4  3.50  1.00 2 2 3 2 2,,2 2,1 2,4.50,
12 ChSq1  2.00  1.40 2 2 2 2 2,,2 2,1 2,3.40,
13 CCSp4  3.20  1.00 3 2 2 2 1,,2 2,1 3,4.20,
83.58,,,,86.12,
Program Components Factor,,,,,
Skating Skills  2.00 9.00 9.25 9.00 8.75 8.75,,8.75 9.00,9.25 9.25,9.00,
Transitions  2.00 8.50 8.75 8.75 8.50 8.50,,8.25 8.50,9.00 9.00,8.64,
Performance  2.00 8.50 9.25 8.75 8.00 8.25,,8.75 8.50,9.00 8.75,8.64,
Composition  2.00 9.00 9.00 9.00 8.50 8.75,,8.50 9.00,9.00 9.25,8.89,
Interpretation of the Music  2.00 8.75 9.25 9.00 8.50 8.75,,8.50 9.00,9.25 9.00,8.89,
Judges Total Program Component Score (factored),,,,88.12,
Deductions Falls: -2.00(2),,,,-2.00,
"x  Credit for highlight distribution, base value multiplied by 1.1REP Jump repetition",,,,,
ISU World Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
5 Deniss VASILJEVS LAT  16  170.61,,87.41,83.20,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3A  8.50  1.43 2 2 2 2 0,,1 1,1 1,9.93,
2 3A+2T  9.80  0.86 1 2 1 1 0,,1 1,0 1,10.66,
3 3T  4.30  0.60 1 1 1 1 1,,1 1,0 0,4.90,
4 StSq4  3.90  1.50 2 2 2 3 1,,3 2,2 2,5.40,
5 CCSp4  3.20  1.00 2 2 2 2 1,,2 2,2 2,4.20,
6 3Lo  5.61 x  1.10 1 2 2 2 0,,2 1,1 2,6.71,
7 3Lz+1Lo+3S  11.99 x  1.20 2 2 2 2 1,,2 1,1 2,13.19,
8 2A+2T  5.06 x  0.43 1 1 1 1 1,,1 0,0 1,5.49,
9 3F  5.83 x  1.00 1 2 1 2 2,,1 0,1 2,6.83,
10 3Lz  6.60 x  0.60 1 1 1 2 0,,1 0,1 1,7.20,
11 ChSq1  2.00  1.90 2 3 2 3 1,,3 3,3 3,3.90,
12 CCoSp4  3.50  0.71 2 2 1 2 1,,1 1,2 1,4.21,
13 FCCoSp4  3.50  1.29 3 3 3 2 2,,2 2,3 3,4.79,
73.79,,,,87.41,
Program Components Factor,,,,,
Skating Skills  2.00 8.25 8.50 8.25 8.75 8.25,,8.00 8.25,7.75 8.00,8.21,
Transitions  2.00 8.00 8.50 8.00 8.75 7.75,,8.25 8.00,7.50 8.00,8.07,
Performance  2.00 8.75 8.75 8.50 9.25 8.00,,8.50 8.50,7.75 8.25,8.46,
Composition  2.00 8.25 8.75 8.25 8.75 7.75,,8.25 8.25,8.00 8.50,8.32,
Interpretation of the Music  2.00 8.75 9.00 8.50 9.25 8.25,,8.50 8.25,8.00 8.50,8.54,
Judges Total Program Component Score (factored),,,,83.20,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
6 Dmitri ALIEV RUS  9  170.15,,86.29,83.86,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4Lz  13.60  0.71 0 1 1 1 1,,1 1,0 0,14.31,
2 4T<+3T <  12.30 -0.86 -1 0 -1 0 0,,-1 -1,-1 -1,11.44,
3 4T  10.30  1.29 2 1 1 0 1,,2 2,1 1,11.59,
4 FCSp4  3.20  0.36 1 1 1 0 0,,2 1,0 1,3.56,
5 ChSq1  2.00  1.30 2 2 2 2 1,,2 2,1 2,3.30,
6 3Lz  6.00  1.20 2 2 1 2 1,,2 2,1 2,7.20,
7 1A  1.21 x  0.00 1 0 0 0 0,,0 0,0 0,1.21,
8 3Lo+1Lo+3S  11.00 x  0.60 1 1 1 2 0,,1 1,0 1,11.60,
9 3A< <  6.49 x -1.00 -2 -1 -1 -1 -1,,-1 -1,-1 -1,5.49,
10 3F  5.83 x  0.00 0 0 0 0 0,,0 0,0 0,5.83,
11 StSq3  3.30  0.50 1 1 1 1 1,,1 1,1 1,3.80,
12 CCoSp4  3.50  0.57 1 1 2 2 1,,1 1,0 1,4.07,
13 CSSp3  2.60  0.29 0 1 1 1 0,,1 1,0 0,2.89,
81.33,,,,86.29,
Program Components Factor,,,,,
Skating Skills  2.00 8.75 8.25 8.50 8.75 7.75,,8.50 8.75,8.75 7.75,8.46,
Transitions  2.00 8.50 8.00 8.25 8.50 7.25,,8.25 8.50,8.50 7.25,8.18,
Performance  2.00 8.50 8.25 8.50 8.75 7.75,,8.50 8.50,8.50 7.50,8.36,
Composition  2.00 8.75 8.25 8.50 8.75 7.50,,8.75 8.75,8.75 7.75,8.50,
Interpretation of the Music  2.00 8.50 8.25 8.75 8.50 7.75,,8.50 8.75,8.75 7.50,8.43,
Judges Total Program Component Score (factored),,,,83.86,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
7 Alexei BYCHENKO ISR  18  167.29,,86.15,81.14,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T+3T  14.60  1.57 3 2 2 1 1,,1 2,1 2,16.17,
2 4T  10.30  2.00 3 2 2 2 2,,2 2,1 2,12.30,
3 3Lo  5.10  0.70 1 2 1 1 1,,1 1,1 1,5.80,
4 CCoSp4  3.50  0.29 1 1 0 0 1,,1 1,0 0,3.79,
5 StSq2  2.60  0.57 2 1 1 0 2,,1 2,1 0,3.17,
6 3A  9.35 x -1.57 -2 -2 -2 -2 -1,,-1 -1,-1 -2,7.78,
7 3A+SEQ+2T* *  7.48 x -2.29 -2 -3 -2 -2 -1,,-2 -2,-3 -3,5.19,
8 3Lz  6.60 x  0.80 2 1 1 1 1,,1 2,1 1,7.40,
9 FCSp2  2.30  0.21 0 0 1 0 0,,1 1,0 1,2.51,
10 3F+1Lo+3S  11.22 x  0.70 2 1 1 1 1,,1 1,1 1,11.92,
11 2A  3.63 x  0.50 1 1 1 1 1,,1 1,1 0,4.13,
12 ChSq1  2.00  0.70 2 1 1 -1 0,,1 1,2 1,2.70,
13 CSSp4  3.00  0.29 0 1 0 0 0,,1 1,1 1,3.29,
81.68,,,,86.15,
Program Components Factor,,,,,
Skating Skills  2.00 8.75 7.75 8.50 8.25 8.00,,8.25 8.75,8.00 7.50,8.21,
Transitions  2.00 8.50 7.75 8.25 7.50 7.75,,7.75 8.50,7.75 7.00,7.89,
Performance  2.00 8.50 7.75 8.75 8.00 8.25,,8.00 8.75,8.00 7.75,8.18,
Composition  2.00 8.75 8.00 8.50 7.75 8.00,,7.75 8.75,8.00 7.75,8.11,
Interpretation of the Music  2.00 8.50 8.25 8.75 7.75 8.00,,7.75 8.75,8.25 7.50,8.18,
Judges Total Program Component Score (factored),,,,81.14,
Deductions,,,,0.00,
"*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
8 Michal BREZINA CZE  10  165.98,,82.54,83.44,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4S<+3T <  12.40 -0.71 -1 1 -1 -1 1,,-1 -1,0 -1,11.69,
2 3A+2T  9.80  1.29 2 2 1 1 1,,1 1,0 2,11.09,
3 3F  5.30  1.10 2 1 2 2 1,,2 1,1 2,6.40,
4 FSSp4  3.00  0.50 1 1 2 1 1,,1 1,1 1,3.50,
5 StSq2  2.60  0.86 2 2 1 2 1,,2 1,2 2,3.46,
6 3A  9.35 x  1.57 1 2 2 2 2,,1 1,1 2,10.92,
7 3Lo  5.61 x  1.20 2 2 1 2 2,,2 1,1 2,6.81,
8 3F+2T+2Lo  9.24 x  0.60 1 1 1 1 0,,1 0,1 1,9.84,
9 3Lz  6.60 x  0.60 1 1 1 0 0,,1 1,1 1,7.20,
10 2S  1.43 x  0.03 1 0 0 0 1,,-1 0,0 0,1.46,
11 ChSq1  2.00  1.10 2 2 0 1 1,,2 1,2 3,3.10,
12 FCCoSp4  3.50  0.14 1 0 1 0 0,,1 0,0 0,3.64,
13 CCoSp3  3.00  0.43 1 1 1 1 1,,1 0,0 1,3.43,
73.83,,,,82.54,
Program Components Factor,,,,,
Skating Skills  2.00 8.25 8.50 8.25 8.75 8.00,,7.75 8.25,8.75 8.25,8.32,
Transitions  2.00 8.00 8.25 8.00 8.50 7.75,,7.75 8.00,8.50 8.25,8.11,
Performance  2.00 8.25 8.50 8.50 9.00 8.25,,8.00 8.50,8.75 8.75,8.50,
Composition  2.00 8.00 8.50 8.25 8.50 8.00,,8.00 8.25,8.75 8.25,8.25,
Interpretation of the Music  2.00 8.50 8.75 8.50 8.75 8.00,,8.25 8.50,9.00 8.50,8.54,
Judges Total Program Component Score (factored),,,,83.44,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
9 Misha GE UZB  17  163.56,,80.00,83.56,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3A+1Lo+3S  13.40  0.71 1 1 1 1 0,,1 0,0 1,14.11,
2 3A  8.50  0.86 1 2 1 1 1,,1 1,0 0,9.36,
3 3F !  5.30  0.00 0 0 0 0 0,,0 0,0 0,5.30,
4 CCSp3  2.80  0.43 1 1 1 1 0,,1 1,1 0,3.23,
5 StSq3  3.30  0.79 2 2 2 2 1,,1 1,2 1,4.09,
6 FSSp3  2.60  0.36 0 1 1 0 0,,1 1,1 1,2.96,
7 3Lz+3T  11.33 x  0.60 1 1 1 1 1,,1 0,0 1,11.93,
8 3Lz !  6.60 x  0.00 0 0 0 0 1,,-1 -1,0 1,6.60,
9 3Lo  5.61 x  0.70 1 1 1 2 0,,1 1,1 1,6.31,
10 2A+2T  5.06 x  0.29 0 1 1 1 0,,1 0,0 1,5.35,
11 2A  3.63 x -0.50 -1 -1 -1 -1 -1,,-1 -1,-1 -1,3.13,
12 ChSq1  2.00  1.70 3 3 3 3 2,,2 2,2 2,3.70,
13 CCoSp4V  3.00  0.93 3 2 2 2 1,,2 1,2 2,3.93,
73.13,,,,80.00,
Program Components Factor,,,,,
Skating Skills  2.00 8.25 8.50 8.50 8.25 7.75,,8.00 8.50,7.50 8.00,8.18,
Transitions  2.00 8.50 8.25 8.50 8.75 7.50,,8.00 8.00,7.25 8.25,8.14,
Performance  2.00 8.50 8.50 9.00 8.75 7.75,,8.25 8.50,7.75 8.50,8.39,
Composition  2.00 8.75 8.50 8.75 8.75 7.75,,8.25 8.50,7.75 8.50,8.43,
Interpretation of the Music  2.00 9.00 8.75 9.00 9.00 8.00,,8.25 8.75,7.75 8.75,8.64,
Judges Total Program Component Score (factored),,,,83.56,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
10 Max AARON USA  7  161.71,,84.43,77.28,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4S  10.50 -1.20 -1 -1 -1 -1 -1,,-1 -1,-1 -1,9.30,
2 3T+2T  5.60  0.40 1 0 1 1 0,,1 0,0 1,6.00,
3 3Lo  5.10  0.60 1 1 1 2 0,,1 1,0 1,5.70,
4 StSq3  3.30  0.50 2 1 1 1 1,,1 1,1 1,3.80,
5 FCCoSp4  3.50  0.36 1 0 1 0 1,,1 1,0 1,3.86,
6 3Lz  6.60 x  1.20 2 2 2 3 1,,2 1,1 2,7.80,
7 3A+2T  10.78 x  1.00 1 1 1 1 1,,1 0,1 1,11.78,
8 3A  9.35 x  1.71 2 2 2 2 1,,2 1,1 2,11.06,
9 3Lz+1Lo+3S  11.99 x  0.80 2 1 1 2 1,,1 1,1 1,12.79,
10 FSSp2  2.30  0.14 0 1 1 0 0,,1 0,-1 0,2.44,
11 ChSq1  2.00  0.70 1 2 1 1 1,,1 0,1 1,2.70,
12 2A  3.63 x  0.07 0 1 0 2 0,,0 0,0 0,3.70,
13 CCoSp3  3.00  0.50 1 2 0 0 1,,2 1,1 1,3.50,
77.65,,,,84.43,
Program Components Factor,,,,,
Skating Skills  2.00 8.00 7.50 8.00 8.25 7.50,,7.75 7.75,7.75 8.00,7.82,
Transitions  2.00 7.75 7.50 7.50 7.75 7.50,,7.25 7.50,7.75 7.50,7.57,
Performance  2.00 8.00 7.75 8.00 8.25 7.50,,7.75 7.50,7.75 7.75,7.79,
Composition  2.00 8.25 7.50 7.75 8.00 7.50,,7.50 7.75,8.00 7.75,7.75,
Interpretation of the Music  2.00 8.00 7.50 8.00 7.75 7.50,,7.50 7.75,8.00 7.50,7.71,
Judges Total Program Component Score (factored),,,,77.28,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
11 Keegan MESSING CAN  19  159.30,,77.16,83.14,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Lz  6.00 -0.40 0 -1 -1 0 0,,0 -1,-1 -1,5.60,
2 3T  4.30  0.40 1 1 0 1 1,,1 0,0 0,4.70,
3 3A+2T+2Lo  11.60  1.29 2 2 1 2 1,,1 1,1 1,12.89,
4 FCCoSp3  3.00  0.93 2 2 2 2 1,,2 2,1 2,3.93,
5 StSq3  3.30  0.93 3 2 2 2 1,,2 2,2 1,4.23,
6 4T  11.33 x -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,7.33,
7 3S+3T  9.57 x  1.10 2 2 2 2 1,,2 1,1 1,10.67,
8 3A  9.35 x  2.00 3 2 2 2 2,,2 1,2 2,11.35,
9 FSSp3  2.60  0.93 3 2 1 2 1,,2 2,2 2,3.53,
10 2Lo  1.98 x  0.09 1 0 1 0 1,,0 0,0 0,2.07,
11 ChSq1  2.00  1.40 3 2 2 2 2,,2 2,2 2,3.40,
12 3Fe e  4.07 x -0.90 -1 -1 -1 -2 -1,,-1 -2,-1 -2,3.17,
13 CCoSp3  3.00  1.29 3 2 3 3 2,,2 3,2 3,4.29,
72.10,,,,77.16,
Program Components Factor,,,,,
Skating Skills  2.00 9.00 8.25 8.50 8.50 8.50,,8.00 8.25,7.75 8.00,8.29,
Transitions  2.00 8.50 8.25 8.25 8.50 8.25,,7.75 8.00,7.75 8.25,8.18,
Performance  2.00 8.50 8.50 8.50 8.25 8.25,,8.00 8.25,7.75 7.75,8.21,
Composition  2.00 9.00 8.50 8.25 8.50 8.50,,8.25 8.50,8.00 8.25,8.39,
Interpretation of the Music  2.00 8.75 8.50 8.75 8.75 8.50,,8.25 8.50,8.25 8.00,8.50,
Judges Total Program Component Score (factored),,,,83.14,
Deductions Falls: -1.00(1),,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Wrong edge",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
12 Keiji TANAKA JPN  11  156.49,,78.71,77.78,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4S  10.50 -2.23 -1 -2 -2 -2 -1,,-2 -2,-3 -2,8.27,
2 4S+2T  11.80  0.71 1 2 1 1 0,,1 0,0 1,12.51,
3 3A  8.50  0.86 1 1 1 1 1,,1 0,1 0,9.36,
4 CSSp4  3.00  0.36 0 1 1 1 0,,1 0,1 1,3.36,
5 StSq3  3.30  0.57 2 2 1 1 1,,1 1,1 1,3.87,
6 3T  4.73 x  0.40 1 1 0 1 1,,0 0,1 0,5.13,
7 3A+2T  10.78 x -1.00 -1 -1 -1 -1 0,,-1 -1,-1 -1,9.78,
8 3F  5.83 x -1.50 -2 -3 -2 -2 -2,,-2 -2,-3 -2,4.33,
9 FCSp4  3.20  0.36 1 1 1 0 0,,1 1,1 0,3.56,
10 3Lo  5.61 x  0.80 2 1 1 1 0,,1 1,1 2,6.41,
11 3S  4.84 x  0.00 0 0 -1 0 0,,0 0,0 0,4.84,
12 ChSq1  2.00  1.00 1 2 2 0 1,,2 1,2 1,3.00,
13 CCoSp4  3.50  0.79 2 2 2 1 1,,2 1,2 1,4.29,
77.59,,,,78.71,
Program Components Factor,,,,,
Skating Skills  2.00 8.00 7.75 8.00 8.00 7.75,,7.50 8.25,7.50 7.75,7.82,
Transitions  2.00 7.75 7.50 7.75 7.50 7.50,,7.25 7.75,7.50 7.50,7.57,
Performance  2.00 7.75 7.50 8.25 7.75 8.00,,7.50 8.00,7.50 7.75,7.75,
Composition  2.00 8.00 7.50 8.25 7.75 7.75,,7.75 8.25,7.75 8.00,7.89,
Interpretation of the Music  2.00 8.00 7.75 8.25 7.50 7.75,,7.75 8.25,7.75 7.75,7.86,
Judges Total Program Component Score (factored),,,,77.78,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
13 Alexander MAJOROV SWE  13  155.08,,79.72,75.36,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T  10.30  0.86 1 1 1 1 1,,1 0,0 1,11.16,
2 3A+2T  9.80  0.71 0 1 1 1 1,,1 0,0 1,10.51,
3 3Lz  6.00 -0.10 0 0 -1 0 0,,0 0,0 -1,5.90,
4 2F !  1.90 -0.30 -1 -1 -1 -1 0,,-1 -1,-1 -1,1.60,
5 FSSp4  3.00  0.50 1 1 1 1 0,,1 1,1 1,3.50,
6 StSq3  3.30  0.50 1 1 1 1 1,,1 0,1 1,3.80,
7 3A  9.35 x  0.86 1 2 1 1 1,,1 0,1 0,10.21,
8 2A+3T  8.36 x  0.70 1 1 1 1 1,,1 1,1 1,9.06,
9 3T+2T+2Lo  8.14 x -0.50 0 -2 -1 0 0,,-1 -1,-1 -1,7.64,
10 FCCoSp4  3.50  0.43 1 1 1 0 1,,0 1,1 1,3.93,
11 3S  4.84 x  0.60 1 1 2 0 1,,1 1,1 0,5.44,
12 ChSq1  2.00  0.90 2 2 1 1 1,,1 1,2 1,2.90,
13 CCoSp4  3.50  0.57 2 2 1 1 1,,1 1,1 1,4.07,
73.99,,,,79.72,
