9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Ross MINER,USA,5,69.41,36.51,33.9,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,4S,,10.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,7.5
2,3A,,8.5,False,1.0,1,0,0,1,1,1,2,1,2,,9.5
3,CCoSp4,,3.5,False,0.5,1,1,0,1,1,1,1,1,1,,4.0
4,3Lz+COMBO,,6.6,True,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,4.5
5,CCSp3,,2.8,False,0.0,0,0,0,0,0,0,0,0,0,,2.8
6,StSq4,,3.9,False,0.6,1,0,0,1,1,1,1,1,1,,4.5
7,FSSp4,,3.0,False,0.71,2,1,1,1,2,1,2,2,1,,3.71
,,,38.8,,,,,,,,,,,,,36.51
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,7.25,7.0,6.75,7.0,7.0,7.0,7.25,7.0,7.0,,7.04
,Transition / Linking Footwork  ,,,,1.0,7.25,6.5,6.25,6.5,6.0,6.5,7.0,7.0,6.25,,6.57
,Performance / Execution  ,,,,1.0,6.75,6.75,6.75,7.25,6.75,6.75,6.75,6.5,6.75,,6.75
,Choreography / Composition  ,,,,1.0,7.0,6.75,6.5,7.25,6.5,6.5,7.25,7.0,6.5,,6.79
,Interpretation  ,,,,1.0,7.25,6.75,6.5,6.75,6.25,6.75,7.0,6.5,7.0,,6.75
,,,,,,,,,,,,,,,,33.9
Deduction,Falls,-1.0
