8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Tanith BELBIN / Benjamin AGOSTO,USA,0,36.73,18.0,18.73,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,1S1,,1.7,False,0.38,1,2,2,1,1,1,0,0,,2.08
2,1S2,,2.2,False,0.5,1,1,1,1,2,1,0,1,,2.7
3,1S3,,2.6,False,0.5,1,1,1,1,1,1,1,0,,3.1
4,2S1,,2.5,False,0.28,0,1,2,0,1,0,0,1,,2.78
5,2S2,,3.0,False,0.56,0,1,1,1,1,1,0,1,,3.56
6,2S3,,3.5,False,0.28,0,0,1,1,1,0,0,1,,3.78
,,,15.5,,,,,,,,,,,,18.0
,Program Components,,,,Factor
,Skating Skills ,,,,0.75,7.5,7.5,7.5,7.75,8.0,7.75,7.25,7.25,,7.6
,Timing ,,,,0.75,7.0,7.25,7.25,7.5,7.5,7.25,7.25,7.25,,7.3
,Performance / Execution ,,,,0.5,7.5,7.5,7.5,7.75,7.75,7.75,7.25,7.0,,7.6
,Interpretation ,,,,0.5,7.5,7.5,7.75,7.5,7.5,7.5,7.5,7.0,,7.5
,,,,,,,,,,,,,,,18.73
