12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
10,Xintong HUANG / Xun ZHENG,CHN,0,69.9,42.3,27.6,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,CoSp3,,4.0,False,0.21,0,1,0,1,1,1,1,0,0,0,0,0,,4.21
2,RoLi4,,4.0,False,0.36,1,0,1,1,0,0,1,0,1,1,0,1,,4.36
3,SlLi4,,4.0,False,0.0,0,0,0,0,1,0,1,0,0,0,0,0,,4.0
4,FSTw4,,4.7,False,0.0,1,0,0,0,0,1,1,-1,-1,-1,-1,0,,4.7
5,CCiSt2,,5.3,False,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,,5.3
6,BSTw4,,4.7,False,-0.21,0,-1,-1,0,1,0,-1,0,0,-1,-1,-1,,4.49
7,SeLi4,,5.6,False,0.0,0,0,0,0,0,0,1,0,0,0,0,0,,5.6
8,CSeSt2,,5.3,False,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,5.3
9,RRoLi2,,4.2,False,0.14,1,0,-1,1,1,0,0,0,0,0,0,0,,4.34
,,,41.8,,,,,,,,,,,,,,,,42.3
,Program Components,,,,Factor
,Skating Skills ,,,,1.25,5.75,4.5,5.0,5.25,4.75,4.75,4.75,4.5,4.25,4.5,4.5,4.25,,4.71
,Linking Footwork / Movement ,,,,1.75,4.5,4.25,4.75,5.25,4.5,5.0,4.25,4.25,4.0,4.25,4.5,4.25,,4.5
,Performance ,,,,1.0,4.25,4.0,5.0,5.25,4.75,4.75,4.5,4.5,4.5,4.5,4.5,4.5,,4.61
,Choreography ,,,,1.0,4.25,4.5,4.75,5.0,4.75,5.0,4.25,4.5,4.25,4.5,4.75,4.5,,4.61
,Interpretation / Timing ,,,,1.0,4.75,4.25,5.0,5.25,4.5,5.0,4.5,4.5,4.25,4.25,4.5,4.5,,4.61
,,,,,,,,,,,,,,,,,,,27.6
