Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Aliona SAVCHENKO / Robin SZOLKOWY,GER,206.71,1,74.16,1,132.55,2009-11-22,gpcan09
2,Maria MUKHORTOVA / Maxim TRANKOV,RUS,185.71,2,65.8,2,119.91,2009-11-22,gpcan09
3,Jessica DUBE / Bryce DAVISON,CAN,166.93,3,57.9,3,109.03,2009-11-22,gpcan09
4,Anabelle LANGLOIS / Cody HAY,CAN,159.95,4,55.52,4,104.43,2009-11-22,gpcan09
5,Caydee DENNEY / Jeremy BARRETT,USA,157.09,5,55.46,5,101.63,2009-11-22,gpcan09
6,Kirsten MOORE-TOWERS / Dylan MOSCOVITCH,CAN,146.91,7,51.14,6,95.77,2009-11-22,gpcan09
7,Caitlin YANKOWSKAS / John COUGHLIN,USA,143.61,6,52.42,7,91.19,2009-11-22,gpcan09
8,Ksenia OZEROVA / Alexander ENBERT,RUS,113.36,8,40.28,8,73.08,2009-11-22,gpcan09
