12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
40,Viviane KAESER,SUI,0,30.37,15.86,15.51,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3T+2T,,5.3,False,0.14,0,0,0,0,0,1,1,0,0,1,0,0,,5.44
2,3S,,4.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.5
3,FSSp1,,1.7,False,-0.66,-3,-2,-3,-3,-2,-2,-2,-2,-2,-2,-2,-1,,1.04
4,LSp1,,1.5,False,-0.09,-1,0,-1,0,0,0,-1,0,0,0,-1,0,,1.41
5,SpSq1,,1.8,False,0.0,0,-1,0,0,0,0,0,0,0,0,0,1,,1.8
6,1A,,0.8,False,-0.5,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.3
7,CiSt1,,1.8,False,0.0,0,0,0,0,0,1,0,0,0,0,0,0,,1.8
8,CCoSp2,,2.5,False,0.07,0,0,0,0,0,1,0,1,0,0,1,0,,2.57
,,,19.9,,,,,,,,,,,,,,,,15.86
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,3.75,4.0,3.5,4.25,4.0,4.5,3.5,4.5,4.5,3.5,4.5,4.0,,4.04
,Transition / Linking Footwork  ,,,,0.8,3.25,3.5,3.5,4.0,3.75,4.0,3.25,4.0,3.75,3.25,4.25,3.75,,3.68
,Performance / Execution  ,,,,0.8,3.75,4.0,3.25,4.25,4.25,4.5,4.0,4.0,3.75,3.5,4.25,3.75,,3.89
,Choreography / Composition  ,,,,0.8,4.0,4.25,3.5,4.0,4.0,4.5,3.5,4.25,4.25,3.5,4.5,4.25,,4.0
,Interpretation  ,,,,0.8,3.5,3.75,3.25,4.0,4.25,4.75,3.5,4.25,3.75,3.25,4.75,4.0,,3.79
,,,,,,,,,,,,,,,,,,,15.51
Deduction,Falls,-1.0
