9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
4,Anna POGORILAYA,RUS,12,61.47,31.37,31.1,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3Lz+3T<,<,9.0,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,6.9
2,3Lo,,5.1,False,0.5,0,-1,1,0,2,1,1,1,1,,5.6
3,FCSp4,,3.2,False,0.86,2,2,2,1,2,2,2,1,1,,4.06
4,2A,,3.3,False,0.57,1,1,1,0,2,1,2,1,1,,3.87
5,CCoSp3p2,,2.5,False,-0.26,-1,-2,0,-2,-1,0,-2,1,0,,2.24
6,StSq4,,3.9,False,1.1,1,2,1,1,2,2,2,1,2,,5.0
7,LSp4,,2.7,False,1.0,2,2,2,2,2,2,1,2,2,,3.7
,,,29.7,,,,,,,,,,,,,31.37
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,7.0,7.5,8.75,7.25,8.25,8.25,7.75,8.5,7.75,,7.89
,Transition / Linking Footwork  ,,,,0.8,6.75,7.25,8.5,7.0,8.0,8.0,7.5,8.25,7.5,,7.64
,Performance / Execution  ,,,,0.8,7.0,7.5,9.0,7.0,8.25,8.0,7.5,8.25,7.0,,7.64
,Choreography / Composition  ,,,,0.8,7.25,7.5,8.75,7.25,8.25,8.25,7.5,8.25,7.5,,7.79
,Interpretation  ,,,,0.8,7.0,7.75,8.75,7.25,8.25,8.5,7.75,8.5,7.5,,7.93
,,,,,,,,,,,,,,,,31.1
Deduction,Falls,-1.0
