10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Brian JOUBERT,FRA,0,135.57,64.47,72.1,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,4T,,9.0,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,6.0
2,3S,,4.5,False,1.8,2,2,1,2,2,2,1,1,2,2,,6.3
3,3A,,7.5,False,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,0,,6.5
4,CiSt3,,3.1,False,0.5,1,1,1,1,1,1,1,1,1,1,,3.6
5,CSSp3,,2.3,False,0.4,1,1,0,0,1,1,1,1,1,1,,2.7
6,3F+2T+2T,e,8.91,True,-1.0,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,,7.91
7,3Lo,,5.5,True,0.6,0,0,0,1,1,0,1,1,1,1,,6.1
8,3Lz,,6.6,True,1.4,1,1,2,1,2,1,1,1,2,1,,8.0
9,3F+2T,e,7.48,True,-1.0,-2,-1,-1,-1,-1,-2,-2,-1,-1,-1,,6.48
10,FSSp3,,2.3,False,0.0,0,0,0,0,0,0,-1,0,1,1,,2.3
11,USp1,,1.2,False,0.0,-1,0,0,0,0,0,0,0,0,0,,1.2
12,SlSt3,,3.1,False,0.4,1,1,1,0,0,1,1,1,1,1,,3.5
13,1A,,0.88,True,0.0,0,0,0,-1,0,0,0,0,0,0,,0.88
14,CCoSp3,,3.0,False,0.0,0,0,0,0,0,0,-1,0,1,0,,3.0
,,,65.37,,,,,,,,,,,,,,64.47
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,7.5,7.5,7.0,7.5,7.5,7.5,7.25,7.5,7.5,7.5,,7.5
,Transition / Linking Footwork  ,,,,2.0,7.0,7.0,6.75,6.5,7.0,6.75,6.5,7.25,7.0,7.0,,6.95
,Performance / Execution  ,,,,2.0,7.0,7.25,7.25,6.75,7.25,7.25,7.25,7.0,7.25,7.5,,7.15
,Choreography / Composition  ,,,,2.0,7.25,7.5,7.25,7.0,7.25,7.5,7.5,7.5,7.25,7.5,,7.3
,Interpretation  ,,,,2.0,7.25,7.25,7.0,6.75,7.25,7.0,7.5,7.25,7.0,7.75,,7.15
,,,,,,,,,,,,,,,,,72.1
Deduction,Falls,-1.0
