10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
9,Scott SMITH,USA,0,113.88,57.68,56.2,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,4S,,9.5,False,-2.6,-2,-2,-3,-2,-3,-2,-2,-3,-3,-2,,6.9
2,3A,,7.5,False,-1.6,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,,5.9
3,3A+SEQ,,6.0,False,-2.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4.0
4,CiSt3,,3.1,False,0.0,0,0,0,0,0,1,1,1,0,0,,3.1
5,FSSp4,,3.0,False,0.0,0,0,0,0,0,0,0,0,0,0,,3.0
6,3Lz,,6.6,True,-1.2,-1,-1,-1,-1,-2,-1,-1,-1,-2,-1,,5.4
7,2F,e,1.87,True,-0.3,-2,-1,-1,-1,-1,-2,-2,-1,-1,-1,,1.57
8,3Lo,,5.5,True,0.0,0,0,0,0,1,0,1,0,0,0,,5.5
9,FCCoSp4,,3.5,False,0.0,0,0,1,0,0,0,0,0,0,0,,3.5
10,3T+3T<,,5.83,True,-0.8,-1,-1,0,-1,-1,-2,1,-1,0,0,,5.03
11,3S+2T,,6.38,True,0.0,0,0,0,0,0,0,1,0,0,0,,6.38
12,CCoSp3,,3.0,False,0.1,0,0,0,-1,1,0,0,0,1,0,,3.1
13,SlSt1,,1.8,False,0.0,0,0,0,0,0,0,1,1,0,0,,1.8
14,CoSp3,,2.5,False,0.0,0,0,0,-1,1,0,0,0,0,0,,2.5
,,,66.08,,,,,,,,,,,,,,57.68
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,5.5,6.0,6.25,6.0,6.0,6.0,6.0,5.5,5.5,5.0,,5.8
,Transition / Linking Footwork  ,,,,2.0,5.25,5.5,5.75,5.75,6.0,5.5,5.25,5.25,5.25,4.5,,5.5
,Performance / Execution  ,,,,2.0,5.5,5.75,5.5,5.75,6.25,5.25,6.25,5.5,5.25,4.75,,5.6
,Choreography / Composition  ,,,,2.0,5.25,5.75,5.5,5.75,6.25,5.75,6.25,5.5,5.5,4.75,,5.6
,Interpretation  ,,,,2.0,5.25,5.5,5.75,5.75,6.5,5.25,6.25,5.75,5.25,4.75,,5.6
,,,,,,,,,,,,,,,,,56.2
