9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
17,Ekaterina KOSTENKO / Roman TALAN,UKR,0,38.14,23.26,15.88,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,2A,,3.5,False,-1.6,-2,-2,-2,-2,-2,-2,-2,-1,-2,,1.9
2,2LzTw2,,3.5,False,-0.06,-1,-1,-1,0,0,0,0,0,0,,3.44
3,3FTh,,5.5,False,-2.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,3.5
4,3Li2,,3.0,False,-0.5,-2,-2,-1,-1,-1,-1,0,1,-1,,2.5
5,FCCoSp3,,3.0,False,-0.06,-1,0,0,-1,0,-1,0,0,0,,2.94
6,SpSq1,,1.8,False,-0.12,-1,-1,0,0,0,0,0,-1,1,,1.68
7,FiDs1,,2.8,False,0.0,0,-1,0,0,0,-1,0,0,0,,2.8
8,PCoSp4,,4.5,False,0.0,0,0,1,0,0,0,0,0,0,,4.5
,,,27.6,,,,,,,,,,,,,23.26
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,4.0,3.75,4.25,3.75,4.5,4.75,4.75,4.75,4.5,,4.3
,Transition / Linking Footwork  ,,,,0.8,3.25,4.0,3.75,3.5,4.0,4.5,4.5,4.0,4.0,,3.9
,Performance / Execution  ,,,,0.8,3.75,3.5,4.0,3.5,4.0,4.75,4.75,4.25,4.0,,3.9
,Choreography / Composition  ,,,,0.8,3.5,3.5,3.75,3.75,4.25,4.5,4.75,4.5,4.25,,4.05
,Interpretation  ,,,,0.8,3.25,3.5,3.75,3.25,4.0,4.75,4.75,3.75,4.0,,3.7
,,,,,,,,,,,,,,,,15.88
Deduction,Falls,-1.0
