10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
4,Sinead KERR / John KERR,GBR,0,86.11,46.6,40.51,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,STw4,,4.7,False,0.4,1,1,2,1,1,0,-1,1,1,1,,5.1
2,CuLi3,,3.5,False,0.4,1,0,2,0,1,1,0,1,1,0,,3.9
3,SlLi4,,4.0,False,0.9,2,2,1,1,2,2,1,2,2,1,,4.9
4,CiSt3,,7.2,False,0.4,0,0,1,0,1,1,0,0,0,1,,7.6
5,SeLi4,,6.4,False,0.4,1,1,1,0,1,0,1,0,1,1,,6.8
6,Sp4,,4.7,False,0.5,2,1,1,1,1,1,2,0,1,1,,5.2
7,MiStNt3,,6.2,False,0.6,1,0,1,1,1,1,1,0,0,1,,6.8
8,SlLi3+RoLi4,,6.0,False,0.3,2,-1,2,0,0,1,0,1,1,0,,6.3
,,,42.7,,,,,,,,,,,,,,46.6
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,6.25,6.25,7.0,7.5,6.5,7.0,6.75,6.5,6.75,6.5,,6.7
,Linking Footwork / Movement  ,,,,1.75,6.0,6.25,6.5,7.25,6.75,7.25,6.5,6.25,6.5,6.25,,6.5
,Performance  ,,,,1.0,6.75,6.5,7.0,7.25,6.75,7.25,6.75,6.75,6.75,6.5,,6.8
,Choreography  ,,,,1.0,7.0,6.75,7.5,7.25,6.75,7.5,6.75,7.0,7.0,6.75,,7.0
,Interpretation / Timing  ,,,,1.0,7.0,6.5,7.75,7.5,7.0,7.5,6.75,6.5,7.0,7.0,,6.95
,,,,,,,,,,,,,,,,,40.51
Deduction,Extended lifts,-1.0
