12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
21,Olga IKONNIKOVA,EST,0,40.71,23.72,16.99,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3F<+2T,,3.0,False,-0.77,-2,-3,-2,-2,-3,-3,-2,-2,-2,-3,-3,-2,,2.23
2,3T,,4.0,False,-0.71,0,0,-1,-1,0,-1,-2,0,0,-1,-2,-2,,3.29
3,2A,,3.5,False,0.14,0,0,0,0,0,0,0,1,1,0,-1,0,,3.64
4,FSSp1,,1.7,False,-0.14,-2,-1,0,1,-1,-1,-1,1,1,0,0,-1,,1.56
5,SpSq4,,3.4,False,0.86,1,1,2,0,1,0,1,1,1,0,0,1,,4.26
6,CCoSp4,,3.5,False,0.21,0,1,1,1,0,0,1,1,1,0,0,0,,3.71
7,SlSt3,,3.1,False,0.14,0,0,0,0,0,1,1,1,0,0,0,-1,,3.24
8,LSp1,,1.5,False,0.29,0,0,1,0,0,1,1,1,1,0,1,-1,,1.79
,,,23.7,,,,,,,,,,,,,,,,23.72
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,4.0,4.75,4.75,4.25,5.0,4.0,4.75,4.5,4.0,4.5,4.75,4.25,,4.43
,Transition / Linking Footwork  ,,,,0.8,3.5,4.5,3.75,3.25,4.5,3.5,4.0,4.0,3.75,4.0,3.75,4.25,,3.96
,Performance / Execution  ,,,,0.8,4.0,4.75,4.5,4.0,5.0,4.0,4.5,4.25,4.25,4.25,4.5,5.0,,4.46
,Choreography / Composition  ,,,,0.8,3.75,4.5,3.75,4.0,4.75,3.75,4.25,4.0,4.0,4.25,4.25,4.5,,4.18
,Interpretation  ,,,,0.8,4.0,4.75,4.0,3.75,4.5,4.0,4.5,4.25,4.0,4.0,3.75,4.25,,4.21
,,,,,,,,,,,,,,,,,,,16.99
