12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
30,Erle HARSTAD,NOR,0,33.51,19.82,14.69,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2A,,3.5,False,0.0,0,0,-1,1,0,0,0,0,1,-1,0,-1,,3.5
2,SpSq3,,3.1,False,0.07,0,0,0,0,0,0,0,1,1,0,0,0,,3.17
3,3T+2T,,5.3,False,0.0,1,0,0,0,0,0,0,0,0,0,0,-1,,5.3
4,CCoSp2,,2.5,False,-0.21,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-2,,2.29
5,3S<,,1.3,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.3
6,FSSp3,,2.3,False,-0.17,0,-1,0,-1,-1,0,0,-1,-1,-1,0,-1,,2.13
7,SlSt1,,1.8,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1.8
8,LSp1,,1.5,False,-0.17,0,-1,0,0,-1,0,-1,-1,1,0,0,-2,,1.33
,,,21.3,,,,,,,,,,,,,,,,19.82
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,3.75,4.0,3.75,4.0,3.75,4.0,2.75,3.75,4.0,3.5,4.25,3.5,,3.82
,Transition / Linking Footwork  ,,,,0.8,3.0,3.75,3.25,4.25,3.75,3.5,2.5,3.5,3.75,2.75,4.0,3.0,,3.46
,Performance / Execution  ,,,,0.8,3.75,3.5,3.75,4.25,4.25,4.0,3.0,4.0,4.0,3.25,3.75,3.5,,3.79
,Choreography / Composition  ,,,,0.8,3.5,3.5,3.5,4.5,4.0,3.75,2.75,3.5,3.75,3.25,3.5,3.25,,3.54
,Interpretation  ,,,,0.8,3.75,3.5,4.0,4.75,4.0,4.25,2.75,3.75,3.75,3.25,3.5,4.0,,3.75
,,,,,,,,,,,,,,,,,,,14.69
Deduction,Falls,-1.0
