ISU World Figure Skating Championships 2016,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Evgenia MEDVEDEVA RUS  20,150.10  77.76,,72.34,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3F+3T  9.60  1.50 2 3 2,2 2 2 3,,2 2,11.10,
2 3Lz  6.00  1.50 1 2 2,3 2 2 2,,2 3,7.50,
3 FCCoSp3p4  3.50  0.93 1 2 2,2 2 2 1,,2 2,4.43,
4 StSq4  3.90  1.90 2 2 3,2 3 3 3,,3 3,5.80,
"",Info,,,,Info
5 3F  5.83 x  1.50 2 2 3,2 2 2 2,,2 3,7.33,
6 3Lo  5.61 x  1.40 2 2 2,2 2 2 1,,2 2,7.01,
7 2A+2T+2T  6.49 x  0.71 1 0 1,2 2 2 1,,2 1,7.20,
8 3S+3T  9.57 x  1.40 2 2 2,2 2 2 2,,2 3,10.97,
9 2A  3.63 x  0.86 1 1 2,2 2 2 1,,2 2,4.49,
10 ChSq1  2.00  1.30 2 0 2,2 2 2 1,,2 2,3.30,
11 CCoSp3p4  3.50  1.00 2 2 2,2 3 2 2,,2 2,4.50,
12 LSp4  2.70  1.43 3 3 2,3 3 3 2,,3 3,4.13,
62.33,,,,77.76,
Program Components Factor,,,,,
Skating Skills  1.60 9.00 8.75 8.50,9.00 8.75 9.25 8.75,,8.75 9.25,8.89,
Transition / Linking Footwork  1.60 8.50 8.50 8.75,8.75 8.75 9.25 8.75,,8.75 9.25,8.79,
Performance / Execution  1.60 9.25 8.50 9.25,9.00 9.25 9.50 9.25,,9.00 9.50,9.21,
Choreography / Composition  1.60 8.75 8.00 9.25,8.75 9.25 9.50 9.25,,8.75 9.25,9.04,
Interpretation  1.60 9.25 9.25 9.25,8.50 9.50 9.50 9.25,,9.00 9.50,9.29,
Judges Total Program Component Score (factored),,,,72.34,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Ashley WAGNER USA  24,142.23  68.45,,73.78,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 2A  3.30  1.00 2 2 1,2 2 3 2,,2 2,4.30,
2 3F+3T< <  8.30 -0.40 0 -1 0,-1 -1 0 1,,-1 -1,7.90,
3 2A+2T  4.60  0.71 2 2 1,2 1 1 2,,1 1,5.31,
4 FSSp4  3.00  0.93 2 2 1,2 2 2 1,,2 2,3.93,
5 CCoSp3p4  3.50  0.86 2 1 1,2 2 2 1,,2 2,4.36,
6 3Lo+1Lo+3S  11.00 x  1.20 2 1 1,2 1 2 3,,2 2,12.20,
7 3F< <  4.07 x -1.30 -3 -2 -2,-1 -2 -1 -2,,-2 -2,2.77,
8 3Lo  5.61 x  1.40 2 2 2,2 2 2 2,,2 2,7.01,
9 StSq4  3.90  1.70 2 2 3,2 2 3 2,,3 3,5.60,
10 3Lz !  6.60 x  0.30 0 -1 0,1 0 1 1,,1 0,6.90,
11 ChSq1  2.00  1.60 2 2 3,2 2 3 2,,2 3,3.60,
12 FCCoSp3p4  3.50  1.07 1 2 3,2 2 2 2,,3 2,4.57,
59.38,,,,68.45,
Program Components Factor,,,,,
Skating Skills  1.60 9.00 8.75 8.75,9.50 8.50 9.25 9.50,,9.50 8.75,9.07,
Transition / Linking Footwork  1.60 8.75 8.25 8.75,9.25 8.25 9.50 9.25,,9.00 8.75,8.86,
