ISU World Figure Skating Championships 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Javier FERNANDEZ ESP  22,216.41  118.05,,98.36,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T  10.30  3.00 3 3 3,3 3 3 3,,3 3,13.30,
2 4S+3T  14.80  2.29 2 2 3,2 2 3 2,,2 3,17.09,
3 3A+2T  9.80  2.29 2 3 3,2 2 2 1,,2 3,12.09,
4 StSq4  3.90  1.90 3 2 3,3 2 2 3,,3 3,5.80,
"",Info,,,,Info
5 CSSp3  2.60  1.07 2 2 3,3 2 2 2,,2 2,3.67,
6 4S  11.55 x  3.00 3 3 3,3 2 3 3,,3 3,14.55,
7 3F+1Lo+3S  11.22 x  1.20 2 2 1,2 2 1 2,,1 2,12.42,
8 3A  9.35 x  1.57 2 2 2,1 1 0 1,,2 2,10.92,
9 3Lz  6.60 x  1.80 3 3 3,2 3 2 2,,2 3,8.40,
10 ChSq1  2.00  2.00 3 3 3,3 2 2 3,,3 3,4.00,
11 3Lo  5.61 x  1.20 2 2 3,2 1 1 1,,2 2,6.81,
12 CCoSp3p4  3.50  1.00 2 2 2,2 2 1 2,,2 2,4.50,
13 FCCoSp3p4  3.50  1.00 2 2 2,2 2 2 2,,2 2,4.50,
94.73,,,,118.05,
Program Components Factor,,,,,
Skating Skills  2.00 9.50 9.75 10.00,9.50 10.00 9.25 9.50,,9.50 9.50,9.61,
Transition / Linking Footwork  2.00 9.50 9.50 10.00,9.75 9.75 9.50 9.50,,9.75 9.50,9.61,
Performance / Execution  2.00 10.00 10.00 10.00,9.75 10.00 9.75 10.00,,10.00 10.00,9.96,
Choreography / Composition  2.00 9.75 10.00 10.00,10.00 10.00 10.00 10.00,,10.00 10.00,10.00,
Interpretation  2.00 10.00 9.50 10.00,10.00 10.00 10.00 10.00,,10.00 10.00,10.00,
Judges Total Program Component Score (factored),,,,98.36,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Yuzuru HANYU JPN  20,184.61  93.59,,92.02,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4S  10.50 -0.86 0 -1 -1,-1 0 -1 -1,,-1 1,9.64,
2 4T  10.30  1.71 2 1 2,1 2 2 2,,1 2,12.01,
3 3F  5.30  1.60 3 1 2,2 2 2 3,,3 2,6.90,
4 FCCoSp3p4  3.50  1.07 2 2 3,1 2 2 3,,2 2,4.57,
5 StSq4  3.90  1.60 3 2 2,2 2 3 2,,2 3,5.50,
6 4S+REP  8.09 x -4.00 -3 -3 -3,-3 -3 -3 -3,,-3 -2,4.09,
7 3A+3T  14.08 x  2.71 2 2 3,3 3 2 3,,3 3,16.79,
8 3A+1Lo+2S  11.33 x -0.57 -1 -1 0,-2 1 -1 -1,,-1 1,10.76,
9 3Lo  5.61 x  0.90 1 0 2,1 2 0 2,,1 2,6.51,
10 3Lz  6.60 x -0.60 -1 -1 -1,-1 0 -1 -1,,-2 1,6.00,
11 FCSSp3  2.60  0.29 -1 0 2,0 1 1 1,,0 1,2.89,
12 ChSq1  2.00  1.50 2 2 2,3 2 2 2,,2 3,3.50,
13 CCoSp3p4  3.50  0.93 2 1 2,1 2 2 2,,2 2,4.43,
87.31,,,,93.59,
Program Components Factor,,,,,
