10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
6,Ekaterina BOBROVA / Dmitri SOLOVIEV,RUS,0,78.85,41.92,37.93,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,CoSp3,,4.0,False,0.6,1,1,1,1,1,1,2,2,1,2,,4.6
2,SlLi4,,4.0,False,0.7,1,1,0,2,2,1,2,1,1,2,,4.7
3,SeSt3,,7.2,False,0.8,1,1,1,1,0,1,2,0,1,1,,8.0
4,RoLi4+CuLi4,,6.4,False,0.4,1,1,0,1,0,1,0,0,1,1,,6.8
5,STw1,,3.0,False,-1.18,-2,-3,-3,-2,-3,-3,-2,-3,-3,-2,,1.82
6,DiSt3,,6.2,False,0.6,1,1,0,0,0,1,0,0,1,1,,6.8
7,SeLi2,,4.8,False,0.3,0,1,0,1,1,0,0,0,1,1,,5.1
8,RoLi4,,4.0,False,0.1,0,1,1,2,0,0,2,0,0,1,,4.1
,,,39.6,,,,,,,,,,,,,,41.92
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,6.25,6.25,6.5,6.5,5.75,6.5,6.25,7.0,6.0,6.5,,6.35
,Linking Footwork / Movement  ,,,,1.75,5.75,6.0,6.25,6.0,5.75,6.25,6.5,6.5,5.75,6.5,,6.05
,Performance  ,,,,1.0,6.25,6.25,6.5,6.75,6.0,6.0,6.5,7.0,5.75,7.0,,6.4
,Choreography  ,,,,1.0,6.25,6.5,6.75,7.0,5.75,6.5,6.75,7.0,6.25,6.75,,6.55
,Interpretation / Timing  ,,,,1.0,6.25,6.5,6.5,7.0,6.0,6.25,6.0,6.75,5.75,7.0,,6.45
,,,,,,,,,,,,,,,,,37.93
Deduction,Falls,-1.0
