12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Mao ASADA,JPN,0,60.94,31.89,29.05,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3F+3Lo<,,7.0,False,-1.29,-1,-2,-2,-1,-1,-2,-1,-1,-2,-1,-1,-1,,5.71
2,3Lz,e,6.0,False,-2.57,-2,-3,-3,-2,-2,-3,-1,-3,-2,-2,-3,-3,,3.43
3,2A,,3.5,False,0.71,1,2,1,2,2,0,1,1,0,1,1,0,,4.21
4,LSp3,,2.4,False,0.57,1,2,1,2,1,1,2,1,1,1,2,1,,2.97
5,SpSq4,,3.4,False,0.71,2,2,1,2,0,1,1,1,0,1,1,-1,,4.11
6,FSSp4,,3.0,False,0.43,0,2,1,0,1,0,2,0,1,1,2,0,,3.43
7,SlSt3,,3.1,False,0.93,1,3,2,3,2,2,2,2,1,1,2,2,,4.03
8,CCoSp4,,3.5,False,0.5,2,2,1,1,0,1,2,1,1,1,2,0,,4.0
,,,31.9,,,,,,,,,,,,,,,,31.89
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,7.25,7.75,7.5,7.25,6.75,7.5,8.0,7.5,7.5,7.25,7.5,7.5,,7.46
,Transition / Linking Footwork  ,,,,0.8,6.75,7.0,7.0,6.75,6.5,7.25,7.75,7.0,7.0,7.0,6.25,7.0,,6.96
,Performance / Execution  ,,,,0.8,7.0,7.75,7.5,7.0,6.5,7.5,7.75,7.25,6.5,7.25,8.0,7.25,,7.29
,Choreography / Composition  ,,,,0.8,7.25,7.75,7.5,7.5,6.75,7.5,7.75,7.25,7.75,7.25,7.0,7.5,,7.39
,Interpretation  ,,,,0.8,7.25,8.0,7.25,7.0,6.5,7.5,7.5,7.25,7.0,7.0,7.25,7.25,,7.21
,,,,,,,,,,,,,,,,,,,29.05
