12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
26,Abigail PIETERSEN,RSA,0,27.44,14.92,13.52,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2A,,3.5,False,-0.23,-1,-1,0,-1,-1,-1,0,0,0,0,0,-1,,3.27
2,FSSp1,,1.7,False,-0.09,0,0,0,0,0,0,-1,0,0,-1,0,-1,,1.61
3,SpSq1,,1.8,False,-0.04,0,0,1,-1,0,0,0,-1,0,-1,0,0,,1.76
4,3T<,,1.3,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.3
5,CiSt1,,1.8,False,-0.04,0,0,0,0,-1,0,0,0,0,0,0,-1,,1.76
6,LSp1,,1.5,False,-0.21,-1,0,-1,-2,-1,-1,-1,-1,0,0,0,-2,,1.29
7,2Lz+2Lo,,3.4,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,2.4
8,CCoSp2,,2.5,False,0.03,0,0,0,0,0,0,0,0,1,-1,1,-1,,2.53
,,,17.5,,,,,,,,,,,,,,,,14.92
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,3.0,3.25,3.25,3.25,3.25,3.5,3.25,3.0,4.0,4.0,3.25,2.75,,3.36
,Transition / Linking Footwork  ,,,,0.8,2.5,3.5,3.0,3.0,3.25,3.25,3.0,2.75,3.75,3.75,3.0,2.5,,3.14
,Performance / Execution  ,,,,0.8,2.75,4.0,4.0,3.5,3.5,3.5,2.75,2.5,4.0,4.0,2.75,3.0,,3.36
,Choreography / Composition  ,,,,0.8,3.0,3.75,3.75,3.5,3.5,3.5,3.75,2.5,4.5,3.75,3.0,3.25,,3.5
,Interpretation  ,,,,0.8,2.75,4.0,3.75,3.75,3.5,3.25,3.75,2.75,4.0,3.75,3.25,3.5,,3.54
,,,,,,,,,,,,,,,,,,,13.52
Deduction,Falls,-1.0
