12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
12,Ashley WAGNER,USA,0,47.29,24.1,23.19,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3Lz+2Lo,e,7.5,False,-1.43,-2,-2,-1,-1,-1,-2,-1,-2,-1,-2,-2,-1,,6.07
2,2A,,3.5,False,0.57,0,1,0,0,0,1,1,0,1,0,1,1,,4.07
3,LSp3,,2.4,False,0.5,0,1,1,0,1,1,2,0,1,1,1,1,,2.9
4,SpSq1,,1.8,False,0.29,0,1,0,-1,0,1,1,1,0,1,-1,1,,2.09
5,FSSp3,,2.3,False,0.14,-1,0,0,0,0,0,0,0,1,0,2,1,,2.44
6,3F<,,1.7,False,-0.83,-3,-3,-3,-3,-3,-2,-1,-3,-3,-2,-2,-3,,0.87
7,SlSt2,,2.3,False,0.36,0,1,1,0,1,0,1,1,0,0,1,1,,2.66
8,CCoSp3,,3.0,False,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,,3.0
,,,24.5,,,,,,,,,,,,,,,,24.1
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,5.75,5.75,6.0,5.75,5.75,6.25,6.0,6.0,6.0,6.0,5.25,5.5,,5.89
,Transition / Linking Footwork  ,,,,0.8,5.25,5.75,5.75,6.0,5.75,5.75,5.75,5.5,6.25,5.75,5.0,5.5,,5.68
,Performance / Execution  ,,,,0.8,5.5,6.0,5.75,6.0,5.5,6.25,6.0,5.75,5.75,6.0,4.25,6.0,,5.82
,Choreography / Composition  ,,,,0.8,5.75,5.75,6.0,5.5,5.5,6.25,5.75,5.5,6.75,6.0,4.5,6.25,,5.89
,Interpretation  ,,,,0.8,5.5,6.0,5.5,5.75,5.5,5.75,6.0,5.75,6.25,5.75,5.5,5.75,,5.71
,,,,,,,,,,,,,,,,,,,23.19
