9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Mao ASADA,JPN,12,125.75,58.15,69.6,-2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3A,,8.5,False,1.86,2,2,1,2,3,2,2,2,1,,10.36
2,3F+3Lo<,<,8.9,False,-2.0,-3,-2,-3,-2,-3,-3,-3,-3,-3,,6.9
3,2Lz,!,2.1,False,-0.69,-2,-2,-3,-2,-2,-3,-3,-2,-2,,1.41
4,FCSp4,,3.2,False,0.5,2,1,1,1,1,1,1,1,1,,3.7
5,ChSq1,,2.0,False,1.3,1,2,2,1,2,2,3,1,3,,3.3
6,2A+3T<,<,6.93,True,-0.14,0,1,0,1,-1,-1,-1,0,-1,,6.79
7,3S,,4.84,True,0.5,1,1,0,0,1,0,1,1,1,,5.34
8,1F,,0.55,True,-0.04,0,-1,0,0,0,-1,0,-1,-1,,0.51
9,3Lo,,5.61,True,1.1,2,2,1,1,2,1,1,2,2,,6.71
10,LSp4,,2.7,False,0.93,2,2,2,2,2,1,1,2,2,,3.63
11,StSq4,,3.9,False,1.6,2,2,3,1,2,3,3,2,2,,5.5
12,CCoSp3p3,,3.0,False,1.0,2,2,2,2,2,2,2,2,2,,4.0
,,,52.23,,,,,,,,,,,,,58.15
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,8.75,8.75,8.75,8.75,8.5,8.75,9.0,8.75,8.25,,8.71
,Transition / Linking Footwork  ,,,,1.6,8.5,9.0,8.5,8.25,8.5,8.5,8.75,8.5,8.0,,8.5
,Performance / Execution  ,,,,1.6,8.75,9.25,8.25,8.5,8.75,8.5,8.25,8.75,7.0,,8.54
,Choreography / Composition  ,,,,1.6,8.75,9.25,9.0,8.5,8.75,8.75,9.25,8.75,8.25,,8.82
,Interpretation  ,,,,1.6,9.0,9.25,9.25,8.5,9.0,9.0,8.75,9.0,8.25,,8.93
,,,,,,,,,,,,,,,,69.6
Deduction,Late start,-1.0
Deduction,Falls,-1.0
