9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
9,Zijun LI,CHN,8,100.51,43.55,56.96,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3F+2T,,6.6,False,0.6,1,1,0,1,1,0,1,1,2,,7.2
2,2A+2T,,4.6,False,0.57,1,1,1,2,1,1,1,1,2,,5.17
3,2Lo,,1.8,False,0.04,0,0,0,0,0,0,1,0,1,,1.84
4,ChSq1,,2.0,False,0.6,0,1,1,1,1,2,1,1,0,,2.6
5,FCSp3,,2.8,False,0.21,0,0,1,1,1,0,0,1,0,,3.01
6,3S,,4.84,True,-0.9,-2,-1,-2,-1,-1,-2,-1,-1,-1,,3.94
7,3F,,5.83,True,0.2,0,0,0,1,1,0,1,0,0,,6.03
8,3S*+2T*,*,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
9,2A,,3.63,True,0.07,0,-1,0,1,1,0,0,0,0,,3.7
10,StSq3,,3.3,False,0.43,1,1,-1,1,2,1,1,0,1,,3.73
11,CCoSp3p3,,3.0,False,0.5,1,1,1,2,1,1,1,1,1,,3.5
12,LSp3,,2.4,False,0.43,1,0,2,1,1,1,1,1,0,,2.83
,,,40.8,,,,,,,,,,,,,43.55
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,7.25,7.5,7.5,7.0,7.25,7.25,7.25,7.0,7.25,,7.25
,Transition / Linking Footwork  ,,,,1.6,7.0,6.5,5.75,6.75,7.0,6.75,7.25,7.0,6.75,,6.82
,Performance / Execution  ,,,,1.6,7.0,7.0,6.25,7.0,7.5,7.0,7.5,7.25,7.75,,7.18
,Choreography / Composition  ,,,,1.6,7.25,7.0,6.75,7.0,7.5,7.0,7.25,7.0,7.5,,7.14
,Interpretation  ,,,,1.6,7.25,7.0,6.0,7.0,7.25,7.25,7.5,7.25,7.5,,7.21
,,,,,,,,,,,,,,,,56.96
