9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Maxim KOVTUN,RUS,4,81.84,46.41,36.43,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,4S+3T,,14.6,False,0.0,0,1,-1,-1,-1,0,1,2,0,,14.6
2,4T,,10.3,False,0.14,0,0,1,-1,-2,1,1,3,-1,,10.44
3,3A,,9.35,True,1.14,2,1,1,2,1,1,1,1,1,,10.49
4,CCoSp4,,3.5,False,0.64,1,1,1,2,1,2,1,2,1,,4.14
5,StSq3,,3.3,False,-1.5,-3,-2,-2,-1,-2,-2,-3,-2,-2,,1.8
6,CSSp2,,2.3,False,0.03,1,0,-1,1,0,-1,0,0,0,,2.33
7,FUSp3,,2.4,False,0.21,1,0,0,1,0,0,0,1,1,,2.61
,,,45.75,,,,,,,,,,,,,46.41
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,7.25,7.25,7.25,7.5,7.0,8.0,7.0,7.75,7.0,,7.29
,Transition / Linking Footwork  ,,,,1.0,7.0,7.0,6.75,7.25,6.5,7.25,6.5,7.75,6.5,,6.89
,Performance / Execution  ,,,,1.0,7.5,7.5,7.25,7.75,6.75,7.75,6.75,8.25,7.5,,7.43
,Choreography / Composition  ,,,,1.0,7.25,7.25,7.0,8.0,7.25,8.0,7.0,7.75,7.5,,7.43
,Interpretation  ,,,,1.0,7.5,7.0,7.25,8.0,6.75,8.0,6.75,8.25,7.25,,7.39
,,,,,,,,,,,,,,,,36.43
Deduction,Falls,-1.0
