9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Elena GRUSHINA / Ruslan GONCHAROV,UKR,0,83.06,42.1,44.96,4.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,SlLi4,,4.0,False,0.5,2,1,1,1,2,1,1,1,2,,4.5
2,CCiSt2,,5.3,False,0.6,1,0,1,1,0,1,1,0,1,,5.9
3,SeLi3,,4.9,False,0.7,2,1,2,1,2,2,1,1,2,,5.6
4,CoSp4,,4.7,False,0.5,1,1,1,1,1,1,1,1,1,,5.2
5,BSTw1,,3.0,False,-0.4,-1,-1,-1,-2,-1,0,0,-1,0,,2.6
6,FSTw4,,4.7,False,0.2,1,1,0,0,0,1,2,0,1,,4.9
7,CuLi4,,4.0,False,0.5,2,0,1,1,1,2,1,1,1,,4.5
8,CSeSt2,,5.3,False,-2.4,-3,-3,-2,-3,-2,-2,-2,-3,-2,,2.9
9,RRoLi4,,5.6,False,0.4,0,1,1,0,1,0,1,1,0,,6.0
,,,41.5,,,,,,,,,,,,,42.1
,Program Components,,,,Factor
,Skating Skills ,,,,1.25,8.0,7.25,7.75,7.25,7.5,7.75,7.75,7.0,8.25,,7.5
,Linking Footwork / Movement ,,,,1.75,8.0,7.0,7.5,7.0,7.75,7.75,7.5,8.0,8.25,,7.5
,Performance ,,,,1.0,8.25,7.25,7.75,6.75,7.75,7.5,7.5,7.0,8.0,,7.4
,Choreography ,,,,1.0,8.0,7.25,7.75,7.0,8.0,8.0,7.5,7.25,8.25,,7.55
,Interpretation / Timing ,,,,1.0,8.25,7.5,7.5,7.0,7.5,8.0,7.5,7.5,8.0,,7.5
,,,,,,,,,,,,,,,,44.96
Deduction,Extended lifts,-2.0
Deduction,Falls,-2.0
