9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
30,Paul Bonifacio PARKINSON,ITA,9,40.35,17.89,24.46,-2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,4S<,<,7.4,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,4.4
2,2A<,<,2.3,False,-1.5,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.8
3,FCSp3,,2.8,False,0.79,1,1,2,2,2,1,2,1,2,,3.59
4,1Lz+COMBO,,0.66,True,-0.3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.36
5,CSSp4,,3.0,False,0.43,1,1,2,1,0,1,0,1,1,,3.43
6,StSq2,,2.6,False,0.21,2,0,1,0,1,0,1,0,0,,2.81
7,CCoSp1,,2.0,False,0.5,2,0,1,1,1,1,1,0,2,,2.5
,,,20.76,,,,,,,,,,,,,17.89
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,5.5,5.25,5.75,5.25,5.0,5.25,5.0,5.25,5.5,,5.29
,Transition / Linking Footwork  ,,,,1.0,4.5,4.75,5.0,4.5,4.5,4.75,4.5,4.5,5.0,,4.64
,Performance / Execution  ,,,,1.0,4.75,4.5,5.0,4.75,4.5,4.25,4.75,4.75,4.5,,4.64
,Choreography / Composition  ,,,,1.0,5.0,5.0,6.0,5.0,4.75,4.75,4.75,5.0,4.75,,4.89
,Interpretation  ,,,,1.0,5.5,4.75,5.5,5.0,4.75,4.5,5.0,5.0,5.0,,5.0
,,,,,,,,,,,,,,,,24.46
Deduction,Falls,-2.0
