Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Kaitlyn WEAVER / Andrew POJE,CAN,169.42,1,67.51,1,101.91,2014-11-30,gpjpn2014
2,Ksenia MONKO / Kirill KHALIAVIN,RUS,152.54,3,59.7,2,92.84,2014-11-30,gpjpn2014
3,Kaitlin HAWAYEK / Jean-Luc BAKER,USA,146.41,4,58.5,3,87.91,2014-11-30,gpjpn2014
4,Nelli ZHIGANSHINA / Alexander GAZSI,GER,138.41,6,54.13,4,84.28,2014-11-30,gpjpn2014
5,Penny COOMES / Nicholas BUCKLAND,GBR,137.88,2,60.49,6,77.39,2014-11-30,gpjpn2014
6,Cathy REED / Chris REED,JPN,130.88,7,50.55,5,80.33,2014-11-30,gpjpn2014
7,Victoria SINITSINA / Nikita KATSALAPOV,RUS,122.31,5,54.94,8,67.37,2014-11-30,gpjpn2014
8,Emi HIRAI / Marien DE LA ASUNCION,JPN,112.04,8,44.38,7,67.66,2014-11-30,gpjpn2014
