ISU GP NHK Trophy 2014,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Daisuke MURAKAMI JPN  9,166.39  86.53,,79.86,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4S  10.50  1.43 1 1 2,2 2 1 1,,1 2,11.93,
2 4S+2T  11.80  1.14 2 1 1,1 1 1 1,,0 2,12.94,
3 CSSp4  3.00  0.50 2 1 1,1 1 1 1,,1 1,3.50,
4 3A+2T  9.80  1.00 1 1 1,1 1 1 1,,1 2,10.80,
"",Info,,,,Info
5 CCoSp3p4  3.50  0.43 1 1 1,1 1 1 0,,0 1,3.93,
6 3A  8.50  1.57 2 1 1,2 2 1 1,,2 2,10.07,
7 3Lz  6.60 x  0.40 1 1 1,0 0 0 0,,1 1,7.00,
8 3Lo  5.61 x  0.30 1 2 0,1 0 0 0,,0 1,5.91,
9 StSq3  3.30  0.43 1 0 1,1 0 1 1,,1 1,3.73,
10 3F  5.83 x  0.00 0 0 0,0 0 0 0,,0 0,5.83,
11 3S  4.62 x  0.60 1 1 1,1 1 0 0,,1 2,5.22,
12 ChSq1  2.00  0.40 0 0 1,1 0 1 1,,0 1,2.40,
13 FCSp4  3.20  0.07 0 0 0,1 1 0 0,,0 0,3.27,
78.26,,,,86.53,
Program Components Factor,,,,,
Skating Skills  2.00 8.50 8.50 7.75,8.25 8.25 7.75 7.75,,8.00 9.25,8.14,
Transition / Linking Footwork  2.00 8.00 8.25 7.00,7.75 8.00 7.50 7.50,,7.50 8.75,7.79,
Performance / Execution  2.00 8.00 8.25 7.75,8.25 8.75 7.75 7.75,,8.50 9.00,8.18,
Choreography / Composition  2.00 7.75 8.50 7.75,8.25 8.25 7.50 7.50,,8.00 8.75,8.00,
Interpretation  2.00 7.75 8.25 7.50,8.00 8.00 7.50 7.75,,7.25 8.75,7.82,
Judges Total Program Component Score (factored),,,,79.86,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Sergei VORONOV RUS  8,157.72  80.34,,77.38,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T+3T  14.40  1.43 0 1 2,1 2 1 2,,2 1,15.83,
2 3A+2T  9.80  1.00 0 1 1,1 2 1 1,,1 1,10.80,
3 3T  4.10  0.80 1 1 0,1 1 1 2,,1 2,4.90,
4 2Lz  2.10  0.00 0 0 0,0 0 1 0,,0 0,2.10,
5 FCSp4  3.20  0.50 1 1 0,1 1 0 2,,1 2,3.70,
6 StSq3  3.30  0.50 1 1 1,1 1 1 2,,1 1,3.80,
7 3A  9.35 x  0.86 0 0 1,1 1 2 0,,1 2,10.21,
8 3S  4.62 x  0.80 1 0 1,1 1 2 2,,1 1,5.42,
9 3Lo+2T+2Lo  9.02 x  0.20 0 1 0,0 0 1 0,,0 1,9.22,
10 2A  3.63 x  0.29 0 0 2,1 1 1 1,,0 0,3.92,
11 CSSp4  3.00  0.64 1 2 1,1 1 1 2,,1 2,3.64,
12 ChSq1  2.00  0.80 1 0 1,2 1 1 3,,1 1,2.80,
13 CCoSp3p4  3.50  0.50 0 1 1,1 1 1 2,,1 1,4.00,
72.02,,,,80.34,
Program Components Factor,,,,,
Skating Skills  2.00 7.50 7.75 7.75,7.75 7.75 8.00 9.00,,8.25 7.75,7.86,
