10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Mirai NAGASU,USA,0,50.14,23.46,26.68,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,1Lz+2T,,1.9,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.9
2,3F<,<,1.7,False,-0.54,-2,-2,-3,-2,-1,-1,-2,-2,-2,-2,,1.16
3,FSSp4,,3.0,False,0.3,0,0,0,1,1,1,0,1,0,1,,3.3
4,2A,,3.5,False,0.8,1,1,1,1,0,1,0,1,1,1,,4.3
5,SpSq1,,1.8,False,0.5,1,1,1,0,1,1,2,1,0,1,,2.3
6,LSp4,,2.7,False,1.0,2,2,1,2,2,2,2,2,1,2,,3.7
7,CiSt3,,3.3,False,0.5,1,2,0,2,1,1,1,1,1,1,,3.8
8,CCoSp4,,3.5,False,0.5,1,1,0,1,2,1,1,1,1,1,,4.0
,,,21.4,,,,,,,,,,,,,,23.46
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.0,6.25,5.75,6.25,7.25,7.25,6.25,6.75,6.75,6.75,,6.75
,Transition / Linking Footwork  ,,,,0.8,5.75,6.0,5.75,6.0,7.0,6.75,5.75,6.5,6.25,6.75,,6.4
,Performance / Execution  ,,,,0.8,5.75,6.5,5.5,6.25,7.0,7.0,6.25,6.0,6.75,7.0,,6.6
,Choreography / Composition  ,,,,0.8,5.75,6.25,5.75,6.75,7.25,7.0,6.5,6.75,6.75,7.0,,6.8
,Interpretation  ,,,,0.8,5.75,6.0,5.75,6.75,7.25,7.5,6.5,6.25,6.75,7.25,,6.8
,,,,,,,,,,,,,,,,,26.68
