10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Maria PETROVA / Alexei TIKHONOV,RUS,0,61.64,32.88,28.76,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3LzTw1,,4.5,False,0.28,0,-1,0,-1,-1,1,0,1,1,0,,4.78
2,3T,,4.0,False,-1.8,-2,-2,-1,-2,0,-1,-1,-2,-2,-2,,2.2
3,3LoTh,,5.0,False,0.7,1,1,2,1,1,1,1,1,1,2,,5.7
4,FCCoSp4,,3.5,False,0.1,0,0,1,0,1,-1,0,1,0,1,,3.6
5,SpSq4,,3.4,False,0.2,1,1,0,0,0,0,0,0,0,0,,3.6
6,4Li4,,4.0,False,0.48,1,2,2,1,1,2,2,2,1,1,,4.48
7,BoDs4,,4.5,False,0.42,0,1,1,0,2,1,1,0,1,0,,4.92
8,PCoSp2,,3.5,False,0.1,0,1,1,0,1,0,0,0,1,0,,3.6
,,,32.4,,,,,,,,,,,,,,32.88
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,7.5,7.25,7.25,7.0,7.5,7.25,7.25,6.75,7.5,7.5,,7.35
,Transition / Linking Footwork  ,,,,0.8,7.0,7.0,7.0,6.25,7.25,6.75,6.75,6.0,7.25,7.0,,6.9
,Performance / Execution  ,,,,0.8,7.25,7.25,7.25,6.5,7.5,7.5,7.5,6.75,7.5,7.25,,7.35
,Choreography / Composition  ,,,,0.8,7.5,7.25,7.0,6.75,7.5,7.0,7.25,6.5,7.25,7.25,,7.2
,Interpretation  ,,,,0.8,7.25,7.25,7.25,6.25,7.5,6.75,7.5,7.0,7.0,7.25,,7.15
,,,,,,,,,,,,,,,,,28.76
