9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
7,Xiaoyang YU / Chen WANG,CHN,3,41.24,19.78,22.46,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,STw4,,6.0,False,0.5,1,2,1,1,1,1,1,1,1,,6.5
2,NtMiSt2,,5.0,False,0.71,1,1,0,0,1,1,1,0,1,,5.71
3,1FS2+kpYNN,,5.0,False,-1.43,-2,-3,-3,-3,-2,-3,-3,-3,-3,,3.57
4,2FS1+kpNNN,,3.0,False,-0.79,0,-2,-2,-2,-3,-2,-1,0,-2,,2.21
5,RoLi1,,1.5,False,0.29,0,1,1,1,0,0,1,1,0,,1.79
,,,20.5,,,,,,,,,,,,,19.78
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,5.25,5.5,5.75,6.0,5.75,5.5,5.5,5.5,6.5,,5.64
,Linking Footwork / Movement  ,,,,0.7,5.0,5.5,6.0,5.75,5.5,5.75,5.5,5.25,6.0,,5.61
,Performance  ,,,,0.7,5.0,5.25,5.25,5.25,5.5,5.5,5.25,5.25,6.0,,5.32
,Choreography  ,,,,0.8,5.5,6.0,6.0,6.0,6.75,6.25,5.5,5.5,6.75,,6.0
,Interpretation / Timing  ,,,,1.0,5.25,5.25,5.75,6.0,5.0,6.25,5.25,5.25,5.75,,5.5
,,,,,,,,,,,,,,,,22.46
Deduction,Falls,-1.0
