ISU GP NHK Trophy 2016,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Transitions  1.60  9.00  8.75  8.50  8.25  8.25,8.50  8.25,,8.50  8.00,8.43,
Performance  1.60  9.25  9.25  9.25  8.75  8.50,9.00  8.25,,8.25  8.25,8.75,
Composition  1.60  9.25  9.00  9.25  8.50  8.25,8.75  8.25,,8.75  8.00,8.68,
Interpretation of the Music  1.60  9.50  9.25  9.25  8.75  8.50,9.00  8.50,,8.75  8.50,8.86,
Judges Total Program Component Score (factored),,,,69.16,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
ISU GP NHK Trophy 2016,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
3 Maria SOTSKOVA RUS  11  125.92,58.83,,67.09,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5 InfoJ6",J7,,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Lz+3T  10.30  0.60 1 1 1 1 0,0 1,,2 1,10.90,
2 3F  5.30  1.10 2 1 2 1 0,1 2,,2 2,6.40,
3 FCSp4  3.20  0.71 2 1 2 1 1,1 2,,2 1,3.91,
4 StSq4  3.90  1.00 2 1 2 1 1,1 2,,1 2,4.90,
5 3Lo  5.61 x  0.90 2 2 1 1 1,1 2,,1 1,6.51,
6 3F<+1Lo<+3S< <  7.92 x -1.30 -2 -3 -2 -1 -2,-2 -2,,-2 -1,6.62,
7 3Lz<< <<  2.31 x -0.64 -3 -2 -2 -2 -3,-2 -2,,-2 -2,1.67,
8 2A+2T  5.06 x  0.29 0 0 1 1 0,0 1,,2 1,5.35,
9 ChSq1  2.00  0.70 1 0 2 2 0,1 0,,1 2,2.70,
10 2A< <  2.53 x -0.50 -1 -1 -1 -1 -2,-1 -1,,-1 -1,2.03,
11 CCoSp4  3.50  0.71 2 2 1 1 1,1 2,,1 2,4.21,
12 LSp4  2.70  0.93 2 1 3 1 2,1 2,,2 3,3.63,
54.33,,,,58.83,
Program Components Factor,,,,,
Skating Skills  1.60  9.00  7.50  8.50  9.00  7.75,8.50  8.25,,8.25  8.25,8.36,
Transitions  1.60  9.00  7.25  8.50  8.50  7.25,8.25  8.25,,8.00  8.25,8.14,
Performance  1.60  9.25  7.00  9.00  8.75  7.75,8.50  8.50,,8.00  8.50,8.43,
Composition  1.60  9.25  7.00  8.75  9.00  7.75,8.25  8.50,,8.25  8.50,8.43,
Interpretation of the Music  1.60  9.50  7.50  9.00  9.25  7.75,8.50  8.75,,8.00  8.75,8.57,
Judges Total Program Component Score (factored),,,,67.09,
Deductions,,,,0.00,
"<  Under-rotated jump<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
4 Wakaba HIGUCHI JPN  7  122.81,61.62,,61.19,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Lz+3T  10.30  1.00 2 1 2 2 1,1 1,,2 1,11.30,
2 2Lo  1.80  0.00 1 0 -1 0 0,0 0,,0 0,1.80,
3 CCoSp4  3.50  0.43 1 1 0 0 2,1 1,,1 1,3.93,
4 3S  4.40  1.00 2 2 1 1 1,2 1,,2 1,5.40,
5 StSq3  3.30  0.79 2 2 1 1 1,2 1,,2 2,4.09,
6 2A  3.63 x  0.50 1 1 1 0 1,1 1,,1 1,4.13,
7 3Lz+3T< <  9.90 x -0.60 -1 0 -1 -1 -1,0 -1,,-1 -1,9.30,
8 FCSp4  3.20  0.21 0 0 0 0 0,1 1,,1 1,3.41,
9 3F !  5.83 x -0.70 -1 -2 -1 -1 -1,-1 -1,,0 -1,5.13,
10 2A+2T+2Lo  7.04 x  0.29 0 1 0 0 1,1 0,,1 1,7.33,
11 ChSq1  2.00  0.60 1 0 0 1 1,2 1,,1 1,2.60,
12 LSp4  2.70  0.50 1 1 1 1 1,1 1,,1 2,3.20,
57.60,,,,61.62,
Program Components Factor,,,,,
Skating Skills  1.60  8.50  7.75  7.50  7.50  7.75,8.00  8.00,,8.00  7.75,7.82,
Transitions  1.60  7.75  7.00  7.25  7.00  7.25,7.75  7.25,,7.75  7.50,7.39,
Performance  1.60  8.00  7.00  7.50  7.50  7.50,7.75  7.50,,7.75  7.75,7.61,
Composition  1.60  8.50  7.25  7.50  7.25  7.50,8.00  7.50,,8.00  7.75,7.64,
Interpretation of the Music  1.60  8.50  7.25  7.00  7.50  7.75,8.25  7.75,,8.00  8.00,7.79,
Judges Total Program Component Score (factored),,,,61.19,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
ISU GP NHK Trophy 2016,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
5 Karen CHEN USA  3  119.69,60.31,,59.38,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5 InfoJ6",J7,,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Lz+3T< <  9.00 -0.60 -1 -1 0 -1 -1,-1 -1,,-2 0,8.40,
2 3Fe e  3.70 -1.00 -2 -1 -2 -1 -2,-1 -1,,-1 -2,2.70,
3 StSq3  3.30  0.57 2 1 1 1 1,1 1,,2 1,3.87,
4 FCCoSp4  3.50  0.50 1 1 1 1 1,1 1,,1 1,4.00,
5 2A+1Lo+3S  9.02 x  1.00 1 2 1 0 1,2 2,,2 1,10.02,
6 3Lo< <  3.96 x -0.60 -1 0 -1 -1 -1,-1 -1,,-1 0,3.36,
7 3S+2T  6.27 x -0.20 -1 0 -1 0 -1,0 0,,1 0,6.07,
8 3Lz  6.60 x  0.00 -1 1 0 0 -1,0 0,,1 0,6.60,
9 CCoSp4  3.50  0.86 3 2 2 1 1,2 2,,2 1,4.36,
10 2A  3.63 x  0.43 0 1 1 1 1,1 1,,1 0,4.06,
11 ChSq1  2.00  1.10 2 1 2 1 1,2 1,,2 2,3.10,
12 LSp4  2.70  1.07 3 2 2 1 2,3 2,,2 2,3.77,
57.18,,,,60.31,
Program Components Factor,,,,,
Skating Skills  1.60  8.00  7.25  7.00  7.25  7.75,7.50  7.50,,7.75  7.75,7.54,
Transitions  1.60  8.00  6.75  6.50  7.00  7.25,7.50  7.00,,7.50  7.25,7.18,
Performance  1.60  8.50  7.00  6.75  7.50  7.50,8.00  7.00,,7.75  7.75,7.50,
Composition  1.60  8.25  7.25  6.75  7.25  7.50,7.75  7.25,,7.75  7.50,7.46,
Interpretation of the Music  1.60  8.50  7.25  7.00  7.50  7.50,7.50  7.50,,7.50  7.25,7.43,
Judges Total Program Component Score (factored),,,,59.38,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Wrong edge",,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
6 Elizabet TURSYNBAEVA KAZ  5  119.45,60.80,,59.65,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Lz+3T  10.30  0.50 1 0 1 1 0,1 1,,1 0,10.80,
2 3Lz  6.00 -0.30 0 -1 0 -1 -1,0 -1,,0 0,5.70,
3 FCSp4  3.20  0.14 0 0 0 0 0,1 1,,1 0,3.34,
4 CCoSp2  2.50  0.50 2 1 1 1 1,1 1,,1 1,3.00,
5 ChSq1  2.00  0.90 2 0 2 2 1,1 1,,1 1,2.90,
6 3F  5.83 x -2.10 -3 -3 -3 -3 -3,-3 -3,,-3 -3,3.73,
7 3S+3T  9.57 x  0.70 1 1 1 1 1,2 1,,1 0,10.27,
8 3Lo< <  3.96 x -0.80 -2 -1 -1 -1 -2,-1 -1,,-1 1,3.16,
9 2A+2T+2Lo  7.04 x  0.00 0 0 0 0 0,0 0,,1 0,7.04,
10 StSq3  3.30  0.79 2 1 2 2 1,2 2,,1 1,4.09,
11 2A  3.63 x -0.86 -2 -1 -1 0 -2,-2 -2,,-2 -2,2.77,
12 FCCoSp4  3.50  0.50 1 1 1 1 1,2 1,,1 1,4.00,
60.83,,,,60.80,
Program Components Factor,,,,,
Skating Skills  1.60  7.75  6.00  7.75  7.75  7.25,7.25  7.75,,7.50  7.75,7.57,
Transitions  1.60  7.25  6.00  7.25  7.50  7.00,7.50  7.25,,7.25  7.25,7.25,
Performance  1.60  7.50  6.25  8.00  7.75  7.25,7.50  7.50,,7.25  7.50,7.46,
Composition  1.60  7.75  6.25  7.75  7.75  7.25,7.75  7.50,,7.50  7.25,7.54,
Interpretation of the Music  1.60  7.75  6.25  7.50  8.00  7.25,7.50  7.50,,7.50  7.25,7.46,
Judges Total Program Component Score (factored),,,,59.65,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP NHK Trophy 2016,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
7 Yura MATSUDA JPN  8  117.28,57.15,,60.13,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5 InfoJ6",J7,,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 2A+3T<+3Lo <  11.40 -0.10 0 1 0 0 -1,1 -1,,-1 0,11.30,
2 3Lz< <  4.20 -0.70 -1 -1 -1 -1 -1,-1 -1,,-1 -1,3.50,
3 FCSp4  3.20  0.36 1 1 1 1 0,0 0,,1 1,3.56,
4 StSq3  3.30  0.57 2 1 2 1 0,1 1,,1 1,3.87,
5 3F  5.83 x -0.70 0 -2 -1 -1 -1,-1 -1,,-1 -1,5.13,
6 2A  3.63 x  0.29 0 1 1 0 1,0 1,,1 0,3.92,
7 SSp2  1.60  0.29 1 1 0 0 1,0 0,,1 1,1.89,
8 3Lo+2T  7.04 x  0.10 2 0 0 0 0,0 -1,,1 0,7.14,
9 3F<+2T <  5.50 x -0.50 0 0 -1 -1 -1,0 -1,,-1 -1,5.00,
10 ChSq1  2.00  0.50 1 0 1 1 0,0 1,,1 1,2.50,
11 3S  4.84 x  0.50 1 1 1 0 0,1 -1,,1 1,5.34,
12 CCoSp4  3.50  0.50 3 1 1 1 1,1 1,,1 1,4.00,
56.04,,,,57.15,
Program Components Factor,,,,,
Skating Skills  1.60  8.25  7.25  8.25  7.50  7.50,7.50  7.75,,7.75  7.50,7.68,
Transitions  1.60  7.75  7.25  7.50  7.25  7.00,7.25  7.50,,7.50  7.25,7.36,
Performance  1.60  8.50  7.50  7.75  7.50  7.25,7.50  7.25,,7.50  7.75,7.54,
Composition  1.60  8.25  7.25  7.50  7.75  7.25,7.25  7.50,,7.75  7.50,7.50,
Interpretation of the Music  1.60  8.25  7.50  7.50  7.75  7.25,7.25  7.50,,7.50  7.50,7.50,
Judges Total Program Component Score (factored),,,,60.13,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
8 Mirai NAGASU USA  6  116.84,55.71,,61.13,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3F<+3T< !  6.70 -1.30 -3 -2 -2 -1 -2,-2 -2,,-2 -1,5.40,
2 3Lz  6.00  0.20 0 0 1 0 0,0 0,,1 1,6.20,
3 3S  4.40  0.70 1 0 1 1 1,1 1,,1 1,5.10,
4 StSq2  2.60  0.29 0 0 0 0 1,1 1,,1 1,2.89,
5 FCSp3  2.80  0.43 2 1 0 0 1,1 1,,1 1,3.23,
6 2A+3T<+2T <  8.36 x -0.14 -1 0 0 0 0,0 -1,,-1 0,8.22,
7 3Lo  5.61 x -0.20 0 0 -1 -1 -1,0 0,,0 0,5.41,
8 3Lo<+2T <  5.39 x -0.70 -1 -1 -1 -1 0,-1 -1,,-1 -1,4.69,
9 CCoSp3  3.00  1.00 2 1 2 2 2,3 2,,2 2,4.00,
10 2A  3.63 x  0.57 2 1 2 1 1,1 1,,1 1,4.20,
11 ChSq1  2.00  0.90 1 1 2 1 1,2 1,,2 1,2.90,
12 LSp3  2.40  1.07 2 1 3 2 2,3 2,,1 3,3.47,
52.89,,,,55.71,
Program Components Factor,,,,,
Skating Skills  1.60  8.25  7.50  7.50  7.50  8.25,7.75  7.75,,7.75  7.75,7.75,
Transitions  1.60  7.25  6.25  7.50  7.25  7.75,7.50  7.50,,7.50  7.50,7.43,
Performance  1.60  7.75  6.25  7.75  7.25  8.00,8.00  8.00,,7.50  8.00,7.75,
Composition  1.60  7.75  6.25  7.50  7.50  8.00,7.75  7.50,,7.75  7.75,7.64,
Interpretation of the Music  1.60  7.75  6.50  6.75  7.50  8.00,8.00  7.75,,7.75  8.00,7.64,
Judges Total Program Component Score (factored),,,,61.13,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
ISU GP NHK Trophy 2016,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
9 Dabin CHOI KOR  1  114.57,61.93,,52.64,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5 InfoJ6",J7,,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Lz+3T  10.30  0.40 1 0 1 1 -1,0 0,,1 1,10.70,
2 3F  5.30  0.70 2 1 1 1 1,1 1,,1 1,6.00,
3 3Lo  5.10  0.30 1 0 0 0 0,1 0,,1 1,5.40,
4 FCSp4  3.20  0.29 -1 1 0 0 1,1 1,,0 1,3.49,
5 StSq3  3.30  0.21 1 0 0 0 0,1 1,,1 0,3.51,
6 2A+3T< <  6.93 x -0.21 -1 0 0 -1 0,0 -1,,-1 0,6.72,
7 3Lz+2T+2Lo  10.01 x  0.40 2 1 0 1 0,1 0,,1 0,10.41,
8 3S< <  3.41 x -0.60 -1 -1 -1 -1 -1,0 -1,,-1 0,2.81,
9 2A  3.63 x  0.00 0 0 0 0 1,0 0,,0 0,3.63,
10 CCoSp4  3.50  0.36 1 1 1 1 0,1 0,,1 0,3.86,
11 ChSq1  2.00  0.13 1 -1 0 1 -1,1 0,,0 0,2.13,
12 LSp4  2.70  0.57 2 0 1 1 1,2 1,,0 2,3.27,
59.38,,,,61.93,
Program Components Factor,,,,,
Skating Skills  1.60  7.25  5.75  6.25  6.50  6.75,6.50  7.00,,6.50  7.00,6.64,
Transitions  1.60  6.75  6.00  6.75  6.25  6.00,6.25  6.75,,6.00  6.50,6.36,
Performance  1.60  7.00  5.75  5.75  6.75  6.50,7.00  7.00,,6.75  7.25,6.68,
Composition  1.60  6.75  5.75  6.50  6.75  6.50,7.00  7.00,,6.50  6.75,6.68,
Interpretation of the Music  1.60  7.00  6.00  5.75  7.00  6.50,6.50  7.25,,6.25  6.50,6.54,
Judges Total Program Component Score (factored),,,,52.64,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
10 Nicole RAJICOVA SVK  2  106.27,52.23,,54.04,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Lz+2Lo  7.80  0.30 1 1 -1 -1 0,1 0,,1 1,8.10,
2 3F  5.30  0.30 0 0 1 0 0,1 0,,1 1,5.60,
3 3Lo+2T+2Lo  8.20  0.00 0 0 0 0 -1,1 0,,0 0,8.20,
4 FCSp4  3.20  0.50 1 1 1 1 1,1 1,,1 2,3.70,
5 StSq3  3.30  0.43 1 1 1 0 0,1 1,,1 1,3.73,
6 3Lo+2T  7.04 x -0.10 0 0 0 -1 -1,0 0,,0 0,6.94,
7 2Lz  2.31 x  0.00 0 0 0 0 0,0 0,,0 1,2.31,
8 3T< <  3.30 x -0.70 -1 -1 -1 -1 -1,-1 -1,,-1 0,2.60,
9 FCCoSp3  3.00  0.64 2 1 2 1 1,1 1,,1 2,3.64,
10 1A  1.21 x  0.00 -1 0 0 0 0,0 0,,0 0,1.21,
11 ChSq1  2.00  0.70 1 0 2 1 1,1 1,,1 1,2.70,
12 CCoSp3  3.00  0.50 1 1 1 0 2,1 1,,1 1,3.50,
49.66,,,,52.23,
Program Components Factor,,,,,
Skating Skills  1.60  6.75  5.75  6.50  7.00  7.00,6.50  7.50,,7.00  7.50,6.89,
Transitions  1.60  6.75  5.75  6.50  6.50  6.25,6.00  7.00,,6.25  7.25,6.46,
Performance  1.60  6.50  5.50  7.00  6.75  6.75,6.75  7.25,,6.75  7.50,6.82,
Composition  1.60  6.75  6.00  6.75  7.25  6.50,6.50  7.00,,7.00  7.75,6.82,
Interpretation of the Music  1.60  6.50  6.00  7.00  7.00  6.50,6.50  7.25,,6.75  7.50,6.79,
Judges Total Program Component Score (factored),,,,54.04,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP NHK Trophy 2016,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
11 Alaine CHARTRAND CAN  4  101.50,,43.53,57.97,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Lz+3T< <  9.00 -1.70 -3 -2 -2 -2 -3,,-3 -2,-3 -1,7.30,
2 3S  4.40  0.30 1 0 1 0 0,,1 0,1 0,4.70,
3 FCCoSp4  3.50  0.50 1 0 1 1 1,,1 1,1 1,4.00,
4 ChSq1  2.00  0.90 2 0 2 1 1,,2 1,1 1,2.90,
5 FCSSp3  2.60  0.57 2 1 1 1 1,,1 1,2 1,3.17,
6 3Fe<< e  1.54 x -0.81 -3 -3 -3 -2 -3,,-3 -2,-3 -2,0.73,
7 2A+1Lo<<+3S<< <<  5.06 x -1.50 -3 -3 -3 -3 -3,,-3 -3,-3 -3,3.56,
8 3Lz<< <<  2.31 x -0.77 -3 -3 -2 -3 -3,,-3 -2,-2 -2,1.54,
9 3Lo  5.61 x -1.10 -1 -2 -1 -2 -3,,-1 -1,-2 -2,4.51,
10 StSq3  3.30  0.50 2 1 1 1 1,,1 1,1 1,3.80,
11 2A<+2T <  3.96 x -0.50 -1 -1 -1 -1 -2,,0 -1,-1 -1,3.46,
12 CCoSp4  3.50  0.36 1 0 2 -1 1,,1 1,1 0,3.86,
46.78,,,,43.53,
Program Components Factor,,,,,
Skating Skills  1.60  6.75  6.75  8.00  7.50  7.50,,7.50  7.50,7.50  7.25,7.36,
Transitions  1.60  7.00  6.25  7.75  7.25  7.00,,7.50  7.25,7.25  7.00,7.18,
Performance  1.60  7.00  5.75  7.25  7.00  7.00,,7.00  7.25,7.00  7.00,7.04,
Composition  1.60  7.25  7.00  7.75  7.25  7.25,,7.50  7.50,7.50  7.25,7.36,
Interpretation of the Music  1.60  7.25  6.50  7.75  7.25  7.25,,7.25  7.25,7.25  7.50,7.29,
Judges Total Program Component Score (factored),,,,57.97,
Deductions,,,,0.00,
"<  Under-rotated jump<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Wrong edge",,,,,
printed: 26.11.2016 18:40:50,,,,,
