ISU GP NHK Trophy 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Program Components Factor,,,,,
Skating Skills  2.00  8.25  8.75  7.75  8.25  8.75,,8.00  9.00,8.75  9.00,8.54,
Transitions  2.00  7.75  9.00  7.75  7.50  8.50,,8.25  8.75,8.25  9.00,8.32,
Performance  2.00  8.00  8.75  7.75  7.75  9.25,,8.00  8.25,8.25  8.75,8.25,
Composition  2.00  8.25  9.00  7.50  8.00  8.75,,8.25  8.75,8.50  8.75,8.46,
Interpretation of the Music  2.00  8.25  9.00  7.75  7.75  8.75,,8.25  9.00,8.50  8.75,8.46,
Judges Total Program Component Score (factored),,,,84.06,
Deductions Falls: -1.00(1),,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP NHK Trophy 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
3 Keiji TANAKA JPN  9  167.95,,87.79,80.16,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4S  10.50 -1.20 -1 -1 -1 -1 -1,,-1 -1,-1 -1,9.30,
2 4S+2T  11.80  0.00 0 0 0 0 0,,0 0,1 0,11.80,
3 3A  8.50 -1.71 -2 -1 -2 -2 -2,,-1 -2,0 -3,6.79,
4 CSSp4  3.00  0.14 1 0 0 0 0,,0 0,1 1,3.14,
5 StSq2  2.60  0.71 1 2 2 1 1,,2 1,2 0,3.31,
6 3F+3T  10.56 x  0.60 0 1 0 1 1,,1 1,1 2,11.16,
7 3A+2T+2Lo  12.76 x  0.43 0 0 0 0 1,,1 0,1 1,13.19,
8 3Lz  6.60 x  0.70 1 1 1 0 1,,1 1,1 2,7.30,
9 FCSp3  2.80  0.21 1 1 0 0 1,,0 0,1 0,3.01,
10 3Lo  5.61 x  0.40 0 1 0 1 0,,1 1,0 1,6.01,
11 3S  4.84 x  0.70 1 1 1 1 1,,1 1,1 1,5.54,
12 ChSq1  2.00  1.10 1 2 2 1 1,,1 2,3 2,3.10,
13 CCoSp4  3.50  0.64 1 1 2 1 1,,2 1,2 1,4.14,
85.07,,,,87.79,
Program Components Factor,,,,,
Skating Skills  2.00  8.00  8.75  7.25  7.50  8.50,,7.75  8.25,8.50  7.75,8.04,
Transitions  2.00  7.50  8.75  7.50  7.25  7.75,,7.25  7.75,8.25  8.00,7.71,
Performance  2.00  7.75  8.75  7.75  7.25  8.50,,7.50  8.50,8.50  8.25,8.11,
Composition  2.00  7.75  9.00  8.00  7.75  8.75,,7.50  7.75,8.50  7.75,8.04,
Interpretation of the Music  2.00  7.75  9.00  8.00  7.75  8.50,,7.75  8.50,8.50  8.25,8.18,
Judges Total Program Component Score (factored),,,,80.16,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
4 Alexei BYCHENKO ISR  5  154.74,,78.26,76.48,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3T+3T  8.60  0.20 0 0 0 0 1,,1 0,0 2,8.80,
2 4T  10.30  1.00 2 0 0 1 1,,1 1,1 2,11.30,
3 3Lo  5.10  0.90 2 1 1 1 1,,1 2,1 2,6.00,
4 CCoSp3  3.00  0.14 1 0 1 1 0,,0 0,0 0,3.14,
5 StSq2  2.60  0.57 2 0 1 2 1,,1 1,1 1,3.17,
6 3A  9.35 x  0.57 0 0 1 1 1,,0 0,1 2,9.92,
7 3A+SEQ+2T* *  7.48 x -2.43 -1 -2 -2 -2 -3,,-3 -2,-3 -3,5.05,
8 3Lz  6.60 x  0.70 2 1 0 1 1,,2 1,0 1,7.30,
9 FCSp2  2.30  0.00 1 0 0 0 0,,0 -1,0 0,2.30,
10 3F+1Lo+3S  11.22 x  1.00 1 1 1 2 1,,2 2,1 2,12.22,
11 2A  3.63 x  0.36 0 0 1 1 1,,1 1,0 1,3.99,
12 ChSq1  2.00  0.40 1 0 1 1 0,,1 -1,0 2,2.40,
13 CSSp3  2.60  0.07 0 0 1 0 0,,0 -1,1 0,2.67,
74.78,,,,78.26,
Program Components Factor,,,,,
Skating Skills  2.00  8.50  7.50  7.00  8.25  7.75,,7.50  8.00,7.75  8.50,7.89,
Transitions  2.00  8.25  6.75  7.00  8.00  7.25,,7.00  7.50,7.25  8.50,7.46,
Performance  2.00  8.25  7.00  7.00  8.25  7.75,,7.50  8.25,7.50  8.75,7.79,
Composition  2.00  8.50  7.25  7.00  8.50  7.50,,7.25  7.50,7.50  8.00,7.64,
Interpretation of the Music  2.00  8.50  6.75  6.75  8.25  7.75,,6.50  7.00,7.25  8.50,7.46,
Judges Total Program Component Score (factored),,,,76.48,
Deductions,,,,0.00,
"*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP NHK Trophy 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
5 Deniss VASILJEVS LAT  2  153.23,,79.09,74.14,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3A  8.50  0.43 0 1 0 0 1,,1 0,0 1,8.93,
2 3A+2T  9.80 -1.29 -2 0 0 -1 -1,,-2 -2,-2 -1,8.51,
3 StSq3  3.30  0.57 1 1 1 2 1,,1 1,1 2,3.87,
4 3Lo  5.10  0.70 1 2 1 1 1,,1 1,0 1,5.80,
5 CCSp3  2.80  0.50 1 1 -1 2 1,,1 1,1 1,3.30,
6 3Lz+3T  11.33 x  0.80 1 1 1 1 1,,2 1,1 2,12.13,
7 3Lz  6.60 x  0.80 1 1 0 1 1,,1 2,1 2,7.40,
8 3F  5.83 x  0.00 0 2 0 0 0,,0 0,0 -1,5.83,
9 ChSq1  2.00  0.90 2 1 1 1 1,,1 1,2 3,2.90,
10 3S+2T+2Lo  8.25 x  0.40 0 1 0 0 1,,0 1,1 1,8.65,
11 2A  3.63 x  0.14 0 1 0 0 1,,0 0,0 1,3.77,
12 CCoSp4  3.50  0.43 0 1 0 1 1,,1 1,1 1,3.93,
13 FCCoSp4  3.50  0.57 1 1 1 1 2,,1 1,2 1,4.07,
74.14,,,,79.09,
Program Components Factor,,,,,
Skating Skills  2.00  8.00  7.75  7.00  7.75  7.25,,7.50  7.50,7.25  7.75,7.54,
Transitions  2.00  7.50  6.75  6.50  7.50  6.25,,7.00  7.00,6.50  7.75,6.96,
Performance  2.00  8.00  7.25  6.50  7.50  7.50,,8.00  7.50,7.25  8.25,7.57,
Composition  2.00  7.75  7.75  6.25  7.75  7.25,,7.25  7.25,7.50  8.25,7.50,
Interpretation of the Music  2.00  7.75  7.25  6.75  7.50  7.75,,7.50  7.50,7.25  8.50,7.50,
Judges Total Program Component Score (factored),,,,74.14,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
6 Mikhail KOLYADA RUS  6  147.51,,67.99,81.52,2.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4Lz< <  9.50 -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,5.50,
2 4T  10.30 -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,6.30,
3 3A  8.50  1.29 1 1 0 2 1,,2 1,1 2,9.79,
4 3Lz+3T  10.30 -0.80 -1 -2 -2 0 -1,,-1 -1,-1 -1,9.50,
5 StSq4  3.90  1.10 1 1 1 2 2,,1 2,2 2,5.00,
6 FSSp4  3.00  0.79 2 1 1 2 2,,2 2,1 1,3.79,
7 1A  1.21 x -0.11 -1 0 -1 0 0,,0 -1,-1 -2,1.10,
8 3S+2A+SEQ  6.78 x  1.00 1 1 1 2 2,,2 1,1 2,7.78,
9 3Lo  5.61 x -1.40 -2 -2 -2 -2 -2,,-2 -2,-2 -2,4.21,
10 2A  3.63 x  0.36 0 1 0 1 1,,1 1,0 1,3.99,
11 CCSp4  3.20  0.64 2 1 1 1 1,,2 1,2 1,3.84,
12 ChSq1  2.00  0.90 1 1 1 2 1,,1 2,1 3,2.90,
13 CCoSp4  3.50  0.79 1 2 0 2 2,,1 2,1 2,4.29,
71.43,,,,67.99,
Program Components Factor,,,,,
Skating Skills  2.00  8.25  8.00  7.50  8.75  8.75,,8.50  8.00,8.25  8.50,8.32,
Transitions  2.00  8.00  7.00  7.25  8.25  8.25,,7.25  7.50,8.00  8.25,7.79,
Performance  2.00  8.00  7.75  7.00  8.25  8.50,,8.25  7.50,8.00  8.50,8.04,
Composition  2.00  8.25  8.00  6.75  8.75  8.50,,8.00  8.50,8.25  8.25,8.25,
Interpretation of the Music  2.00  8.50  7.75  7.00  8.50  8.75,,8.00  8.75,8.25  8.75,8.36,
Judges Total Program Component Score (factored),,,,81.52,
Deductions Falls: -2.00(2),,,,-2.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP NHK Trophy 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
7 Jason BROWN USA  3  144.14,,62.44,82.70,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T< <  8.00 -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,4.00,
2 3A  8.50 -2.00 -3 -2 -2 -2 -2,,-2 -2,-2 -1,6.50,
3 CCSp4  3.20  1.21 3 2 2 2 2,,3 3,2 3,4.41,
4 StSq3  3.30  1.07 2 2 2 2 2,,2 3,3 2,4.37,
5 3A<+REP <  4.54 x -3.00 -3 -1 -3 -3 -3,,-3 -3,-3 -3,1.54,
6 FCCoSp4  3.50  0.71 2 1 1 1 1,,2 2,1 2,4.21,
7 3Lz !  6.60 x -0.30 0 -1 -1 -1 0,,0 0,-1 1,6.30,
8 3F+2T  7.26 x  0.80 1 1 0 1 1,,1 2,1 2,8.06,
9 2A  3.63 x  0.36 0 1 0 1 1,,1 1,0 1,3.99,
10 ChSq1  2.00  1.70 2 3 2 1 2,,3 3,2 3,3.70,
11 2Lo  1.98 x  0.00 0 0 0 0 0,,-1 0,0 0,1.98,
12 3Lz+1Lo+2S  8.58 x  0.30 0 0 0 0 1,,1 1,1 0,8.88,
13 CCoSp4  3.50  1.00 2 2 1 2 2,,2 2,2 2,4.50,
64.59,,,,62.44,
Program Components Factor,,,,,
Skating Skills  2.00  8.25  8.00  8.00  8.25  7.50,,8.00  7.75,8.25  8.25,8.07,
Transitions  2.00  8.25  8.50  8.25  7.50  7.75,,9.00  9.00,8.50  8.50,8.39,
Performance  2.00  8.00  8.00  7.00  7.75  7.75,,8.25  7.75,8.50  9.00,8.00,
Composition  2.00  8.50  8.50  8.50  8.00  7.75,,8.25  9.00,8.75  8.50,8.43,
Interpretation of the Music  2.00  8.50  8.50  8.00  7.75  8.00,,8.50  9.25,8.75  9.00,8.46,
Judges Total Program Component Score (factored),,,,82.70,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge  REP Jump repetition",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
8 Nam NGUYEN CAN  8  137.10,,64.40,73.70,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4S  10.50  0.43 0 1 0 0 0,,1 1,0 1,10.93,
2 3A< <  5.90 -3.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,2.90,
3 3S  4.40 -0.20 0 0 0 -1 0,,0 -1,0 -1,4.20,
4 FSSp3  2.60  0.00 0 1 0 0 0,,0 0,0 0,2.60,
5 ChSq1  2.00  0.30 0 2 1 0 0,,1 0,0 1,2.30,
6 1A  1.21 x -0.09 0 0 0 0 0,,-1 -2,0 -2,1.12,
7 3A+3T< <  12.65 x -1.00 -1 -1 -1 -1 -1,,-1 -2,-1 0,11.65,
8 3Lo< <  3.96 x -0.70 -1 -1 -1 -1 -1,,-1 -1,-1 -1,3.26,
9 3F+2T+2Lo  9.24 x  0.00 0 1 0 0 0,,-1 0,0 0,9.24,
10 StSq2  2.60  0.21 1 1 1 0 1,,0 0,0 0,2.81,
11 3F+2T  7.26 x  0.20 0 1 0 0 0,,1 0,1 0,7.46,
12 FCCoSp3  3.00  0.00 0 0 1 0 0,,0 0,0 -1,3.00,
13 CCoSp2  2.50  0.43 1 1 1 0 1,,1 0,1 1,2.93,
67.82,,,,64.40,
Program Components Factor,,,,,
Skating Skills  2.00  7.50  7.75  7.25  7.50  7.50,,6.00  7.25,7.25  7.50,7.39,
Transitions  2.00  7.25  7.75  7.00  7.50  7.25,,6.00  7.00,7.25  7.50,7.25,
Performance  2.00  7.25  7.75  6.75  7.25  7.50,,6.75  7.00,7.50  7.75,7.29,
Composition  2.00  7.50  8.00  7.00  7.50  7.75,,7.00  7.25,7.50  7.75,7.46,
Interpretation of the Music  2.00  7.50  8.00  7.00  7.25  7.50,,7.00  7.75,7.50  7.75,7.46,
Judges Total Program Component Score (factored),,,,73.70,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP NHK Trophy 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
9 Ryuju HINO JPN  4  134.65,,66.37,69.28,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T<< <<  4.30 -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,2.20,
2 3Lz+1Lo+2S  7.80  0.20 0 0 0 0 1,,1 0,1 0,8.00,
3 3A+3T  12.80  0.14 0 1 1 0 0,,0 0,0 0,12.94,
4 3Lo  5.10  0.30 0 0 0 0 1,,1 1,0 1,5.40,
5 CSSp4  3.00  0.36 1 0 1 1 0,,0 1,1 1,3.36,
6 FCCoSp4  3.50  0.36 1 0 1 1 0,,1 1,1 0,3.86,
7 ChSq1  2.00  0.10 0 0 1 0 1,,0 0,0 0,2.10,
8 3A  9.35 x  1.00 0 1 1 1 1,,1 1,1 2,10.35,
9 2Lz  2.31 x  0.04 0 0 0 0 1,,1 0,0 0,2.35,
10 3Fe e  4.07 x -1.20 -2 -2 -1 -2 -2,,-1 -1,-2 -2,2.87,
11 StSq2  2.60  0.00 0 0 0 0 0,,1 0,0 0,2.60,
12 3S+2T  6.27 x  0.00 0 0 0 0 0,,0 0,1 0,6.27,
13 CCoSp4  3.50  0.57 1 1 1 1 1,,0 2,2 1,4.07,
66.60,,,,66.37,
Program Components Factor,,,,,
Skating Skills  2.00  6.50  7.75  7.00  7.00  7.50,,7.25  7.75,7.50  7.25,7.32,
Transitions  2.00  6.25  7.00  6.75  6.50  7.00,,6.00  6.50,7.25  6.50,6.64,
Performance  2.00  6.00  7.25  6.50  6.25  7.50,,6.50  7.75,7.25  6.75,6.86,
Composition  2.00  6.50  7.50  6.75  6.75  7.25,,6.25  7.25,7.25  6.75,6.93,
Interpretation of the Music  2.00  6.50  7.25  6.50  6.75  7.50,,6.50  7.50,7.25  6.25,6.89,
Judges Total Program Component Score (factored),,,,69.28,
Deductions Falls: -1.00(1),,,,-1.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Wrong edge",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
10 Grant HOCHSTEIN USA  1  123.09,,54.07,70.02,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4T  10.30 -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,6.30,
2 1A+2T  2.40  0.00 0 0 0 0 0,,0 0,0 -1,2.40,
3 3T  4.30 -1.40 -2 -2 -2 -2 -2,,-3 -2,-2 -1,2.90,
4 StSq3  3.30  0.14 0 0 1 0 0,,0 1,1 0,3.44,
5 FCCoSp3  3.00  0.14 1 0 0 0 1,,0 0,0 1,3.14,
6 3Lo+2T  7.04 x  0.50 0 0 0 1 1,,1 1,1 1,7.54,
7 3Lze<+1Lo<+3S e  9.24 x -1.90 -3 -2 -2 -2 -3,,-3 -3,-3 -3,7.34,
8 FSSp4  3.00  0.50 1 1 1 1 1,,0 1,1 1,3.50,
9 3F  5.83 x  0.30 0 1 0 0 0,,0 1,1 1,6.13,
10 3Lo< <  3.96 x -2.10 -3 -3 -3 -2 -3,,-3 -3,-3 -3,1.86,
11 3Lze e  4.62 x -1.20 -2 -1 -2 -1 -2,,-2 -1,-2 -3,3.42,
12 ChSq1  2.00  0.60 0 1 1 0 1,,1 1,1 2,2.60,
13 CCoSp3  3.00  0.50 1 1 1 1 1,,1 1,1 2,3.50,
61.99,,,,54.07,
Program Components Factor,,,,,
Skating Skills  2.00  7.50  6.75  7.00  6.75  7.00,,6.50  7.25,7.00  7.50,7.04,
Transitions  2.00  7.25  6.75  6.75  6.50  6.75,,6.00  7.50,6.75  6.75,6.79,
Performance  2.00  7.00  6.75  6.50  6.25  7.00,,5.25  6.75,7.25  8.00,6.79,
Composition  2.00  7.25  7.00  6.75  6.50  7.25,,5.75  7.50,7.25  7.75,7.07,
Interpretation of the Music  2.00  7.50  7.25  7.00  6.75  7.50,,5.75  7.75,7.50  7.75,7.32,
Judges Total Program Component Score (factored),,,,70.02,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Wrong edge",,,,,
ISU GP NHK Trophy 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
11 Elladj BALDE CAN  7  119.03,,45.89,74.14,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T<< <<  4.30 -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,2.20,
2 3A  8.50 -0.71 0 0 0 -1 -1,,-1 -1,-1 -1,7.79,
3 2Lz+1Lo+3S  7.00  0.00 0 0 0 0 0,,0 0,0 -1,7.00,
4 CSSp3  2.60  0.07 1 0 0 0 1,,0 0,0 -1,2.67,
5 StSq2  2.60  0.71 1 2 1 1 1,,1 2,2 2,3.31,
6 3A<+REP <  4.54 x -3.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,1.54,
7 1F  0.55 x -0.10 -1 -1 0 -1 -1,,-2 -1,0 -3,0.45,
8 2Lo  1.98 x  0.00 0 0 0 0 0,,0 0,0 0,1.98,
9 CCoSp3  3.00  0.50 1 1 1 1 2,,1 1,1 1,3.50,
10 3Lz  6.60 x -0.70 -1 -1 -1 -1 -1,,0 -1,-1 -1,5.90,
11 2A  3.63 x -0.21 -1 0 0 0 0,,-1 -1,-1 0,3.42,
12 ChSq1  2.00  0.70 1 1 1 0 1,,1 1,1 2,2.70,
13 FCCoSp3  3.00  0.43 0 1 1 0 1,,1 1,1 1,3.43,
50.30,,,,45.89,
Program Components Factor,,,,,
Skating Skills  2.00  7.50  7.50  7.00  7.75  7.75,,7.50  7.50,7.50  7.75,7.57,
Transitions  2.00  7.25  8.00  7.25  7.00  7.50,,7.00  8.00,7.00  7.50,7.36,
Performance  2.00  7.00  7.75  7.00  7.00  7.00,,6.25  7.25,7.00  7.75,7.14,
Composition  2.00  7.50  8.00  7.25  7.50  7.50,,7.25  8.50,7.25  7.75,7.54,
Interpretation of the Music  2.00  7.50  7.75  7.00  7.00  7.50,,7.00  8.75,7.25  8.25,7.46,
Judges Total Program Component Score (factored),,,,74.14,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jump<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1REP Jump repetition",,,,,
printed: 26.11.2016 21:19:21,,,,,
