ISU GP NHK Trophy 2016,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Rank Name,Nation Number Segment,Element,Program  Component,Deductions,
"",Score,Score,Score (factored),,
3 Anna CAPPELLINI / Luca LANOTTE,ITA  9  108.42,55.35,53.07,0.00,
Executed Base,,,,Scores of,
"# GOE",J1 J2 J3 J4 J5,J6I nfo J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 STw4  6.60  1.71,3 3 3 3 3,3 3,2 2,8.31,
2 SlLi4  4.50  1.80,3 3 3 3 3,2 3,3 3,6.30,
3 RoLi4  4.50  1.37,2 2 2 3 3,2 3,2 2,5.87,
4 CiSt3  7.10  2.20,2 1 2 2 2,3 2,2 2,9.30,
5 CoSp4  5.60  0.94,1 1 2 2 2,2 2,1 1,6.54,
6 DiSt3  7.10  1.73,2 0 1 1 3,2 3,1 1,8.83,
7 CuLi4  4.50  1.20,2 1 2 2 2,2 3,2 2,5.70,
8 ChSp1  0.70  1.20,1 2 2 2 2,3 2,1 1,1.90,
9 ChLi1  0.70  1.90,2 3 3 3 3,3 3,2 1,2.60,
41.30,,,,55.35,
Program Components Factor,,,,,
Skating Skills  1.20,8.50  8.00  9.00  8.75  8.50,9.00  9.25,8.50  8.75,8.71,
Transitions  1.20,8.75  8.00  8.75  8.50  8.00,8.75  9.50,8.50  8.50,8.54,
Performance  1.20,9.00  8.25  9.25  9.00  8.75,9.25  9.50,9.00  9.00,9.04,
Composition  1.20,8.75  8.00  9.00  8.75  9.25,9.00  9.50,8.75  8.75,8.89,
Interpretation of the Music / Timing  1.20,8.75  8.50  9.25  8.75  9.25,9.50  9.75,8.75  9.00,9.04,
Judges Total Program Component Score (factored),,,,53.07,
Deductions,,,,0.00,
Music requirements violation: (1 of 10),,,,,
Violation of choreography restrictions: (2 of 10),,,,,
"",Starting Total,Total,Total,Total,
Rank Name,Nation Number Segment,Element,Program  Component,Deductions,
"",Score,Score,Score (factored),,
4 Kaitlin HAWAYEK / Jean-Luc BAKER,USA  6  104.34,54.66,49.68,0.00,
Executed Base,,,,Scores of,
"# GOE",J1 J2 J3 J4 J5,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 CiSt3  7.10  1.89,2 2 2 2 3,1 2,1 1,8.99,
2 STw4  6.60  1.54,2 3 3 3 3,2 3,2 2,8.14,
3 CuLi4  4.50  1.46,2 2 3 3 3,2 3,2 2,5.96,
4 DiSt3  7.10  1.73,2 1 2 2 2,1 2,1 1,8.83,
5 RoLi4  4.50  1.37,2 2 3 3 2,2 3,2 1,5.87,
6 ChTw1  0.70  1.10,2 2 2 2 1,1 2,1 1,1.80,
7 CoSp4  5.60  1.11,3 1 2 3 2,2 2,1 1,6.71,
8 SlLi4  4.50  1.46,2 3 3 2 3,2 3,2 2,5.96,
9 ChLi1  0.70  1.70,3 2 3 3 3,2 2,2 2,2.40,
41.30,,,,54.66,
Program Components Factor,,,,,
Skating Skills  1.20,8.75  7.50  8.50  8.50  8.50,7.50  8.50,7.50  7.75,8.11,
Transitions  1.20,8.75  8.00  8.50  8.50  8.50,7.25  8.00,7.50  7.50,8.07,
Performance  1.20,9.00  8.00  9.00  9.00  9.00,7.75  8.50,7.75  7.75,8.43,
Composition  1.20,9.00  8.25  8.25  8.75  8.75,7.75  8.75,8.00  7.75,8.36,
Interpretation of the Music / Timing  1.20,9.00  8.25  8.50  9.00  9.25,7.50  8.50,8.00  7.75,8.43,
Judges Total Program Component Score (factored),,,,49.68,
Deductions,,,,0.00,
ISU GP NHK Trophy 2016,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,
"",Starting Total,Total,Total,Total,
Rank Name,Nation Number Segment,Element,Program  Component,Deductions,
"",Score,Score,Score (factored),,
5 Victoria SINITSINA / Nikita KATSALAPOV,RUS  5  100.77,48.85,51.92,0.00,
Executed Base,,,,Scores of,
"# GOE",J1 J2 J3 J4 J5,J6 InfJo7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 CoSp4  5.60  1.20,2 2 2 2 2,2 2,3 2,6.80,
2 CiSt2  5.60  2.36,3 2 2 2 3,2 2,2 2,7.96,
3 SlLi4  4.50  1.20,2 2 3 2 2,1 2,2 2,5.70,
4 STw3  5.60  0.34,1 -1 1 0 0,1 0,1 1,5.94,
5 CuLi4  4.50  1.29,2 3 2 3 2,1 2,2 2,5.79,
6 ChSp1  0.70  1.50,2 2 3 3 2,2 1,2 2,2.20,
7 DiSt2  5.60  1.26,2 0 1 1 0,1 1,2 2,6.86,
8 RoLi4  4.50  1.20,2 2 3 2 2,2 2,2 2,5.70,
9 ChTw1  0.70  1.20,2 2 2 2 1,1 1,2 2,1.90,
37.30,,,,48.85,
Program Components Factor,,,,,
Skating Skills  1.20,8.75  8.25  8.75  8.50  8.75,8.00  8.50,9.00  9.00,8.64,
Transitions  1.20,8.75  8.00  8.50  8.25  8.75,7.75  8.25,9.00  8.75,8.46,
Performance  1.20,8.75  8.25  9.00  8.50  9.00,8.25  8.50,9.25  9.00,8.71,
Composition  1.20,9.00  8.50  8.75  8.50  8.75,8.00  8.75,9.25  9.00,8.75,
Interpretation of the Music / Timing  1.20,9.00  8.25  8.75  8.50  9.00,8.25  8.25,9.25  9.25,8.71,
Judges Total Program Component Score (factored),,,,51.92,
Deductions,,,,0.00,
Violation of choreography restrictions: (1 of 10),,,,,
"",Starting Total,Total,Total,Total,
Rank Name,Nation Number Segment,Element,Program  Component,Deductions,
"",Score,Score,Score (factored),,
6 Marie-Jade LAURIAULT / Romain LE GAC,FRA  3  91.78,47.77,44.01,0.00,
Executed Base,,,,Scores of,
"# GOE",J1 J2 J3 J4 J5,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 STw4  6.60  1.11,2 1 2 2 2,2 2,1 2,7.71,
2 RoLi4+StaLi4  9.00  2.91,3 2 3 3 3,2 2,2 2,11.91,
3 CiSt2  5.60  1.10,1 1 1 1 1,1 2,1 1,6.70,
4 CuLi1  2.00  0.69,2 1 1 1 3,1 1,1 1,2.69,
5 CoSp4  5.60  0.86,2 1 2 1 1,2 2,1 1,6.46,
6 ChSp1  0.70  1.40,2 1 3 2 2,2 2,2 2,2.10,
7 DiSt3  7.10  1.10,1 1 1 1 2,1 1,1 0,8.20,
8 ChLi1  0.70  1.30,3 2 2 1 2,1 2,2 2,2.00,
37.30,,,,47.77,
Program Components Factor,,,,,
Skating Skills  1.20,8.25  6.75  7.50  7.75  7.50,7.25  7.00,7.25  7.25,7.36,
Transitions  1.20,8.50  6.50  7.00  7.50  7.00,7.25  6.50,7.00  7.00,7.04,
Performance  1.20,8.25  7.00  7.75  8.00  7.25,7.50  6.75,7.25  7.50,7.46,
Composition  1.20,8.50  6.75  7.50  7.75  7.25,7.50  6.75,7.50  7.25,7.36,
Interpretation of the Music / Timing  1.20,8.50  7.25  7.75  7.75  7.50,7.25  7.00,7.25  7.50,7.46,
Judges Total Program Component Score (factored),,,,44.01,
Deductions,,,,0.00,
ISU GP NHK Trophy 2016,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,
"",Starting Total,Total,Total,Total,
Rank Name,Nation Number Segment,Element,Program  Component,Deductions,
"",Score,Score,Score (factored),,
7 Natalia KALISZEK / Maksym SPODYRIEV,POL  4  88.01,45.70,42.31,0.00,
Executed Base,,,,Scores of,
"# GOE",J1 J2 J3 J4 J5,J6 InfJo7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 SlLi4  4.50  1.03,1 2 2 1 2,1 2,2 2,5.53,
2 SeSt3  7.10  0.79,1 0 0 0 1,1 1,1 1,7.89,
3 StaLi4  4.50  0.69,1 0 2 0 2,1 1,1 2,5.19,
4 STw4  6.60  0.27,-2 -1 0 0 1,1 1,1 2,6.87,
5 CoSp4  5.60  0.69,1 -1 1 1 1,1 1,2 2,6.29,
6 ChTw1  0.70  0.60,1 1 1 0 0,1 2,1 1,1.30,
7 RoLi4  4.50  0.86,1 1 2 1 2,1 1,2 2,5.36,
8 DiSt2  5.60  0.47,0 -1 0 0 1,1 1,1 0,6.07,
9 ChLi1  0.70  0.50,-1 0 2 0 0,2 1,1 1,1.20,
39.80,,,,45.70,
Program Components Factor,,,,,
Skating Skills  1.20,6.25  6.75  7.00  6.75  6.75,6.75  7.00,7.50  7.75,6.93,
Transitions  1.20,6.25  6.75  6.75  6.50  6.75,6.75  6.75,7.50  7.50,6.82,
Performance  1.20,6.50  7.00  7.25  7.00  6.75,7.25  6.75,8.00  8.00,7.14,
Composition  1.20,6.75  7.25  7.25  6.75  7.25,7.00  7.00,7.75  7.75,7.18,
Interpretation of the Music / Timing  1.20,7.00  7.00  7.25  6.75  7.00,7.00  7.00,8.00  8.00,7.18,
Judges Total Program Component Score (factored),,,,42.31,
Deductions,,,,0.00,
Violation of choreography restrictions: (2 of 10),,,,,
"",Starting Total,Total,Total,Total,
Rank Name,Nation Number Segment,Element,Program  Component,Deductions,
"",Score,Score,Score (factored),,
8 Anastasia CANNUSCIO / Colin MCMANUS,USA  1  86.81,45.11,41.70,0.00,
Executed Base,,,,Scores of,
"# GOE",J1 J2 J3 J4 J5,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 CuLi4  4.50  0.77,1 2 1 1 2,1 2,1 1,5.27,
2 DiSt2  5.60  0.63,-1 1 1 0 1,1 1,0 0,6.23,
3 RoLi4  4.50  0.94,2 1 2 1 2,2 2,1 1,5.44,
4 CoSp4  5.60  0.60,1 1 1 1 0,1 1,1 1,6.20,
5 SeSt2  5.60  0.94,1 1 1 1 1,1 1,0 0,6.54,
6 STw4  6.60  0.26,0 1 0 0 0,1 2,1 0,6.86,
7 SlLi4  4.50  0.77,1 2 2 1 0,1 2,1 1,5.27,
8 ChLi1  0.70  1.30,2 1 2 2 2,2 3,2 1,2.00,
9 ChSp1  0.70  0.60,1 0 1 1 1,0 1,1 1,1.30,
38.30,,,,45.11,
Program Components Factor,,,,,
Skating Skills  1.20,7.00  6.50  7.00  7.50  7.00,6.75  6.75,7.00  7.00,6.93,
Transitions  1.20,7.00  6.00  6.75  7.25  6.50,6.50  6.00,6.75  6.50,6.57,
Performance  1.20,7.50  6.25  7.50  7.50  7.25,7.25  6.75,7.00  7.00,7.18,
Composition  1.20,7.00  6.25  7.00  7.50  6.75,7.25  6.25,6.75  7.00,6.86,
Interpretation of the Music / Timing  1.20,7.25  6.75  7.50  7.50  7.25,7.50  6.50,7.00  7.25,7.21,
Judges Total Program Component Score (factored),,,,41.70,
Deductions,,,,0.00,
ISU GP NHK Trophy 2016,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,
"",Starting Total,Total,Total,Total,
Rank Name,Nation Number Segment,Element,Program  Component,Deductions,
"",Score,Score,Score (factored),,
9 Emi HIRAI / Marien DE LA ASUNCION,JPN  2  70.98,36.78,34.20,0.00,
Executed Base,,,,Scores of,
"# GOE",J1 J2 J3 J4 J5,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 CuLi4  4.50,0.51 1 1 0 0 2,1 1,1 1,5.01,
2 STw4  6.60,-0.43 -1 -1 -1 -1 1,-1 0,-1 -1,6.17,
3 CoSp4  5.60,0.09 1 -1 0 0 0,0 0,0 1,5.69,
4 SlLi4  4.50,0.51 1 1 1 0 1,0 1,1 1,5.01,
5 ChSp1  0.70,0.70 1 1 1 1 1,1 0,1 1,1.40,
6 SeSt1  4.10,-0.14 0 0 0 -1 0,0 0,-1 -1,3.96,
7 DiSt1  4.10,-0.36 -1 -1 -1 -1 1,0 0,-1 -1,3.74,
8 RoLi4  4.50,0.60 1 1 1 1 2,1 1,1 1,5.10,
9 ChLi1  0.70,0.00 -1 0 0 0 1,0 0,0 0,0.70,
35.30,,,,36.78,
Program Components,Factor,,,,
Skating Skills,1.20  5.75  5.25  5.75  5.50  6.00,5.75  5.50,6.00  6.50,5.75,
Transitions,1.20  6.25  5.00  5.50  5.25  6.25,5.50  5.00,5.50  6.25,5.61,
Performance,1.20  5.75  5.25  6.00  5.75  6.25,5.50  5.50,5.75  6.75,5.79,
Composition,1.20  6.25  5.00  5.50  5.50  6.50,5.75  5.00,5.50  6.75,5.71,
Interpretation of the Music / Timing,1.20  6.00  4.50  5.75  5.25  6.25,5.25  5.25,5.75  6.50,5.64,
Judges Total Program Component Score (factored),,,,34.20,
Deductions,,,,0.00,
printed: 27.11.2016 13:12:40,,,,,
