12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
19,SPASSOVA Rumiana / TODOROV Stanimir,BUL,0,37.27,20.65,17.62,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2Tw2,,3.5,False,0.0,-2,0,0,0,0,0,0,0,0,0,0,0,,3.5
2,2STh,,2.5,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.5
3,2Lo,,1.5,False,0.0,0,0,0,0,0,0,-1,0,0,0,0,0,,1.5
4,3Li3,,3.5,False,0.0,0,0,0,0,0,0,1,0,0,-1,0,-1,,3.5
5,FiDs1,,2.8,False,0.0,0,0,0,0,1,0,0,1,0,0,0,0,,2.8
6,CCoSp1,,2.0,False,-0.09,-1,0,0,-1,0,0,0,0,0,-1,-1,0,,1.91
7,SlSt1,,1.8,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1.8
8,PCoSp3,,4.0,False,0.14,0,1,1,0,1,0,1,1,0,0,0,0,,4.14
,,,21.6,,,,,,,,,,,,,,,,20.65
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,5.25,4.5,4.0,4.5,4.5,4.5,4.25,4.75,3.75,4.75,4.0,5.0,,4.43
,Transitions / Linking Footwork  ,,,,0.8,4.5,4.25,3.75,4.0,4.5,4.25,4.0,4.25,4.0,4.5,3.75,4.25,,4.14
,Performance / Execution  ,,,,0.8,5.25,4.25,4.25,4.25,4.5,4.75,4.5,4.5,4.25,4.75,4.25,4.75,,4.43
,Choreography / Composition  ,,,,0.8,5.0,4.5,4.0,4.5,4.75,4.5,4.75,4.75,4.25,4.75,4.25,5.25,,4.54
,Interpretation  ,,,,0.8,5.25,4.5,4.0,4.25,4.75,4.5,4.5,4.5,4.0,4.75,4.25,5.25,,4.5
,,,,,,,,,,,,,,,,,,,17.62
Deduction,Falls,-1.0
