12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
13,HINZMANN Marcy / PARCHEM Aaron,USA,0,49.58,26.75,23.83,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2Tw3,,4.0,False,0.14,0,0,1,0,1,0,1,0,0,0,0,1,,4.14
2,3LoTh,,5.0,False,0.7,1,1,1,0,1,1,1,0,1,1,1,1,,5.7
3,3T,,4.0,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.0
4,SlSt2,,2.3,False,0.0,0,0,0,0,0,0,0,0,0,0,0,1,,2.3
5,CCoSp2,,2.5,False,-0.09,-1,0,0,0,1,-1,0,1,0,-1,-1,0,,2.41
6,PCoSp3,,4.0,False,0.0,0,0,0,0,0,0,1,1,0,0,0,1,,4.0
7,3Li4,,4.0,False,0.0,0,0,0,0,-1,0,0,0,0,0,0,1,,4.0
8,FiDs2,,3.0,False,0.2,0,1,0,0,1,0,1,1,0,0,0,1,,3.2
,,,28.8,,,,,,,,,,,,,,,,26.75
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.25,6.25,6.25,6.25,5.75,5.75,6.5,6.25,5.75,6.25,5.5,6.25,,6.04
,Transitions / Linking Footwork  ,,,,0.8,6.0,6.0,6.0,6.0,5.5,5.25,6.75,6.0,5.75,6.0,5.5,6.25,,5.82
,Performance / Execution  ,,,,0.8,6.25,6.25,6.25,6.5,5.5,5.75,6.0,6.0,6.0,6.0,5.25,5.75,,5.96
,Choreography / Composition  ,,,,0.8,6.0,6.25,6.25,6.25,5.75,5.5,6.25,6.25,5.75,6.0,5.5,6.25,,5.96
,Interpretation  ,,,,0.8,6.25,6.25,6.25,6.25,5.5,5.75,6.75,6.25,6.0,6.25,5.25,6.0,,6.0
,,,,,,,,,,,,,,,,,,,23.83
Deduction,Falls,-1.0
