9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
12,Paige LAWRENCE / Rudi SWIEGERS,CAN,14,59.84,32.9,27.94,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3Tw1,,5.0,False,-0.8,1,-2,0,1,-2,-2,-2,-2,-1,,4.2
2,3T,,4.1,False,0.4,1,1,0,1,1,0,1,0,0,,4.5
3,PCoSp4,,4.5,False,0.5,2,1,0,1,1,1,1,1,1,,5.0
4,5ALi3,,6.0,False,0.8,1,1,2,1,2,1,1,1,1,,6.8
5,BiDs3,,3.2,False,0.9,2,1,2,2,1,1,1,1,1,,4.1
6,StSq4,,3.9,False,1.0,2,1,1,2,1,1,2,1,2,,4.9
7,3LzTh,,5.5,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,3.4
,,,32.2,,,,,,,,,,,,,32.9
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,7.25,6.5,6.75,6.75,6.75,6.25,7.0,7.25,7.25,,6.89
,Transition / Linking Footwork  ,,,,0.8,7.0,6.25,6.5,6.5,6.75,6.5,6.75,7.0,7.0,,6.71
,Performance / Execution  ,,,,0.8,7.5,6.0,6.75,6.5,7.0,7.0,7.5,6.75,7.5,,7.0
,Choreography / Composition  ,,,,0.8,7.5,6.75,7.0,6.75,7.0,6.5,7.75,7.25,7.5,,7.11
,Interpretation  ,,,,0.8,7.75,6.75,7.25,7.0,7.0,6.75,8.5,7.25,7.5,,7.21
,,,,,,,,,,,,,,,,27.94
Deduction,Falls,-1.0
