Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Xue SHEN / Hongbo ZHAO,CHN,203.19,1,68.66,1,134.53,2006-12-17,gpf0607
2,Aliona SAVCHENKO / Robin SZOLKOWY,GER,180.67,4,58.82,2,121.85,2006-12-17,gpf0607
3,Dan ZHANG / Hao ZHANG,CHN,175.93,2,64.18,4,111.75,2006-12-17,gpf0607
4,Rena INOUE / John BALDWIN,USA,166.83,3,59.18,5,107.65,2006-12-17,gpf0607
5,Valerie MARCOUX / Craig BUNTIN,CAN,165.83,6,52.98,3,112.85,2006-12-17,gpf0607
6,Maria PETROVA / Alexei TIKHONOV,RUS,154.59,5,56.52,6,98.07,2006-12-17,gpf0607
