Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Brian JOUBERT,FRA,233.46,1,80.75,1,152.71,2006-12-17,gpf0607
2,Daisuke TAKAHASHI,JPN,224.83,2,79.99,3,144.84,2006-12-17,gpf0607
3,Nobunari ODA,JPN,216.86,4,69.15,2,147.71,2006-12-17,gpf0607
4,Alban PREAUBERT,FRA,201.32,3,71.63,4,129.69,2006-12-17,gpf0607
WD,Johnny WEIR,USA,67.6,5,67.6,WD,WD,2006-12-17,gpf0607
WD,Evan LYSACEK,USA,WD,WD,WD,WD,WD,2006-12-17,gpf0607
