Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Albena DENKOVA / Maxim STAVISKI,BUL,161.24,2,60.12,1,101.12,2006-12-17,gpf0607
2,Marie-France DUBREUIL / Patrice LAUZON,CAN,156.34,1,60.44,3,95.9,2006-12-17,gpf0607
3,Oksana DOMNINA / Maxim SHABALIN,RUS,156.14,3,59.97,2,96.17,2006-12-17,gpf0607
4,Isabelle DELOBEL / Olivier SCHOENFELDER,FRA,149.0,4,57.28,4,91.72,2006-12-17,gpf0607
5,Jana KHOKHLOVA / Sergei NOVITSKI,RUS,141.34,5,53.31,5,88.03,2006-12-17,gpf0607
6,Melissa GREGORY / Denis PETUKHOV,USA,135.94,6,52.84,6,83.1,2006-12-17,gpf0607
