9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
10,Javier FERNANDEZ,ESP,2,60.56,34.46,27.1,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3T+3T,,8.0,False,1.0,0,1,0,1,1,2,2,2,1,,9.0
2,3A,,8.2,False,-1.68,-1,-1,-1,-2,-1,-1,-1,-1,-2,,6.52
3,3Lz,!,6.0,False,-3.0,-3,-3,-2,-3,-3,-3,-3,-3,-3,,3.0
4,CSSp3,,2.6,False,0.4,1,1,1,0,0,0,1,0,1,,3.0
5,CiSt3,,3.3,False,0.5,1,0,1,1,1,1,1,1,2,,3.8
6,CCoSp4,,3.5,False,0.2,1,1,0,0,1,0,1,-1,0,,3.7
7,SlSt2,,2.3,False,-0.06,-1,1,0,0,0,0,-1,0,0,,2.24
8,FSSp4,,3.0,False,0.2,1,1,0,0,0,-1,0,1,1,,3.2
,,,36.9,,,,,,,,,,,,,34.46
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,5.0,5.25,6.0,5.25,5.5,5.5,5.75,4.75,5.75,,5.5
,Transition / Linking Footwork  ,,,,1.0,5.0,5.0,5.75,4.25,5.0,4.25,5.5,4.75,5.25,,5.0
,Performance / Execution  ,,,,1.0,5.25,5.5,6.0,5.0,5.5,5.5,6.0,5.0,5.75,,5.6
,Choreography / Composition  ,,,,1.0,5.25,5.25,6.0,5.25,5.25,5.5,5.75,5.0,5.75,,5.5
,Interpretation  ,,,,1.0,5.5,5.25,6.25,5.0,5.25,5.75,5.75,4.75,5.25,,5.5
,,,,,,,,,,,,,,,,27.1
Deduction,Falls,-1.0
