ISU European Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Skating Skills  2.00 9.00 8.75 8.50 8.50 9.00,,8.25 8.75,9.50 8.75,8.75,
Transitions  2.00 8.75 8.50 8.00 8.25 8.75,,8.00 8.50,9.25 9.00,8.54,
Performance  2.00 8.75 8.75 8.75 8.75 9.25,,8.50 8.75,9.75 8.75,8.82,
Composition  2.00 9.00 8.75 8.50 8.00 9.00,,8.25 8.75,9.75 9.25,8.79,
Interpretation of the Music  2.00 9.00 8.50 8.50 8.75 8.75,,8.25 9.00,9.75 9.25,8.82,
Judges Total Program Component Score (factored),,,,87.44,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU European Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
3 Mikhail KOLYADA RUS  19  175.49,,92.05,85.44,2.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4Lz  13.60 -4.00 -3 -3 -3 -3 -2,,-3 -3,-3 -3,9.60,
2 3S  4.40  0.70 1 2 1 0 1,,1 1,1 1,5.10,
3 3A+3T  12.80  1.43 2 1 2 1 2,,1 1,1 2,14.23,
4 FSSp4  3.00  0.93 2 2 2 1 2,,1 2,2 2,3.93,
5 StSq3  3.30  1.00 2 2 2 2 2,,2 1,3 2,4.30,
6 4T  11.33 x -4.00 -3 -3 -3 -3 -2,,-3 -3,-3 -3,7.33,
7 3A  9.35 x  2.29 2 2 2 2 3,,2 2,3 3,11.64,
8 3Lz+1Lo+2S  8.58 x  0.80 1 1 1 0 2,,1 1,2 1,9.38,
9 3Lo  5.61 x  0.60 0 1 1 0 1,,1 1,2 1,6.21,
10 3Lz+2T  8.03 x  0.80 1 1 1 1 1,,1 1,2 2,8.83,
11 CCoSp3  3.00  1.07 2 2 2 2 3,,2 1,2 3,4.07,
12 ChSq1  2.00  1.30 2 2 2 2 2,,1 1,2 2,3.30,
13 CCSp4  3.20  0.93 2 3 1 1 2,,1 2,3 2,4.13,
88.20,,,,92.05,
Program Components Factor,,,,,
Skating Skills  2.00 9.25 9.00 8.50 8.50 9.25,,8.25 8.25,9.50 8.75,8.79,
Transitions  2.00 8.75 8.75 7.75 7.75 8.75,,7.75 7.75,9.50 8.25,8.25,
Performance  2.00 9.00 8.75 8.25 8.25 9.00,,7.75 7.75,9.75 8.50,8.50,
Composition  2.00 8.75 9.00 8.50 7.75 8.75,,8.25 8.00,9.50 8.75,8.57,
Interpretation of the Music  2.00 9.00 9.00 8.25 8.50 8.75,,8.00 8.25,9.75 8.50,8.61,
Judges Total Program Component Score (factored),,,,85.44,
Deductions Falls: -2.00(2),,,,-2.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
4 Alexei BYCHENKO ISR  17  163.47,,86.97,76.50,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4T+3T  14.60  1.29 1 0 2 2 2,,1 1,1 1,15.89,
2 4T  10.30  2.00 2 1 2 2 2,,2 2,2 2,12.30,
3 3Lo  5.10  0.80 1 1 1 1 1,,1 1,2 2,5.90,
4 CCoSp4V  3.00  0.43 0 1 1 1 2,,0 1,1 1,3.43,
5 StSq2  2.60  0.43 0 1 1 1 2,,0 1,1 1,3.03,
6 3A  9.35 x -1.14 0 -1 -1 -2 0,,-2 -1,-2 -1,8.21,
7 3A+1T<< <<  9.35 x -2.00 -2 -2 -2 -3 -2,,-2 -2,-2 -2,7.35,
8 3Lz  6.60 x  1.10 1 1 1 2 2,,0 2,2 2,7.70,
9 FCSp2  2.30 -0.01 -1 -1 0 1 -1,,0 0,1 0,2.29,
10 3F+1Lo+3S  11.22 x  0.40 0 0 1 0 1,,0 1,1 1,11.62,
11 2A  3.63 x  0.36 1 0 1 0 1,,0 1,2 1,3.99,
12 ChSq1  2.00  0.60 0 1 1 1 1,,0 1,1 1,2.60,
13 CSSp2  2.30  0.36 1 1 1 0 1,,0 0,1 1,2.66,
82.35,,,,86.97,
Program Components Factor,,,,,
Skating Skills  2.00 6.75 8.00 7.75 8.25 8.25,,6.25 7.50,8.75 5.50,7.54,
Transitions  2.00 6.25 7.75 7.25 8.00 8.00,,5.25 7.25,8.50 6.75,7.32,
Performance  2.00 7.50 8.00 8.00 8.50 8.50,,6.75 7.75,8.75 8.00,8.04,
Composition  2.00 6.75 8.00 7.75 8.00 8.00,,6.50 7.75,8.75 7.75,7.71,
Interpretation of the Music  2.00 7.00 7.75 7.50 8.25 8.25,,6.50 7.75,8.75 7.00,7.64,
Judges Total Program Component Score (factored),,,,76.50,
Deductions,,,,0.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU European Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
5 Deniss VASILJEVS LAT  22  158.41,,77.61,81.80,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3A+3T  12.80  1.43 1 1 2 1 2,,1 2,2 0,14.23,
2 3A  8.50  1.86 2 0 2 2 2,,2 2,2 1,10.36,
3 4T<< <<  4.30 -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,2.20,
4 StSq4  3.90  1.40 2 1 2 2 2,,2 1,3 3,5.30,
5 CCSp4  3.20  0.86 1 2 1 1 2,,2 2,3 2,4.06,
6 3Lo  5.61 x  1.00 2 1 2 2 1,,0 2,1 1,6.61,
7 3Lz+1Lo<<+3S< <<  10.01 x -2.10 -3 -3 -3 -3 -3,,-3 -3,-2 -3,7.91,
8 2A+2T  5.06 x  0.00 0 0 1 0 0,,0 0,0 0,5.06,
9 3F  5.83 x  1.10 1 2 2 2 -1,,1 1,2 2,6.93,
10 3Lz< <  4.62 x -1.70 -3 -3 -2 -2 -3,,-2 -3,-2 -2,2.92,
11 ChSq1  2.00  1.60 2 3 2 2 2,,3 2,2 3,3.60,
12 CCoSp4  3.50  0.29 1 0 1 0 0,,0 1,2 1,3.79,
13 FCCoSp4  3.50  1.14 2 3 2 1 2,,2 2,3 3,4.64,
72.83,,,,77.61,
Program Components Factor,,,,,
Skating Skills  2.00 8.75 8.00 8.25 8.50 8.00,,7.50 8.00,8.50 8.75,8.29,
Transitions  2.00 8.00 7.50 7.50 8.00 8.00,,7.00 7.75,8.25 8.00,7.82,
Performance  2.00 8.50 7.75 8.25 8.75 8.00,,7.75 8.00,8.75 9.00,8.29,
Composition  2.00 8.25 8.00 8.25 8.25 8.00,,8.00 8.25,8.75 8.75,8.25,
Interpretation of the Music  2.00 8.25 8.00 8.00 8.75 7.75,,7.75 8.25,8.75 9.00,8.25,
Judges Total Program Component Score (factored),,,,81.80,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jump<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
6 Alexander SAMARIN RUS  18  155.56,,77.26,78.30,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4Lz< <  9.50 -2.23 -1 -2 -2 -2 -1,,-2 -2,-2 -2,7.27,
2 3Lz  6.00  0.20 0 0 0 0 0,,-1 1,1 1,6.20,
3 4T  10.30  0.00 0 0 0 0 1,,0 0,0 -1,10.30,
4 FCSp4  3.20  0.50 1 1 1 1 1,,1 1,2 1,3.70,
5 StSq4  3.90  1.00 2 1 1 2 1,,2 1,1 2,4.90,
6 3A  9.35 x  0.57 0 0 1 0 1,,0 1,1 1,9.92,
7 3Lz+1Lo+2S  8.58 x  0.40 0 0 0 1 1,,-1 1,1 1,8.98,
8 3F+2T !  7.26 x -0.60 -1 -1 -1 -1 0,,-2 -1,0 -1,6.66,
9 3Lo  5.61 x  0.10 1 0 0 0 0,,0 0,0 1,5.71,
10 2A  3.63 x  0.21 0 0 1 0 1,,0 0,1 1,3.84,
11 ChSq1  2.00  0.70 0 1 1 2 1,,1 0,2 1,2.70,
12 CCoSp4  3.50  0.29 0 0 0 0 1,,1 1,2 1,3.79,
13 CSSp4  3.00  0.29 1 0 0 1 1,,0 0,2 1,3.29,
75.83,,,,77.26,
Program Components Factor,,,,,
Skating Skills  2.00 8.00 8.25 7.50 8.25 8.50,,7.75 7.25,9.00 8.50,8.11,
Transitions  2.00 7.25 7.75 6.75 8.00 7.75,,7.25 6.75,8.75 7.25,7.43,
Performance  2.00 7.75 8.00 7.50 8.50 8.50,,7.75 7.50,9.00 8.50,8.07,
Composition  2.00 7.00 8.25 7.00 8.00 8.00,,7.75 7.25,8.75 8.00,7.75,
Interpretation of the Music  2.00 7.50 8.00 6.75 8.50 8.00,,7.50 7.50,9.00 7.50,7.79,
Judges Total Program Component Score (factored),,,,78.30,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
ISU European Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
7 Alexander MAJOROV SWE  15  154.58,,78.36,76.22,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T  10.30 -2.23 -2 -3 -2 -2 -1,,-2 -1,-2 -2,8.07,
2 3A+2T  9.80 -0.86 -1 -1 -1 0 -1,,-1 0,-1 -1,8.94,
3 3Lz  6.00  1.20 2 1 1 1 2,,2 2,2 2,7.20,
4 3F !  5.30  0.00 1 0 -1 0 1,,0 0,-1 0,5.30,
5 FSSp2  2.30  0.57 1 1 1 1 1,,1 2,1 2,2.87,
6 StSq3  3.30  0.64 1 1 2 2 2,,1 1,1 1,3.94,
7 3A  9.35 x  0.14 0 0 2 0 0,,0 1,0 0,9.49,
8 2A+3T  8.36 x -1.30 -2 -2 -1 -2 -2,,-2 -1,-2 -2,7.06,
9 3T+2T+2Lo  8.14 x  0.50 0 0 1 0 1,,1 1,1 2,8.64,
10 FCCoSp4  3.50  0.50 1 1 1 1 2,,1 1,1 1,4.00,
11 3S  4.84 x  0.50 0 0 1 1 2,,0 1,1 1,5.34,
12 ChSq1  2.00  1.30 2 2 2 2 3,,2 2,1 1,3.30,
13 CCoSp4  3.50  0.71 1 1 2 2 2,,1 2,1 1,4.21,
76.69,,,,78.36,
Program Components Factor,,,,,
Skating Skills  2.00 7.50 7.50 8.25 7.75 8.00,,7.25 7.50,7.75 6.75,7.61,
Transitions  2.00 7.00 7.00 7.75 7.50 7.75,,7.00 7.50,7.50 7.25,7.36,
Performance  2.00 7.75 7.25 8.25 8.25 8.25,,7.75 7.75,8.00 7.50,7.89,
Composition  2.00 7.25 7.50 7.75 7.75 7.75,,7.50 7.50,8.00 7.00,7.57,
Interpretation of the Music  2.00 7.25 7.25 7.75 8.00 8.00,,7.75 7.75,8.00 7.25,7.68,
Judges Total Program Component Score (factored),,,,76.22,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
8 Michal BREZINA CZE  14  152.48,,72.42,81.06,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4S<+2T <  9.40 -1.20 -1 -1 0 -1 -1,,-2 -1,-1 -1,8.20,
2 3A+2T  9.80  0.57 1 0 1 0 0,,0 1,1 1,10.37,
3 3F  5.30  1.20 2 1 2 1 2,,2 2,1 2,6.50,
4 FSSp4  3.00  0.71 1 1 2 1 2,,1 2,1 2,3.71,
5 StSq4  3.90  1.40 2 2 2 2 2,,2 2,2 2,5.30,
6 3A  9.35 x  1.57 1 0 3 2 2,,1 2,2 1,10.92,
7 3Lo  5.61 x  0.80 1 0 2 1 1,,0 2,2 1,6.41,
8 3F+2T*+1Lo *  6.38 x  0.50 1 0 1 0 1,,0 1,1 1,6.88,
9 3Lz< <  4.62 x -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,2.52,
10 2S  1.43 x  0.00 0 0 0 0 1,,0 0,0 0,1.43,
11 ChSq1  2.00  1.10 2 2 1 2 1,,2 1,1 2,3.10,
12 FCCoSp4V  3.00  0.29 0 0 1 1 1,,0 1,2 0,3.29,
13 CCoSp3  3.00  0.79 1 1 2 2 2,,1 2,2 1,3.79,
66.79,,,,72.42,
Program Components Factor,,,,,
Skating Skills  2.00 8.25 7.75 8.50 8.00 7.75,,8.00 8.25,8.50 8.25,8.14,
Transitions  2.00 8.25 7.50 8.00 7.25 7.75,,8.00 7.75,8.25 7.50,7.82,
Performance  2.00 7.75 7.75 8.50 8.50 8.00,,8.00 8.00,8.75 8.25,8.14,
Composition  2.00 8.50 8.00 8.25 7.50 7.75,,8.25 8.00,8.50 8.50,8.18,
Interpretation of the Music  2.00 8.75 8.00 8.25 8.25 7.75,,8.25 8.25,8.75 8.00,8.25,
Judges Total Program Component Score (factored),,,,81.06,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jump*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU European Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
9 Matteo RIZZO ITA  20  141.17,,65.97,75.20,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3F+3T  9.60  0.60 1 1 1 1 0,,1 1,0 2,10.20,
2 3A+2T  9.80  0.00 -1 -1 0 0 0,,0 1,0 1,9.80,
3 3Lz  6.00  0.40 0 0 0 0 1,,1 1,1 1,6.40,
4 FSSp4  3.00  0.64 1 1 1 1 1,,2 2,0 2,3.64,
5 ChSq1  2.00  0.80 1 1 2 1 1,,2 1,1 1,2.80,
6 3A  8.50  1.29 1 1 1 2 1,,2 2,1 1,9.79,
7 3Lz<<+REP <<  1.62 x -0.90 -3 -3 -3 -3 -3,,-3 -3,-3 -3,0.72,
8 3Lo  5.61 x -0.90 -1 -2 -2 -1 -1,,0 -1,-2 -1,4.71,
9 2A  3.63 x  0.36 1 0 1 1 1,,0 2,0 1,3.99,
10 CCSp4  3.20  0.29 0 0 0 1 1,,0 2,1 1,3.49,
11 2A  3.63 x  0.43 0 1 1 1 1,,0 1,1 1,4.06,
12 StSq1  1.80  0.64 2 1 1 2 1,,1 2,1 1,2.44,
13 CCoSp4  3.50  0.43 0 1 1 1 1,,0 1,1 1,3.93,
61.89,,,,65.97,
Program Components Factor,,,,,
Skating Skills  2.00 7.25 7.50 7.75 7.50 7.75,,7.50 7.50,7.25 7.50,7.50,
Transitions  2.00 7.25 7.25 7.25 7.00 7.75,,7.75 7.25,7.00 7.00,7.25,
Performance  2.00 7.50 7.50 7.75 8.00 7.75,,7.75 7.50,7.25 7.00,7.57,
Composition  2.00 8.00 7.50 8.00 7.25 8.25,,7.50 7.75,7.25 7.50,7.64,
Interpretation of the Music  2.00 7.50 7.25 7.75 7.75 7.75,,7.75 7.75,7.25 7.75,7.64,
Judges Total Program Component Score (factored),,,,75.20,
Deductions,,,,0.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1REP Jump repetition",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
10 Chafik BESSEGHIER FRA  8  140.82,,72.76,68.06,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4T  10.30 -1.20 -1 -1 0 -1 -1,,-2 -1,-1 -1,9.10,
2 4S< <  8.10 -3.54 -3 -3 -2 -3 -2,,-3 -3,-2 -3,4.56,
3 3A  8.50 -2.00 -2 -2 -2 -3 -2,,-2 -2,-2 -2,6.50,
4 FCSp4  3.20  0.00 0 0 0 0 0,,0 0,1 0,3.20,
5 StSq3  3.30  0.93 2 2 2 1 2,,2 2,3 1,4.23,
6 3T+3T  9.46 x -1.00 -1 -2 -1 -3 -1,,-2 -1,-1 -2,8.46,
7 3A+2T  10.78 x  0.00 1 -1 1 -1 0,,0 0,0 0,10.78,
8 3Lz  6.60 x  0.20 0 0 1 0 1,,0 0,0 1,6.80,
9 3S  4.84 x -0.10 0 -1 0 0 0,,0 0,-1 0,4.74,
10 ChSq1  2.00  0.70 1 1 1 1 1,,0 1,1 1,2.70,
11 2A+2T+1Lo  5.61 x  0.07 0 0 1 0 0,,0 0,1 0,5.68,
12 CCoSp4  3.50  0.07 0 0 1 0 0,,0 0,2 0,3.57,
13 CSSp2  2.30  0.14 -1 0 0 0 0,,0 1,1 1,2.44,
78.49,,,,72.76,
Program Components Factor,,,,,
Skating Skills  2.00 7.25 7.00 7.50 6.00 7.50,,6.25 7.00,7.50 6.25,6.96,
Transitions  2.00 6.25 6.75 6.75 5.50 7.00,,5.75 6.75,7.25 6.00,6.46,
Performance  2.00 6.75 6.75 7.25 6.25 7.25,,6.50 7.00,7.50 6.75,6.89,
Composition  2.00 6.25 7.00 7.25 6.00 7.25,,6.50 7.00,7.50 6.75,6.86,
Interpretation of the Music  2.00 7.00 7.00 7.00 6.50 7.00,,6.50 7.00,7.75 6.50,6.86,
Judges Total Program Component Score (factored),,,,68.06,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU European Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
11 Phillip HARRIS GBR  7  140.45,,73.51,66.94,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3F+3T  9.60 -1.40 -2 -2 -2 -2 -1,,-2 -2,-2 -2,8.20,
2 3A  8.50 -0.14 0 -1 1 1 0,,-1 0,-1 0,8.36,
3 CCSp2  2.30  0.29 -1 0 0 1 1,,0 1,1 2,2.59,
4 3A+2T  9.80 -0.14 -1 0 0 0 0,,0 0,-1 0,9.66,
5 StSq4  3.90  1.00 2 1 1 2 2,,1 1,1 2,4.90,
6 3F  5.83 x -0.10 -1 0 1 0 0,,0 0,-1 0,5.73,
7 FSSp4  3.00  0.57 1 1 1 2 1,,1 2,1 1,3.57,
8 3Lz+1Lo+3S  11.99 x  0.20 1 0 0 1 0,,0 1,0 0,12.19,
9 3Lo  5.61 x  0.00 1 0 0 0 0,,0 0,-1 0,5.61,
10 2A  3.63 x  0.07 0 0 0 0 1,,0 0,0 1,3.70,
11 2A  3.63 x -0.93 -2 -2 -2 -2 -1,,-2 -1,-2 -2,2.70,
12 ChSq1  2.00  0.80 1 1 0 2 1,,1 1,1 2,2.80,
13 CCoSp3  3.00  0.50 1 0 1 1 1,,1 1,1 1,3.50,
72.79,,,,73.51,
Program Components Factor,,,,,
Skating Skills  2.00 6.25 6.75 6.75 6.50 7.00,,6.25 6.75,6.75 6.75,6.64,
Transitions  2.00 6.50 6.50 6.25 6.00 6.75,,6.00 6.50,6.50 7.00,6.43,
Performance  2.00 7.00 7.00 6.75 6.75 6.75,,6.50 6.50,7.00 5.75,6.75,
Composition  2.00 7.00 6.75 6.75 6.25 7.00,,6.75 6.75,7.00 7.50,6.86,
Interpretation of the Music  2.00 6.50 6.75 6.50 6.75 7.25,,6.50 6.75,7.25 7.00,6.79,
Judges Total Program Component Score (factored),,,,66.94,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
12 Jorik HENDRICKX BEL  21  139.61,,62.11,78.50,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3A  8.50 -2.29 -2 -3 -3 -3 -2,,-2 -2,-2 -2,6.21,
2 3A+2T  9.80 -1.29 -1 -1 -1 -1 -2,,-2 -1,-2 -1,8.51,
3 3S  4.40  0.20 0 0 0 0 1,,0 1,0 2,4.60,
4 CSSp4  3.00  0.71 2 2 1 1 1,,1 2,0 2,3.71,
5 StSq3  3.30  1.14 2 2 2 3 2,,3 3,2 2,4.44,
6 3Lz+3T< <  9.90 x -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,7.80,
7 1Lz  0.66 x -0.03 -1 0 0 0 -1,,-1 0,0 0,0.63,
8 3F !  5.83 x -2.10 -3 -3 -2 -3 -3,,-3 -3,-3 -3,3.73,
9 3Lo+2T  7.04 x  0.10 0 -1 1 0 0,,0 1,0 0,7.14,
10 2A  3.63 x  0.07 0 0 0 0 0,,0 1,0 1,3.70,
11 FCSp4  3.20  0.64 1 1 1 1 2,,1 2,2 1,3.84,
12 ChSq1  2.00  1.30 2 2 2 3 1,,2 2,0 2,3.30,
13 CCoSp4  3.50  1.00 2 2 2 2 2,,2 2,2 2,4.50,
64.76,,,,62.11,
Program Components Factor,,,,,
Skating Skills  2.00 7.75 8.00 8.00 8.25 8.00,,7.50 8.25,7.75 8.50,8.00,
Transitions  2.00 8.00 8.00 7.50 8.00 7.50,,7.75 7.75,7.50 7.75,7.75,
Performance  2.00 7.25 7.75 7.75 8.50 7.50,,7.50 7.50,7.50 7.00,7.54,
Composition  2.00 8.25 8.25 7.00 8.25 8.00,,7.75 8.00,7.50 8.25,8.00,
Interpretation of the Music  2.00 8.25 8.25 8.00 8.75 7.75,,7.75 8.00,7.75 7.75,7.96,
Judges Total Program Component Score (factored),,,,78.50,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
ISU European Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
13 Romain PONSART FRA  5  139.27,,73.27,66.00,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T  10.30  1.29 1 1 1 1 2,,0 2,1 2,11.59,
2 3A+2T  9.80  0.00 -1 0 0 0 0,,0 1,0 0,9.80,
3 FCSp4  3.20  0.50 1 1 1 2 1,,0 1,1 1,3.70,
4 StSq2  2.60  0.71 1 1 1 2 1,,2 2,2 1,3.31,
5 3A+1Lo<<+2S <<  10.78 x -2.00 -2 -2 -2 -3 -2,,-2 -2,-2 -2,8.78,
6 3Lz+3T< <  9.90 x -0.70 0 -1 -1 -1 -1,,-1 -1,-1 -1,9.20,
7 3Lo  5.61 x  0.40 1 0 1 1 0,,0 0,1 1,6.01,
