ISU European Figure Skating Championships 2018,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Performance  1.60 9.25 9.50 9.25 8.75 9.50,,9.00 9.25,9.00 8.75,9.14,
Composition  1.60 9.50 9.50 9.25 9.25 9.75,,9.00 9.50,9.25 9.50,9.39,
Interpretation of the Music  1.60 9.50 9.50 9.50 9.25 9.75,,9.25 9.25,9.50 9.50,9.43,
Judges Total Program Component Score (factored),,,,74.39,
Deductions Falls: -1.00,,,,-1.00,
"<  Under-rotated jump",,,,,
ISU European Figure Skating Championships 2018,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
3 Natalia ZABIIAKO / Alexander ENBERT RUS  13  137.23,,68.50,68.73,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,InJ6fo J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Tw4  6.60  1.30 2 2 2 2 2,,2 1,1 2,7.90,
2 3T+2T+1Lo  6.10 -0.60 -1 -1 -1 -1 0,,-1 -1,-2 0,5.50,
3 2S  1.30  0.00 0 0 0 -2 0,,0 0,0 0,1.30,
4 3LzTh  5.50  1.40 2 2 2 2 2,,2 2,2 2,6.90,
5 3Li4  4.50  0.93 2 2 1 1 2,,2 2,2 2,5.43,
6 FCCoSp4  3.50  0.86 2 1 1 2 2,,2 2,1 2,4.36,
7 3LoTh  5.00  1.70 2 3 2 3 2,,3 2,3 2,6.70,
8 BoDs3  4.00  0.80 1 1 1 2 0,,1 0,2 2,4.80,
9 ChSq1  2.00  1.00 1 0 2 2 1,,1 2,2 1,3.00,
10 5RLi4  7.50  1.20 1 1 2 2 2,,2 3,2 1,8.70,
11 5ALi4  7.50  1.20 2 1 2 2 1,,1 2,2 2,8.70,
12 PCoSp4  4.50  0.71 1 1 2 1 2,,1 2,1 2,5.21,
58.00,,,,68.50,
Program Components Factor,,,,,
Skating Skills  1.60 8.50 8.75 8.50 8.75 8.75,,8.75 8.75,8.50 8.25,8.64,
Transitions  1.60 8.25 8.50 8.50 8.25 8.50,,8.50 8.50,8.75 8.00,8.43,
Performance  1.60 8.50 8.50 8.75 8.50 8.75,,8.50 8.75,8.50 8.25,8.57,
Composition  1.60 8.25 8.75 8.75 8.50 8.50,,8.75 8.75,8.75 8.50,8.64,
Interpretation of the Music  1.60 8.75 8.75 8.75 8.75 8.50,,8.75 8.50,9.00 8.25,8.68,
Judges Total Program Component Score (factored),,,,68.73,
Deductions,,,,0.00,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
4 Vanessa JAMES / Morgan CIPRES FRA  14  134.65,,63.62,71.03,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Tw2  5.80  0.30 1 0 1 0 0,,0 0,1 1,6.10,
2 2T+2T+1T  3.00 -0.46 -2 -3 -2 -2 -2,,-3 -1,-2 -3,2.54,
3 4STh  8.20  0.00 -1 1 -1 1 0,,0 2,-1 0,8.20,
4 3S  4.40 -0.10 0 -1 -1 0 -1,,0 1,0 2,4.30,
5 5BLi3  6.50  1.40 2 2 2 2 2,,2 2,3 2,7.90,
6 BiDs3  3.20  0.80 1 0 1 1 1,,2 2,0 2,4.00,
7 PCoSp4  4.50  1.07 2 2 2 2 2,,2 3,3 2,5.57,
8 5ALi3  7.00 -0.70 -1 -1 -2 -1 -1,,0 0,-2 -1,6.30,
9 3LzTh  5.50  1.30 2 1 3 2 1,,2 2,2 2,6.80,
10 ChSq1  2.00  1.80 2 1 3 3 2,,3 3,3 2,3.80,
11 FCCoSp4  3.50 -0.10 -1 -1 -1 0 -1,,1 0,-1 1,3.40,
12 3Li4  4.50  0.21 1 -1 2 1 0,,-1 2,-2 1,4.71,
58.10,,,,63.62,
Program Components Factor,,,,,
Skating Skills  1.60 8.75 8.75 9.25 8.75 8.50,,9.00 9.00,8.75 8.75,8.82,
Transitions  1.60 8.50 8.75 9.25 8.50 8.50,,9.00 9.00,8.50 8.75,8.71,
Performance  1.60 8.50 9.00 9.50 8.50 8.75,,9.00 9.50,8.25 8.75,8.86,
Composition  1.60 8.75 9.00 9.50 8.50 8.75,,9.00 9.50,8.75 9.00,8.96,
Interpretation of the Music  1.60 8.50 9.00 9.50 8.75 8.75,,9.25 9.50,9.00 9.00,9.04,
Judges Total Program Component Score (factored),,,,71.03,
Deductions,,,,0.00,
ISU European Figure Skating Championships 2018,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
5 Valentina MARCHEI / Ondrej HOTAREK ITA  12  132.31,,65.39,66.92,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,InJ6fo J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Tw2  5.80  0.10 0 0 0 0 0,,1 0,0 1,5.90,
2 2T  1.30 -0.40 -2 -2 -2 -2 -2,,-2 -1,-2 -2,0.90,
3 3S+2T+2T  7.00  0.20 1 0 0 1 0,,-1 0,0 1,7.20,
4 5ALi4  7.50  1.00 2 1 2 1 1,,1 2,2 1,8.50,
5 ChSq1  2.00  1.00 2 1 2 2 1,,0 1,1 2,3.00,
6 3LoTh  5.00  1.10 2 1 1 1 1,,2 2,2 2,6.10,
7 FCCoSp4  3.50 -0.10 1 -1 -1 1 -1,,0 0,-1 -1,3.40,
8 5RLi4  7.50  1.20 2 1 1 2 2,,2 3,2 1,8.70,
9 3Li4  4.50  1.00 2 1 2 1 2,,2 3,3 2,5.50,
10 3LzTh  5.50  1.50 2 2 2 2 2,,3 2,3 2,7.00,
11 BiDs3  3.20  0.70 1 1 1 1 1,,1 1,0 2,3.90,
12 PCoSp4  4.50  0.79 2 1 1 2 1,,2 2,1 2,5.29,
57.30,,,,65.39,
Program Components Factor,,,,,
Skating Skills  1.60 8.25 7.75 8.00 8.50 8.25,,8.25 8.50,8.00 8.50,8.25,
Transitions  1.60 8.00 7.75 8.25 8.50 8.00,,8.00 8.50,8.25 8.50,8.21,
Performance  1.60 8.50 8.00 8.50 8.75 8.50,,8.25 8.75,8.00 8.50,8.43,
Composition  1.60 8.25 8.25 8.50 8.75 8.50,,8.25 8.50,8.25 8.75,8.43,
Interpretation of the Music  1.60 8.25 8.25 8.50 9.00 8.50,,8.25 9.25,8.50 8.50,8.50,
Judges Total Program Component Score (factored),,,,66.92,
Deductions,,,,0.00,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
6 Nicole DELLA MONICA / Matteo GUARISE ITA  10  127.85,,61.85,66.00,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3S  4.40  0.60 1 0 1 1 1,,1 1,0 2,5.00,
2 3Tw4  6.60  0.80 1 1 2 1 1,,1 1,1 2,7.40,
3 2T+2T  2.60 -0.46 -2 -2 -3 -2 -2,,-3 -3,-2 -2,2.14,
4 PCoSp3  4.00  0.71 2 1 1 1 2,,1 2,2 1,4.71,
5 3LoTh  5.00 -1.10 -1 -2 -2 -1 -2,,-1 -2,-1 -2,3.90,
6 BoDs3  4.00  0.90 1 1 2 1 1,,1 2,1 2,4.90,
7 5RLi4  7.50  1.40 2 2 2 2 2,,2 2,2 1,8.90,
8 ChSq1  2.00  1.00 2 1 2 1 1,,1 2,1 2,3.00,
9 3STh  4.50 -1.40 -2 -2 -2 -2 -2,,-2 -2,-2 -2,3.10,
10 5ALi4  7.50  1.30 2 2 2 1 2,,2 2,2 1,8.80,
11 3Li4  4.50  1.14 2 2 2 2 3,,2 3,3 2,5.64,
12 FCCoSp4  3.50  0.86 2 2 1 1 3,,2 2,1 2,4.36,
56.10,,,,61.85,
Program Components Factor,,,,,
Skating Skills  1.60 8.00 8.50 8.00 8.25 8.25,,8.25 8.25,8.00 8.25,8.18,
Transitions  1.60 8.00 8.50 8.00 8.00 8.25,,8.25 8.50,7.75 8.00,8.14,
Performance  1.60 8.25 8.25 8.00 8.00 8.50,,8.25 8.50,7.25 8.00,8.18,
Composition  1.60 8.25 8.75 8.25 8.25 8.50,,8.25 8.75,8.00 8.50,8.39,
Interpretation of the Music  1.60 8.25 8.50 8.25 8.25 8.50,,8.25 8.50,8.25 8.50,8.36,
Judges Total Program Component Score (factored),,,,66.00,
Deductions,,,,0.00,
ISU European Figure Skating Championships 2018,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
7 Miriam ZIEGLER / Severin KIEFER AUT  7  117.81,,60.73,57.08,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,InJ6fo J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3S  4.40  1.20 1 2 1 1 2,,2 2,2 2,5.60,
2 3Tw1  5.40 -0.60 -1 -1 -1 0 -1,,-1 -1,-2 1,4.80,
3 3T+1T+2T  6.00 -1.40 -2 -2 -2 -2 -2,,-2 -2,-1 -2,4.60,
4 5RLi3  7.00  0.00 0 0 0 0 0,,0 0,0 0,7.00,
5 3FTh  5.50  0.70 0 1 1 1 1,,2 1,1 1,6.20,
6 BiDs3  3.20  0.60 1 1 1 2 0,,1 1,0 1,3.80,
7 FCCoSp4  3.50  0.21 1 -1 0 0 0,,1 1,0 1,3.71,
8 5ALi4  7.50  0.70 1 1 1 1 1,,1 1,1 1,8.20,
9 ChSq1  2.00  0.60 1 1 1 1 1,,0 1,0 1,2.60,
10 3STh  4.50  0.00 0 0 -1 0 0,,0 0,0 0,4.50,
11 3Li4  4.50  0.43 1 0 1 1 1,,2 1,1 0,4.93,
12 PCoSp4  4.50  0.29 0 1 0 1 0,,1 1,1 0,4.79,
58.00,,,,60.73,
Program Components Factor,,,,,
Skating Skills  1.60 7.25 7.25 7.50 7.25 7.00,,7.50 7.25,7.00 7.00,7.21,
Transitions  1.60 7.00 7.00 7.00 7.00 6.75,,7.25 6.75,6.75 6.75,6.89,
Performance  1.60 7.25 7.50 7.25 7.25 7.25,,7.25 7.25,7.00 7.25,7.25,
Composition  1.60 7.00 7.25 7.25 7.25 7.00,,7.50 7.00,7.00 7.00,7.11,
Interpretation of the Music  1.60 7.25 7.50 7.25 7.25 7.00,,7.50 7.00,7.25 6.75,7.21,
Judges Total Program Component Score (factored),,,,57.08,
Deductions,,,,0.00,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
8 Annika HOCKE / Ruben BLOMMAERT GER  6  113.16,,58.46,54.70,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Tw1  5.40 -0.60 -1 -1 -1 0 -1,,0 -1,-1 -1,4.80,
2 3T+2T+2T  6.90 -0.20 0 0 -1 0 0,,0 0,-1 -1,6.70,
3 5RLi3  7.00  0.30 1 1 0 1 0,,0 1,0 0,7.30,
4 3LoTh  5.00 -1.20 -1 -1 -2 -2 -2,,-2 -1,-2 -2,3.80,
5 BiDs3  3.20  0.70 1 2 1 1 1,,0 2,0 1,3.90,
6 ChSq1  2.00  1.10 2 1 2 2 1,,2 2,1 1,3.10,
7 2A  3.30  0.43 1 1 0 0 1,,1 2,1 1,3.73,
8 FCCoSp3  3.00  0.36 0 0 1 1 1,,0 1,1 1,3.36,
9 5ALi3  7.00  0.70 1 1 1 1 1,,1 1,1 1,7.70,
10 3STh  4.50  0.00 0 0 0 0 -1,,1 0,0 0,4.50,
11 3Li3  4.00  0.57 1 1 0 2 1,,1 2,1 1,4.57,
12 PCoSp4  4.50  0.50 1 1 1 1 1,,1 1,1 1,5.00,
55.80,,,,58.46,
Program Components Factor,,,,,
Skating Skills  1.60 6.75 7.00 6.75 6.50 6.75,,7.25 7.50,6.25 7.00,6.86,
Transitions  1.60 6.50 6.50 6.75 6.50 6.50,,7.00 7.25,6.25 6.50,6.61,
Performance  1.60 7.00 7.25 6.75 6.50 6.75,,7.00 7.75,6.50 7.00,6.89,
Composition  1.60 6.75 7.00 7.00 6.50 6.75,,7.00 7.50,6.50 7.00,6.86,
Interpretation of the Music  1.60 7.00 7.25 7.00 6.75 6.75,,7.25 8.00,6.75 6.75,6.96,
Judges Total Program Component Score (factored),,,,54.70,
Deductions,,,,0.00,
ISU European Figure Skating Championships 2018,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
9 Paige CONNERS / Evgeni KRASNOPOLSKI ISR  4  111.23,,61.11,50.12,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,InJ6fo J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Tw3  6.20  0.20 0 0 0 0 1,,0 0,1 1,6.40,
2 3S  4.40  0.00 0 0 0 0 0,,0 1,0 -1,4.40,
3 3T+2T+1T  6.00 -1.70 -2 -3 -3 -3 -2,,-2 -2,-2 -3,4.30,
4 3LzTh  5.50  0.60 0 1 2 1 0,,1 1,1 1,6.10,
5 BoDs3  4.00  0.20 0 0 0 1 0,,1 1,0 0,4.20,
6 FCCoSp4  3.50  0.43 1 0 1 1 1,,-1 2,1 1,3.93,
7 3STh  4.50  0.70 1 1 1 1 1,,1 1,1 1,5.20,
8 5RLi4  7.50  0.30 1 0 0 0 0,,0 1,1 1,7.80,
9 PCoSp3  4.00  0.07 0 0 0 0 0,,0 1,0 1,4.07,
10 ChSq1  2.00  0.20 0 0 0 1 1,,1 -1,0 0,2.20,
11 5ALi4  7.50  0.30 0 0 0 1 1,,1 0,1 0,7.80,
12 3Li4  4.50  0.21 0 0 0 0 1,,1 1,1 0,4.71,
59.60,,,,61.11,
Program Components Factor,,,,,
Skating Skills  1.60 6.50 6.50 6.25 6.25 6.50,,6.50 6.25,6.00 6.25,6.36,
Transitions  1.60 6.00 6.50 6.00 6.25 6.00,,6.00 5.75,6.00 6.00,6.04,
Performance  1.60 6.25 6.00 6.00 6.50 6.75,,6.50 6.25,6.50 6.25,6.32,
Composition  1.60 6.50 6.25 6.25 6.25 6.50,,6.25 6.00,6.25 6.50,6.32,
Interpretation of the Music  1.60 6.50 6.25 6.00 6.50 6.50,,6.25 5.75,6.25 6.25,6.29,
Judges Total Program Component Score (factored),,,,50.12,
Deductions,,,,0.00,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
10 Lola ESBRAT / Andrei NOVOSELOV FRA  8  102.99,,50.88,52.11,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Lo  5.10 -1.40 -2 -2 -2 -2 -2,,-2 -2,-2 -2,3.70,
2 3Tw1  5.40 -0.90 -1 -1 -2 1 -1,,-2 -2,-2 0,4.50,
3 2S+1T  1.70 -0.51 -2 -3 -2 -3 -2,,-3 -3,-2 -3,1.19,
4 FCCoSp4  3.50 -0.01 0 -1 0 1 0,,-1 1,-1 0,3.49,
5 5RLi4  7.50  0.60 1 0 0 1 1,,1 1,1 1,8.10,
6 3FTh  5.50 -1.40 -2 -2 -2 -2 -2,,-2 -2,-1 -2,4.10,
7 ChSq1  2.00  0.30 1 0 1 1 0,,0 0,0 1,2.30,
8 3STh  4.50 -1.60 -2 -3 -3 -2 -2,,-2 -2,-2 -3,2.90,
9 5BLi4  7.00  0.40 1 0 0 1 0,,1 0,1 1,7.40,
10 3Li4  4.50  0.29 0 0 0 2 1,,0 1,1 1,4.79,
11 BoDs2  3.50  0.20 0 0 0 1 0,,0 1,0 1,3.70,
12 PCoSp4  4.50  0.21 0 0 0 1 1,,0 0,1 1,4.71,
54.70,,,,50.88,
Program Components Factor,,,,,
Skating Skills  1.60 6.75 6.75 6.75 6.50 7.00,,6.50 6.50,6.50 7.00,6.68,
Transitions  1.60 6.50 6.25 6.50 6.00 6.50,,6.25 6.50,6.25 6.75,6.39,
Performance  1.60 6.50 6.25 6.50 6.00 6.75,,6.50 6.25,5.75 6.50,6.36,
Composition  1.60 6.75 6.50 6.75 6.50 6.75,,6.50 6.25,6.25 7.00,6.57,
Interpretation of the Music  1.60 6.75 6.50 6.50 6.50 6.75,,6.50 6.50,6.50 7.00,6.57,
Judges Total Program Component Score (factored),,,,52.11,
Deductions,,,,0.00,
ISU European Figure Skating Championships 2018,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
11 Laura BARQUERO / Aritz MAESTU ESP  5  100.62,53.18,,47.44,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5 InfoJ6",J7,,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3S< <  3.10 -1.40 -2 -2 -1 -2 -3,-2 -2,,-2 -2,1.70,
2 3Tw3  6.20  0.50 1 1 1 0 1,1 1,,0 0,6.70,
3 5RLi4  7.50  0.10 1 0 0 0 0,0 1,,0 0,7.60,
4 2FTh  3.00  0.21 0 1 1 1 0,0 1,,0 0,3.21,
5 FCCoSp4  3.50 -0.04 0 0 0 0 -1,0 1,,-2 0,3.46,
6 ChSq1  2.00  0.50 1 0 1 0 1,1 1,,1 0,2.50,
7 2A+2T  4.60  0.00 0 0 0 -1 0,0 0,,0 0,4.60,
8 3STh  4.50  0.60 0 1 1 1 1,0 1,,1 1,5.10,
9 5TLi3  6.00 -0.14 0 0 -1 0 -1,0 0,,0 -1,5.86,
10 3Li4  4.50  0.21 1 0 0 0 -1,1 1,,1 0,4.71,
11 BoDs2  3.50 -0.40 -1 0 -1 1 -1,-1 -1,,0 0,3.10,
12 PCoSp4  4.50  0.14 1 0 0 0 0,0 1,,1 0,4.64,
52.90,,,,53.18,
Program Components Factor,,,,,
Skating Skills  1.60 5.75 6.25 5.75 5.75 6.25,6.25 6.25,,5.75 6.00,6.00,
Transitions  1.60 5.50 5.75 5.50 5.00 6.00,5.75 6.00,,5.50 5.75,5.68,
Performance  1.60 6.00 6.25 6.00 5.75 6.50,6.00 6.50,,5.50 5.75,6.04,
Composition  1.60 5.75 6.00 6.00 5.75 6.50,5.75 6.25,,5.75 6.00,5.93,
Interpretation of the Music  1.60 6.00 6.25 5.75 5.75 6.25,6.00 6.25,,6.00 5.75,6.00,
Judges Total Program Component Score (factored),,,,47.44,
Deductions,,,,0.00,
"<  Under-rotated jump",,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
12 Lana PETRANOVIC / Antonio SOUZA-KORDEIRU CRO  2  89.25,48.00,,41.25,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Tw2  5.80  0.50 1 0 2 -1 0,1 1,,1 1,6.30,
2 A  0.00  0.00 - - - - -,- -,,- -,0.00,
3 3LoTh  5.00 -1.40 -2 -2 -2 -1 -2,-2 -2,,-2 -2,3.60,
4 3Li4  4.50  0.29 1 1 1 0 0,0 1,,0 1,4.79,
5 FCCoSp4  3.50 -0.30 -2 -1 -1 0 -1,-1 0,,-1 -2,3.20,
6 2S+1Lo+1Lo+SEQ  1.44 -0.60 -3 -3 -3 -3 -3,-3 -3,,-2 -3,0.84,
7 3FTh  5.50 -0.30 0 -1 -1 0 -1,0 0,,-1 0,5.20,
8 ChSq1  2.00  0.20 0 0 1 1 0,-1 0,,0 1,2.20,
9 5ALi4  7.50 -0.20 0 0 0 0 -1,-1 -1,,0 0,7.30,
10 5RLi4  7.50  0.00 0 0 0 0 0,0 0,,0 0,7.50,
11 BiDs1  2.80 -0.10 0 0 0 0 0,0 -1,,-2 0,2.70,
12 PCoSp4  4.50 -0.13 -1 -1 0 0 -1,0 0,,-1 0,4.37,
50.04,,,,48.00,
Program Components Factor,,,,,
Skating Skills  1.60 5.50 5.25 5.25 5.75 5.25,5.25 5.00,,5.50 5.25,5.32,
Transitions  1.60 5.00 4.50 5.00 5.25 5.00,4.75 4.50,,5.00 5.00,4.89,
Performance  1.60 5.25 4.75 5.50 5.50 5.00,5.25 4.75,,5.00 5.50,5.18,
Composition  1.60 5.50 4.75 5.50 5.50 5.25,5.00 4.50,,5.25 5.25,5.21,
Interpretation of the Music  1.60 5.25 4.50 5.25 5.75 5.25,5.00 4.50,,5.50 5.50,5.18,
Judges Total Program Component Score (factored),,,,41.25,
Deductions,,,,0.00,
ISU European Figure Skating Championships 2018,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
13 Ioulia CHTCHETININA / Mikhail AKULOV SUI  3  83.52,,42.98,41.54,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,InJ6fo J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Tw1  5.40 -1.20 -2 -2 -2 -1 -2,,-1 -2,-2 -1,4.20,
2 2S  1.30 -0.40 -2 -2 -2 -2 -2,,-3 -2,-2 -2,0.90,
3 2T+1T  1.70 -0.49 -2 -3 -3 -2 -2,,-3 -3,-2 -2,1.21,
4 BoDs2  3.50  0.40 0 0 1 1 0,,0 1,1 1,3.90,
5 CCoSp4  3.50 -0.21 -1 -1 -1 0 0,,-1 0,-1 -1,3.29,
6 5ALi3  7.00 -0.90 -1 -1 -1 0 -1,,-2 -1,-3 -2,6.10,
7 3LoTh  5.00 -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,2.90,
8 ChSq1  2.00  0.00 1 -1 0 0 0,,0 0,0 0,2.00,
9 5RLi4  7.50  0.00 0 0 0 0 0,,0 1,0 0,7.50,
10 3STh  4.50 -1.80 -2 -3 -3 -2 -2,,-2 -3,-3 -3,2.70,
11 3Li4  4.50 -0.36 0 -1 0 -1 -1,,-1 1,-1 -1,4.14,
12 PCoSp3  4.00  0.14 0 0 1 1 0,,0 1,0 0,4.14,
49.90,,,,42.98,
Program Components Factor,,,,,
Skating Skills  1.60 5.25 5.25 5.25 5.50 5.75,,5.50 5.75,5.25 5.00,5.39,
Transitions  1.60 5.00 5.00 5.00 5.00 5.25,,5.00 5.25,4.75 4.75,5.00,
Performance  1.60 5.25 5.00 5.00 5.25 5.50,,5.25 5.75,4.50 5.00,5.18,
Composition  1.60 5.00 5.25 5.25 5.25 5.50,,5.25 5.50,4.75 4.75,5.18,
Interpretation of the Music  1.60 5.25 5.00 5.25 5.50 5.75,,5.25 5.25,5.00 4.75,5.21,
Judges Total Program Component Score (factored),,,,41.54,
Deductions Falls: -1.00,,,,-1.00,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
14 Sofiya KARAGODINA / Semyon STEPANOV AZE  1  76.37,,38.88,37.49,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Tw1  5.40  0.10 0 0 1 0 0,,0 1,0 0,5.50,
2 3S< <  3.10 -2.00 -2 -3 -3 -2 -3,,-3 -3,-3 -3,1.10,
3 2T+1T  1.70 -0.54 -3 -3 -2 -2 -3,,-3 -3,-2 -3,1.16,
