Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Meryl DAVIS / Charlie WHITE,USA,178.48,1,69.86,1,108.62,2012-11-25,gpjpn2012
2,Elena ILINYKH / Nikita KATSALAPOV,RUS,156.62,3,59.96,2,96.66,2012-11-25,gpjpn2012
3,Maia SHIBUTANI / Alex SHIBUTANI,USA,154.56,2,60.84,3,93.72,2012-11-25,gpjpn2012
4,Nicole ORFORD / Thomas WILLIAMS,CAN,130.1,4,49.76,4,80.34,2012-11-25,gpjpn2012
5,Cathy REED / Chris REED,JPN,124.46,5,48.33,5,76.13,2012-11-25,gpjpn2012
6,Penny COOMES / Nicholas BUCKLAND,GBR,122.8,6,46.72,6,76.08,2012-11-25,gpjpn2012
7,Xintong HUANG / Xun ZHENG,CHN,119.56,7,45.99,7,73.57,2012-11-25,gpjpn2012
8,Xiaoyang YU / Chen WANG,CHN,108.28,8,40.92,8,67.36,2012-11-25,gpjpn2012
