10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Sergei VORONOV,RUS,0,131.14,67.94,63.2,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,4T,,9.8,False,0.8,0,1,1,1,1,1,2,1,0,0,,10.6
2,3A,,8.2,False,1.0,1,1,1,1,2,1,1,2,1,1,,9.2
3,2F,!,1.7,False,-0.18,0,0,-1,0,-1,-1,-1,-1,-1,-1,,1.52
4,3A+2T,,9.5,False,1.0,1,1,1,0,1,1,1,1,1,0,,10.5
5,FCCoSp3,,3.0,False,0.2,0,0,1,0,1,1,0,0,1,0,,3.2
6,CiSt1,,1.8,False,0.5,1,1,0,1,1,2,1,1,1,1,,2.3
7,3Lo,,5.5,True,0.6,0,1,0,1,0,1,1,0,0,1,,6.1
8,FSSp4,,3.0,False,0.5,1,1,1,1,1,1,1,1,1,0,,3.5
9,2T,,1.43,True,-0.24,-1,0,-1,-1,-1,0,-1,0,-1,-1,,1.19
10,3S,,4.95,True,1.0,1,1,1,1,1,2,1,1,0,1,,5.95
11,3T+2T+2Lo,,7.48,True,0.8,1,1,0,0,0,1,1,0,1,0,,8.28
12,SlSt2,,2.3,False,0.3,0,1,1,0,0,1,1,0,0,0,,2.6
13,CCoSp2,,2.5,False,0.5,1,1,1,0,1,1,1,0,1,1,,3.0
,,,61.16,,,,,,,,,,,,,,67.94
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,7.25,6.75,6.25,6.25,7.0,6.75,6.25,6.75,6.75,6.75,,6.55
,Transition / Linking Footwork  ,,,,2.0,6.5,6.5,4.25,5.5,6.25,5.5,5.75,5.75,6.25,5.5,,5.9
,Performance / Execution  ,,,,2.0,7.25,6.75,6.0,6.25,6.75,6.5,6.5,6.25,6.5,6.25,,6.5
,Choreography / Composition  ,,,,2.0,7.0,6.75,5.25,5.75,6.5,6.25,6.25,6.0,6.75,6.75,,6.35
,Interpretation  ,,,,2.0,7.0,6.75,5.5,5.5,6.75,6.5,6.25,6.25,6.5,6.0,,6.3
,,,,,,,,,,,,,,,,,63.2
