10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Patrick CHAN,CAN,0,137.98,61.58,77.4,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3A,,8.2,False,-1.4,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,,6.8
2,3F+3T,,9.5,False,1.4,2,1,2,1,1,2,1,1,1,2,,10.9
3,3Lz,,6.0,False,1.4,1,1,2,1,1,2,2,1,1,2,,7.4
4,CSSp3,,2.6,False,0.6,1,1,2,1,0,2,1,1,1,0,,3.2
5,CiSt2,,2.3,False,0.8,2,1,2,1,1,2,2,1,1,1,,3.1
6,3A+SEQ,,7.22,True,-4.2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,3.02
7,3S,,4.95,True,1.2,1,0,2,1,1,2,1,1,1,1,,6.15
8,CCoSp3,,3.0,False,0.7,0,2,2,1,1,2,1,2,1,1,,3.7
9,3Lo,,5.5,True,1.4,1,1,2,1,0,2,2,1,1,2,,6.9
10,1Lz,,0.66,True,-0.2,-2,-1,-3,-3,-3,-1,-3,-1,-1,-2,,0.46
11,2A,,3.85,True,-1.6,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,,2.25
12,SlSt3,,3.3,False,0.9,2,2,3,1,0,2,2,2,1,1,,4.2
13,FSSp4,,3.0,False,0.5,1,1,1,0,1,2,1,0,1,0,,3.5
,,,60.08,,,,,,,,,,,,,,61.58
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,8.25,7.0,8.75,7.25,6.75,8.25,8.5,8.5,7.25,8.0,,7.9
,Transition / Linking Footwork  ,,,,2.0,7.75,6.25,8.0,7.0,6.5,7.75,8.0,8.0,7.0,7.5,,7.5
,Performance / Execution  ,,,,2.0,7.5,6.5,8.0,7.25,6.5,8.0,8.0,7.25,7.25,7.25,,7.6
,Choreography / Composition  ,,,,2.0,8.0,6.75,8.75,7.5,7.0,8.5,8.5,8.0,7.25,7.75,,7.95
,Interpretation  ,,,,2.0,7.75,6.75,8.5,7.5,7.0,8.25,8.25,8.0,7.0,7.5,,7.75
,,,,,,,,,,,,,,,,,77.4
Deduction,Falls,-1.0
