ISU Grand Prix and Junior Grand Prix Final,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Skating Skills  2.00 8.25 7.50,7.75,8.00 8.75 7.25 8.00,,7.75 8.75,8.00,
Transition / Linking Footwork  2.00 7.50 7.00,7.50,7.25 8.00 7.50 7.75,,7.50 8.50,7.57,
Performance / Execution  2.00 7.50 7.25,7.50,7.75 8.25 7.75 8.00,,7.25 8.75,7.71,
Choreography / Composition  2.00 8.00 7.75,7.00,7.50 8.25 7.25 8.00,,7.50 8.75,7.75,
Interpretation  2.00 7.75 7.25,7.25,7.25 8.25 8.00 8.25,,7.75 9.00,7.79,
Judges Total Program Component Score (factored),,,,,77.64,
Deductions:,,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU Grand Prix and Junior Grand Prix Final,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
3 Nobunari ODA JPN  6,,156.22  79.58,,78.64,-2.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T< <  7.20 -3.00 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,4.20,
2 3A+3T  12.60  2.29 3 3 2,,2 2 2 2,,2 3,14.89,
3 3F+3T  9.40  1.20 2 2 1,,1 2 2 1,,2 2,10.60,
4 CiSt2  2.30  0.57 2 1 1,,1 2 1 0,,1 1,2.87,
"",,Info,,,,Info
5 FCCoSp3  3.00  0.57 2 2 1,,1 1 1 0,,1 1,3.57,
6 3Lz e  6.00  0.00 1 -1 -1,,0 1 0 0,,0 0,6.00,
7 3A  9.35 x  2.29 3 3 1,,2 2 2 2,,3 2,11.64,
8 3Lo  5.61 x  1.00 2 1 1,,1 2 2 0,,1 2,6.61,
9 3S+2T+2Lo  8.14 x  0.40 1 1 0,,0 2 0 0,,1 1,8.54,
10 2A  3.63 x -1.14 -2 -3 -1,,-2 -2 -3 -1,,-3 -3,2.49,
11 ChSt1  2.00 -0.57 -1 -2 -2,,0 1 -2 -1,,-2 0,1.43,
12 FSSp3  2.60  0.14 0 1 0,,1 1 0 0,,0 0,2.74,
13 CCoSp4  3.50  0.50 1 1 1,,1 2 1 0,,1 1,4.00,
75.33,,,,,79.58,
Program Components Factor,,,,,,
Skating Skills  2.00 8.75 8.25 7.75,,8.25 8.00 8.00 8.00,,8.25 8.25,8.14,
Transition / Linking Footwork  2.00 8.25 7.75 7.50,,7.50 8.00 7.25 7.25,,8.00 7.50,7.64,
Performance / Execution  2.00 8.00 8.00 7.25,,7.75 8.25 7.25 6.75,,8.00 7.50,7.68,
Choreography / Composition  2.00 8.50 7.75 7.75,,7.75 8.25 7.50 7.50,,8.50 8.00,7.93,
Interpretation  2.00 8.25 8.00 7.50,,8.00 8.50 7.50 7.50,,8.50 7.75,7.93,
Judges Total Program Component Score (factored),,,,,78.64,
Deductions: Falls: -2.00,,,,,-2.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
4 Tomas VERNER CZE  2,,148.27  74.35,,73.92,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3T  4.10  0.70 0 1 1,,1 2 1 1,,1 1,4.80,
2 3A+2T  9.90  0.71 1 1 0,,0 0 1 1,,1 1,10.61,
3 3Lo  5.10  0.40 0 0 0,,1 1 2 1,,1 0,5.50,
4 CiSt3  3.30  0.57 2 1 1,,1 1 2 1,,1 1,3.87,
5 FCoSp4  3.00  0.50 0 1 1,,1 1 1 1,,1 1,3.50,
6 3A  9.35 x  0.86 2 1 0,,1 1 2 1,,0 0,10.21,
7 3Lz  6.60 x  1.00 1 2 1,,2 2 2 1,,1 1,7.60,
8 3S  4.62 x  0.60 1 0 0,,1 1 1 1,,1 1,5.22,
9 3F e  5.83 x -0.40 -1 -1 -1,,-1 1 1 -1,,-1 0,5.43,
10 3Lz+2T  8.14 x -0.70 -1 -1 -1,,-1 0 -1 -1,,-1 -1,7.44,
11 CSSp3  2.60  0.21 0 1 0,,1 0 2 1,,0 0,2.81,
12 ChSt1  2.00  1.86 1 2 2,,2 1 2 2,,2 2,3.86,
13 CCoSp3  3.00  0.50 1 1 1,,1 1 1 1,,1 0,3.50,
67.54,,,,,74.35,
Program Components Factor,,,,,,
Skating Skills  2.00 7.50 8.00 7.50,,7.50 7.00 7.25 7.50,,7.00 8.00,7.46,
Transition / Linking Footwork  2.00 7.00 7.00 7.00,,6.75 6.75 7.50 7.00,,6.75 7.75,7.00,
Performance / Execution  2.00 7.50 7.75 7.25,,7.00 7.25 7.50 7.25,,7.25 7.75,7.39,
Choreography / Composition  2.00 7.50 8.25 7.50,,7.00 7.25 7.75 7.50,,7.00 8.00,7.50,
Interpretation  2.00 7.25 8.00 7.50,,7.50 7.50 7.50 7.75,,7.50 8.25,7.61,
Judges Total Program Component Score (factored),,,,,73.92,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU Grand Prix and Junior Grand Prix Final,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,Total,Total,,Total,Total,
Rank Name Nation Number,Segment,Element,,Program  Component,Deductions,
"",Score,Score,,Score (factored),,
5 Florent AMODIO FRA  1,140.26,70.40,,69.86,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3A  8.50  2.00 2 2 2,2 2,1 2,,2 2,10.50,
2 3A+2T  9.90  0.00 0 0 0,0 0,0 0,,-1 0,9.90,
3 2Lo  1.80  0.00 -1 0 0,0 0,0 0,,0 0,1.80,
4 CiSt2  2.30  0.64 1 1 1,1 1,2 2,,1 2,2.94,
"",,Info,,,,Info
5 FSSp3  2.60  0.36 1 1 0,0 1,1 1,,0 1,2.96,
6 3S+3T  9.13 x -0.50 1 0 2,-1 -2,-1 -2,,-1 -1,8.63,
7 3Lz  6.60 x  0.20 1 0 2,-2 1,0 0,,0 0,6.80,
8 3F e  5.83 x -0.60 -1 -1 1,-1 0,-1 -1,,-1 -1,5.23,
9 3Lz+2T  8.14 x  0.00 0 0 0,0 0,0 0,,-1 0,8.14,
10 2A  3.63 x  0.21 1 0 0,0 1,0 1,,0 1,3.84,
11 ChSt1  2.00  1.14 2 1 1,1 1,2 1,,1 1,3.14,
12 CCoSp2  2.50  0.71 1 2 1,0 2,1 1,,2 2,3.21,
13 CSSp3  2.60  0.71 0 2 1,2 2,1 1,,2 1,3.31,
65.53,,,,,70.40,
Program Components Factor,,,,,,
Skating Skills  2.00 7.25 7.00 7.00,7.00 7.50,7.25 6.50,,6.75 6.75,7.00,
Transition / Linking Footwork  2.00 6.50 5.50 7.25,6.75 6.75,6.75 5.75,,6.25 6.50,6.46,
Performance / Execution  2.00 7.75 7.00 7.50,6.50 7.50,7.25 6.50,,7.00 7.00,7.11,
Choreography / Composition  2.00 7.50 6.00 7.00,7.50 7.00,7.25 6.00,,7.25 7.25,7.04,
Interpretation  2.00 7.75 7.25 7.50,7.00 7.25,7.50 6.50,,7.25 7.50,7.32,
Judges Total Program Component Score (factored),,,,,69.86,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Starting,Total,Total,,Total,Total,
Rank Name Nation Number,Segment,Element,,Program  Component,Deductions,
"",Score,Score,,Score (factored),,
6 Daisuke TAKAHASHI JPN  4,137.20,58.20,,81.00,-2.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 4F<< <<  5.30 -1.80 -2 -3 -3,-3 -3,-2 -3,,-2 -2,3.50,
2 3A  8.50  2.00 2 2 2,2 2,2 2,,2 2,10.50,
3 3Lo  5.10  0.30 0 1 1,1 0,0 0,,1 0,5.40,
4 FCCoSp1  2.00  0.57 1 1 1,2 1,1 2,,1 1,2.57,
5 CiSt4  3.90  2.29 2 2 3,3 2,1 3,,2 2,6.19,
6 3F+3T<< <<  7.37 x -1.20 -2 0 -1,-2 -2,-1 -2,,-2 -2,6.17,
7 3A<+SEQ <  5.28 x -3.00 -3 -3 -3,-3 -3,-3 -3,,-3 -3,2.28,
8 FUSp1  1.70  0.00 0 1 0,0 0,0 0,,0 0,1.70,
9 3Lz  6.60 x  0.50 0 2 1,1 0,1 1,,1 0,7.10,
10 3S  4.62 x -0.50 0 -1 -1,-1 0,-1 0,,-1 -1,4.12,
11 3Lz<+SEQ e  3.70 x -2.10 -3 -3 -3,-3 -3,-3 -3,,-3 -3,1.60,
12 ChSt1  2.00  1.57 2 1 2,3 1,1 2,,2 1,3.57,
13 CCoSp3  3.00  0.50 1 1 1,2 1,0 2,,1 0,3.50,
59.07,,,,,58.20,
Program Components Factor,,,,,,
Skating Skills  2.00 8.25 7.50 8.75,8.75 8.50,8.50 8.50,,7.25 8.25,8.32,
Transition / Linking Footwork  2.00 7.75 7.25 8.50,8.50 8.25,8.00 8.25,,7.00 7.50,7.93,
Performance / Execution  2.00 7.75 7.00 7.75,8.50 8.00,7.00 8.75,,6.50 7.50,7.64,
Choreography / Composition  2.00 8.00 7.50 8.75,9.00 9.00,7.75 9.25,,7.75 8.25,8.36,
Interpretation  2.00 7.75 7.50 8.75,9.00 8.50,8.00 9.00,,7.25 8.25,8.25,
Judges Total Program Component Score (factored),,,,,81.00,
Deductions: Falls: -2.00,,,,,-2.00,
"<  Under-rotated jump<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Printed: 11/12/2010 17:54:45,,,,,,
