10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Dan ZHANG / Hao ZHANG,CHN,0,121.43,62.75,59.68,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3STh,,4.5,False,1.4,2,1,2,2,2,2,2,2,2,2,,5.9
2,1A+2T,,2.1,False,-1.0,-3,-3,-2,-3,-3,-3,-3,-3,-3,-2,,1.1
3,3LzTw3,,5.5,False,1.12,1,1,2,1,2,2,2,2,2,1,,6.62
4,5TLi4,,6.0,False,0.3,1,0,1,1,2,1,1,2,1,1,,6.3
5,PCoSp4,,4.5,False,0.4,-3,0,0,1,1,1,1,2,1,1,,4.9
6,BoDs3,,4.0,False,0.56,0,0,1,0,1,1,1,1,1,1,,4.56
7,3LoTh,,5.5,True,1.26,2,2,1,2,2,1,2,2,1,2,,6.76
8,3S,,4.95,True,0.0,0,0,0,0,0,0,0,1,1,-1,,4.95
9,SpSq4,,3.4,False,0.8,0,0,1,1,1,1,1,2,1,1,,4.2
10,5ALi3,,6.0,False,1.0,2,0,0,1,1,1,1,1,1,1,,7.0
11,CiSt3,,3.1,False,0.0,0,0,0,0,0,0,0,0,0,-1,,3.1
12,FCCoSp3,,3.0,False,0.3,1,0,1,1,1,1,1,1,0,-1,,3.3
13,3Li4,,4.0,False,0.06,0,0,0,0,1,0,1,1,0,0,,4.06
,,,56.55,,,,,,,,,,,,,,62.75
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,7.5,7.5,7.5,7.5,7.75,7.75,7.5,8.0,7.75,7.75,,7.65
,Transition / Linking Footwork  ,,,,1.6,7.25,7.25,7.0,7.0,7.5,7.25,6.5,8.0,7.5,7.25,,7.3
,Performance / Execution  ,,,,1.6,7.5,7.0,7.25,7.0,8.0,7.5,7.25,8.0,7.75,7.0,,7.4
,Choreography / Composition  ,,,,1.6,7.5,7.25,7.5,7.0,7.75,7.75,7.0,8.0,7.75,7.5,,7.55
,Interpretation  ,,,,1.6,7.5,7.0,7.25,7.25,7.75,7.5,7.25,7.0,7.75,7.0,,7.4
,,,,,,,,,,,,,,,,,59.68
Deduction,Falls,-1.0
