Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Qing PANG / Jian TONG,CHN,199.65,2,67.3,1,132.35,2009-11-08,gpjpn09
2,Yuko KAVAGUTI / Alexander SMIRNOV,RUS,193.05,1,68.9,2,124.15,2009-11-08,gpjpn09
3,Rena INOUE / John BALDWIN,USA,158.78,4,52.52,3,106.26,2009-11-08,gpjpn09
4,Caydee DENNEY / Jeremy BARRETT,USA,151.43,3,55.2,5,96.23,2009-11-08,gpjpn09
5,Mylene BRODEUR / John MATTATALL,CAN,150.71,6,51.1,4,99.61,2009-11-08,gpjpn09
6,Ksenia KRASILNIKOVA / Konstantin BEZMATERNIKH,RUS,137.49,5,51.32,6,86.17,2009-11-08,gpjpn09
7,Paige LAWRENCE / Rudi SWIEGERS,CAN,130.77,7,47.32,7,83.45,2009-11-08,gpjpn09
8,Narumi TAKAHASHI / Mervin TRAN,JPN,119.48,8,39.8,8,79.68,2009-11-08,gpjpn09
