ISU GP NHK Trophy 2009,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Skating Skills  2.00 6.50 7.00,7.00,7.00 6.50 7.25 6.75,,6.00 7.00,6.80,
Transition / Linking Footwork  2.00 6.25 6.50,6.25,7.00 6.75 6.75 6.75,,6.00 6.75,6.50,
Performance / Execution  2.00 6.50 7.25,6.75,7.00 7.25 7.25 7.00,,6.50 7.25,6.95,
Choreography / Composition  2.00 6.50 6.75,7.00,7.00 7.50 7.50 6.75,,6.75 7.00,6.90,
Interpretation  2.00 6.50 6.75,7.00,6.75 7.00 7.25 7.00,,6.50 7.00,6.80,
Judges Total Program Component Score (factored),,,,,67.90,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP NHK Trophy 2009,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
3 Johnny WEIR USA,10,139.35  68.15,,71.20,0.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3F  5.50  1.00 1 1,1,1 1 1 1,,0 -1,6.50,
2 3A+3T  12.20  0.80 0 1,1,1 1 1 0,,1 1,13.00,
3 3S  4.50  0.60 0 1,0,0 1 0 1,,0 1,5.10,
4 3A  8.20 -0.28 -1 0,0,-1 1 0 0,,0 0,7.92,
"",,Info,,,,Info
5 FSSp4  3.00  0.40 0 1,1,1 1 1 0,,0 1,3.40,
6 CiSt3  3.30  0.50 1 2,1,1 1 1 1,,2 1,3.80,
7 1Lo  0.55 x -0.20 -2 -2,-2,-1 -3 -2 -2,,-2 -2,0.35,
8 3Lz+2T  8.03 x  0.00 -1 0,0,0 1 0 0,,0 0,8.03,
9 3Lz  6.60 x  0.00 0 0,0,0 0 0 0,,0 -1,6.60,
10 2A  3.85 x  0.40 0 0,0,1 1 0 1,,0 0,4.25,
11 FCSSp4  3.00  0.10 0 0,0,1 0 1 0,,0 1,3.10,
12 SlSt3  3.30  0.80 1 2,1,1 2 1 2,,2 2,4.10,
13 CCoSp1  2.00  0.00 0 0,-1,0 0 0 0,,-1 0,2.00,
64.03,,,,,68.15,
Program Components Factor,,,,,,
Skating Skills  2.00 7.00 7.00,7.25,7.50 7.25 7.75 7.25,,7.25 7.00,7.15,
Transition / Linking Footwork  2.00 6.75 6.50,6.50,7.25 6.25 7.50 7.25,,6.50 6.50,6.70,
Performance / Execution  2.00 7.00 7.25,7.25,7.50 8.25 7.50 7.25,,7.25 6.75,7.25,
Choreography / Composition  2.00 7.00 7.00,7.00,7.50 7.50 7.75 7.25,,7.50 7.00,7.15,
Interpretation  2.00 7.00 7.25,7.25,7.75 8.00 7.50 7.50,,7.50 7.00,7.35,
Judges Total Program Component Score (factored),,,,,71.20,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
4 Daisuke TAKAHASHI JPN,9,136.11  61.21,,76.90,-2.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 4T< <  4.00 -2.40 -3 -3,-2,-2 -2 -3 -2,,-3 -2,1.60,
2 3A+2T  9.50  0.00 -1 0,0,0 0 0 0,,0 0,9.50,
3 3A  8.20 -2.24 -1 -2,-2,-1 -2 -1 -2,,-2 -2,5.96,
4 FCCSp4  3.20  0.20 0 1,1,0 0 1 0,,1 0,3.40,
5 CiSt3  3.30  1.20 2 3,3,2 2 3 2,,2 2,4.50,
6 3Lz+3T< <  8.03 x -2.40 -2 -3,-2,-2 -2 -3 -2,,-3 -3,5.63,
7 3Lo< <  1.65 x -1.00 -3 -3,-3,-2 -3 -3 -3,,-3 -3,0.65,
8 3Lz+2T  8.03 x  0.00 0 0,0,0 -1 0 0,,0 0,8.03,
9 3S  4.95 x  0.00 -1 1,0,0 0 0 0,,0 0,4.95,
10 3F  6.05 x  0.00 -1 0,0,0 0 0 0,,-1 0,6.05,
11 FCCoSp3  3.00 -0.06 -1 0,1,-1 -1 0 0,,0 0,2.94,
12 SlSt3  3.30  1.00 2 2,2,2 2 2 1,,2 2,4.30,
13 CCoSp4  3.50  0.20 0 1,0,0 -2 1 0,,0 1,3.70,
66.71,,,,,61.21,
Program Components Factor,,,,,,
Skating Skills  2.00 7.50 7.75,8.00,8.25 8.50 8.00 7.75,,7.75 8.00,7.90,
Transition / Linking Footwork  2.00 7.25 6.75,7.75,7.75 8.00 7.25 7.25,,7.75 7.50,7.40,
Performance / Execution  2.00 7.00 8.25,8.50,7.50 8.75 7.75 7.00,,7.50 7.50,7.60,
Choreography / Composition  2.00 7.25 7.50,8.00,7.75 8.75 7.75 7.75,,8.25 7.75,7.70,
Interpretation  2.00 7.50 8.00,8.50,7.75 8.75 7.75 7.75,,8.00 8.00,7.85,
Judges Total Program Component Score (factored),,,,,76.90,
Deductions: Falls: -2.00,,,,,-2.00,
"<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP NHK Trophy 2009,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
5 Adam RIPPON USA,5,130.46  66.06,,65.40,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3F+3T  9.50  1.00 1 1,1,1 1 1 1,,1 1,10.50,
2 3A+2T  9.50  0.60 1 1,1,1 1 1 0,,0 0,10.10,
3 CiSt2  2.30  0.20 1 0,0,0 1 1 0,,1 0,2.50,
4 CCoSp4  3.50  0.50 1 2,1,1 1 1 1,,1 1,4.00,
"",,Info,,,,Info
5 3Lo  5.00  0.40 1 0,0,0 1 1 1,,0 0,5.40,
6 3A  9.02 x -4.20 -3 -3,-3,-3 -3 -3 -3,,-3 -3,4.82,
7 3Lz< <  2.09 x -0.36 -1 -2,-1,-1 -1 -2 -1,,0 -1,1.73,
8 3Lz+2T+2Lo  9.68 x  1.00 1 2,0,1 0 1 1,,1 -1,10.68,
9 1A  0.88 x  0.20 1 0,0,0 0 0 1,,1 0,1.08,
10 CSSp4  3.00  0.50 1 1,1,1 1 1 1,,1 0,3.50,
11 SlSt2  2.30  0.40 1 1,0,0 1 0 1,,1 1,2.70,
12 3S  4.95 x  0.00 0 0,-1,0 0 0 0,,0 -1,4.95,
13 FCCoSp4  3.50  0.60 2 2,2,1 1 1 1,,1 1,4.10,
65.22,,,,,66.06,
Program Components Factor,,,,,,
Skating Skills  2.00 7.00 7.25,7.00,6.50 7.00 6.75 6.00,,6.50 6.50,6.65,
Transition / Linking Footwork  2.00 6.75 6.50,6.75,6.00 6.50 6.50 5.75,,6.25 6.00,6.25,
Performance / Execution  2.00 7.00 7.00,6.75,6.25 7.00 6.75 6.25,,6.75 6.50,6.65,
Choreography / Composition  2.00 7.00 7.00,7.00,6.50 7.50 6.50 6.25,,6.50 6.25,6.55,
Interpretation  2.00 7.00 7.25,7.00,6.00 7.25 6.75 6.00,,6.50 6.75,6.60,
Judges Total Program Component Score (factored),,,,,65.40,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
6 Jeremy ABBOTT USA,11,125.45  56.65,,71.80,-3.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 4T< <  4.00 -3.00 -3 -3,-3,-3 -3 -3 -3,,-3 -3,1.00,
2 3F  5.50 -3.00 -3 -3,-3,-3 -3 -3 -3,,-3 -2,2.50,
3 1A+3T  4.80 -1.40 -2 -1,-1,-1 -1 -1 -2,,-2 -2,3.40,
4 FSSp4  3.00  0.50 0 1,1,1 2 1 1,,1 1,3.50,
5 CiSt2  2.30  0.50 0 1,1,1 1 2 1,,1 1,2.80,
6 2A  3.50  0.80 1 1,1,0 1 1 2,,1 0,4.30,
7 3A  9.02 x -4.20 -3 -3,-3,-3 -3 -2 -3,,-3 -3,4.82,
8 3Lz+3T+2Lo  12.65 x  0.60 0 1,1,0 1 -1 -1,,1 0,13.25,
9 3Lo  5.50 x  0.60 0 1,1,0 1 0 1,,0 0,6.10,
10 CSSp3  2.60  0.20 1 0,0,0 1 1 1,,1 0,2.80,
11 3S+2T  6.38 x  0.00 -1 0,0,0 0 -1 0,,-1 0,6.38,
12 SlSt2  2.30  0.50 -1 0,1,1 1 1 1,,1 1,2.80,
13 CCoSp2  2.50  0.50 1 1,1,1 1 2 2,,1 1,3.00,
64.05,,,,,56.65,
Program Components Factor,,,,,,
Skating Skills  2.00 7.25 7.25,7.00,7.00 7.50 8.25 7.50,,7.50 7.25,7.30,
Transition / Linking Footwork  2.00 7.00 7.00,6.50,6.75 7.25 8.25 7.25,,7.25 7.00,7.05,
Performance / Execution  2.00 6.75 7.00,7.50,6.50 7.00 7.75 7.75,,7.00 7.00,7.10,
Choreography / Composition  2.00 7.25 7.25,7.25,7.00 7.25 8.50 8.00,,7.50 7.00,7.25,
Interpretation  2.00 7.00 7.00,7.50,6.75 7.25 8.25 7.50,,7.25 7.00,7.20,
Judges Total Program Component Score (factored),,,,,71.80,
Deductions: Falls: -3.00,,,,,-3.00,
"<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP NHK Trophy 2009,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
7 Jeremy TEN CAN  1,,117.18  60.98,,57.20,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3A  8.20 -4.20 -3 -3 -3,,-2 -3 -3 -3,,-3 -3,4.00,
2 3Lz  6.00 -0.40 -1 0 -1,,-1 -1 0 0,,-1 0,5.60,
3 3F  5.50  0.60 0 0 -1,,1 0 1 1,,0 1,6.10,
4 CSSp4  3.00  0.20 0 1 0,,0 1 0 1,,0 0,3.20,
"",,Info,,,,Info
5 CiSt2  2.30  0.10 0 0 0,,1 0 1 0,,0 0,2.40,
6 3Lo+2T  6.93 x -1.40 -2 0 -2,,-1 -2 -1 -1,,-2 -2,5.53,
7 3Lo+2T+2Lo  8.58 x  0.00 0 0 -1,,0 0 0 0,,0 0,8.58,
8 FSSp3  2.60  0.00 0 0 0,,0 0 0 0,,0 0,2.60,
9 3Lz+2T  8.03 x  0.40 0 0 0,,0 1 1 0,,0 1,8.43,
10 SlSt2  2.30  0.30 0 1 0,,0 0 1 1,,0 1,2.60,
11 3S  4.95 x  0.00 -1 0 0,,0 0 1 0,,0 0,4.95,
12 2A  3.85 x -0.16 0 0 0,,0 0 -1 0,,-1 0,3.69,
13 CCoSp3  3.00  0.30 0 1 0,,0 0 1 1,,1 0,3.30,
65.24,,,,,60.98,
Program Components Factor,,,,,,
Skating Skills  2.00 5.50 5.75 5.25,,5.75 6.25 5.75 6.25,,5.50 5.50,5.80,
Transition / Linking Footwork  2.00 5.50 5.50 4.75,,5.25 5.75 6.00 6.00,,5.00 5.25,5.55,
Performance / Execution  2.00 5.50 6.00 4.75,,5.75 5.75 5.50 6.00,,5.00 5.50,5.70,
Choreography / Composition  2.00 5.75 6.00 5.00,,5.75 6.00 6.25 6.25,,5.25 5.50,5.90,
Interpretation  2.00 5.75 5.75 5.00,,6.00 6.00 5.00 6.00,,5.25 5.25,5.65,
Judges Total Program Component Score (factored),,,,,57.20,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
8 Daisuke MURAKAMI JPN  4,,114.26  58.16,,57.10,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3Lz<+3T <  5.90 -0.80 -1 -1 0,,-1 0 -1 -2,,-1 -1,5.10,
2 3A  8.20 -1.12 -1 -1 -2,,0 -1 -1 -1,,-1 0,7.08,
3 3A+2T  9.50  0.20 0 1 0,,1 0 0 0,,0 1,9.70,
4 CSSp4  3.00  0.20 1 1 0,,1 0 1 0,,0 1,3.20,
5 CiSt2  2.30  0.20 0 1 1,,1 0 0 0,,0 1,2.50,
6 3Lo  5.50 x  0.20 -1 1 0,,1 0 0 0,,0 1,5.70,
7 3F+2T+2Lo !  9.13 x -0.80 0 -1 -1,,0 0 -1 -1,,-1 -1,8.33,
8 3Lz< <  2.09 x -1.00 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,1.09,
9 3S  4.95 x  0.60 0 0 1,,1 1 1 0,,0 0,5.55,
10 2A  3.85 x -2.14 -2 -3 -3,,-3 -3 -2 -2,,-3 -2,1.71,
11 FSSp2  2.30  0.00 0 0 0,,0 0 0 0,,-1 0,2.30,
12 SlSt2  2.30  0.30 0 1 1,,2 1 0 1,,0 0,2.60,
13 CCoSp3  3.00  0.30 0 1 1,,2 0 0 0,,1 1,3.30,
62.02,,,,,58.16,
Program Components Factor,,,,,,
Skating Skills  2.00 6.00 6.75 6.00,,7.00 5.50 6.00 5.75,,6.00 6.00,5.95,
Transition / Linking Footwork  2.00 5.75 6.25 5.50,,6.50 4.50 5.75 4.25,,5.25 5.75,5.35,
Performance / Execution  2.00 5.75 6.75 5.75,,6.75 5.25 5.75 5.25,,5.50 6.25,5.70,
Choreography / Composition  2.00 6.00 7.00 6.00,,6.75 5.00 6.00 5.50,,5.50 6.50,5.90,
Interpretation  2.00 5.75 6.75 5.50,,6.75 5.00 6.00 5.00,,5.50 6.25,5.65,
Judges Total Program Component Score (factored),,,,,57.10,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1!  Jump take off with wrong edge (short)",,,,,,
ISU GP NHK Trophy 2009,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
9 Artem BORODULIN RUS  6,,112.13  52.43,,60.70,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3A  8.20 -1.40 -1 -1 -1,,-1 -1 -1 -1,,-1 -1,6.80,
2 3F  5.50  1.00 1 1 1,,1 1 1 1,,1 1,6.50,
3 3A+SEQ  6.56 -4.20 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,2.36,
4 CSSp3  2.60 -0.06 -1 0 -1,,0 1 0 -1,,0 0,2.54,
"",,Info,,,,Info
5 3Lo  5.00  0.00 0 0 0,,0 0 0 1,,0 0,5.00,
6 3Lz+3T !  10.00 -2.00 -3 -2 -2,,-2 -1 -2 -2,,-2 -2,8.00,
7 3F+2T  7.48 x -1.80 -2 -2 -1,,-2 -2 -2 -1,,-1 -2,5.68,
8 3S  4.95 x  0.00 0 1 0,,0 0 0 0,,0 0,4.95,
9 CiSt2  2.30  0.40 0 1 0,,1 0 1 1,,1 0,2.70,
10 2A*+2T* *  0.00  0.00 - - -,,- - - -,,- -,0.00,
11 SlSt2  2.30  0.50 1 1 1,,1 1 1 0,,1 1,2.80,
12 FSSp3  2.60  0.00 0 0 0,,0 0 0 0,,1 0,2.60,
13 CCoSp2  2.50  0.00 0 0 0,,1 1 0 0,,0 0,2.50,
59.99,,,,,52.43,
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 6.00 7.00,,6.25 6.75 6.25 6.00,,6.50 5.75,6.20,
Transition / Linking Footwork  2.00 6.00 5.50 6.00,,6.00 6.50 5.50 5.50,,6.00 5.00,5.70,
Performance / Execution  2.00 6.25 6.25 6.25,,6.75 6.75 6.00 6.00,,6.50 5.50,6.20,
Choreography / Composition  2.00 6.25 6.00 6.75,,6.50 7.00 6.25 6.00,,6.50 4.75,6.20,
Interpretation  2.00 6.25 6.00 6.75,,6.75 6.75 5.75 5.75,,6.50 5.00,6.05,
Judges Total Program Component Score (factored),,,,,60.70,
Deductions: Falls: -1.00,,,,,-1.00,
"*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1!  Jump take off with wrong edge (short)",,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
10 Takahiko KOZUKA JPN  8,,111.95  46.85,,67.10,-2.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 4T< <  4.00 -3.00 -3 -2 -3,,-3 -3 -3 -3,,-3 -3,1.00,
2 1A+3T  4.80 -1.00 -1 0 -1,,-1 0 -1 -1,,-1 -1,3.80,
3 3Lz+2T+2Lo  8.80  0.20 1 0 0,,1 0 0 0,,0 1,9.00,
4 FCCoSp4  3.50  0.40 2 0 1,,1 1 1 0,,1 1,3.90,
5 CiSt2  2.30  0.50 2 1 1,,1 2 1 1,,1 1,2.80,
6 3Lo+2T  6.93 x  0.00 1 0 -1,,0 0 0 0,,0 0,6.93,
7 FCSSp4  3.00  0.40 1 0 1,,1 1 1 1,,1 0,3.40,
8 3A< <  3.85 x -2.50 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,1.35,
9 3F< <  1.87 x  0.20 0 1 1,,1 1 1 0,,0 0,2.07,
10 3S  4.95 x -1.00 -1 -1 -1,,-1 -1 -1 -1,,-1 -1,3.95,
11 3Lz< <  2.09 x -0.24 -1 0 -1,,-1 -1 -1 0,,-2 -1,1.85,
12 SlSt2  2.30  0.20 1 0 1,,1 1 0 0,,0 1,2.50,
13 CCoSp4  3.50  0.80 2 2 2,,1 1 2 1,,1 1,4.30,
51.89,,,,,46.85,
Program Components Factor,,,,,,
Skating Skills  2.00 7.75 7.00 7.25,,7.25 7.75 7.00 6.50,,6.50 7.50,7.05,
Transition / Linking Footwork  2.00 7.00 6.50 6.50,,7.00 7.25 6.00 5.75,,5.75 7.00,6.35,
Performance / Execution  2.00 7.25 6.75 7.00,,6.75 7.75 6.50 6.25,,6.00 7.00,6.70,
Choreography / Composition  2.00 7.25 6.75 7.25,,7.25 8.00 6.75 6.00,,6.50 7.00,6.85,
Interpretation  2.00 7.50 6.50 7.25,,7.25 8.00 6.25 6.25,,6.00 6.75,6.60,
Judges Total Program Component Score (factored),,,,,67.10,
Deductions: Falls: -2.00,,,,,-2.00,
"<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP NHK Trophy 2009,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
11 Kristoffer BERNTSSON SWE,2,111.37  52.47,,59.90,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3F+3T !  9.50 -1.60 -1 -2,-1,-1 -2 -1 -2,,-2 -1,7.90,
2 3A+2T  9.50  0.40 1 0,1,0 0 1 1,,0 1,9.90,
3 3A  8.20 -4.20 -3 -3,-3,-3 -3 -3 -3,,-3 -3,4.00,
4 2Lz  1.90  0.00 0 0,0,0 0 -1 0,,-1 0,1.90,
"",,Info,,,,Info
5 CSSp3  2.60  0.00 1 0,0,0 0 1 0,,0 1,2.60,
6 FCCoSp2  2.50 -0.48 -1 -2,-1,-2 -1 -2 -2,,-1 -2,2.02,
7 3S+2T  6.38 x -1.60 -1 -1,-1,-2 -2 -2 -2,,-2 0,4.78,
8 2F  1.87 x  0.00 1 0,0,0 0 0 0,,-1 0,1.87,
9 3Lo  5.50 x -0.20 0 0,0,-1 0 0 0,,-1 0,5.30,
10 CCoSp3  3.00  0.10 0 0,0,1 0 0 0,,0 1,3.10,
11 SlSt2  2.30  0.00 1 0,0,1 0 0 0,,0 0,2.30,
12 3T  4.40 x  0.00 1 0,1,0 0 0 0,,0 0,4.40,
13 CiSt2  2.30  0.10 1 1,1,0 0 1 0,,-1 0,2.40,
59.95,,,,,52.47,
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 6.00,6.00,5.75 6.25 6.25 5.75,,6.25 6.25,6.05,
Transition / Linking Footwork  2.00 6.25 5.50,6.00,6.25 5.75 6.00 5.50,,5.75 5.50,5.70,
Performance / Execution  2.00 6.50 5.75,5.75,6.75 6.50 6.00 5.75,,5.50 5.50,5.85,
Choreography / Composition  2.00 7.00 6.00,6.50,6.50 6.50 6.25 5.75,,6.00 6.00,6.20,
Interpretation  2.00 7.00 6.25,6.25,6.25 6.50 6.25 5.50,,6.25 5.75,6.15,
Judges Total Program Component Score (factored),,,,,59.90,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Jump take off with wrong edge (short)",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
12 Vaughn CHIPEUR CAN,3,109.81  49.71,,60.10,0.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3A  8.20  1.80 2 2,0,2 2 2 1,,1 2,10.00,
2 3F !  5.50 -0.40 1 1,-1,0 -1 -1 -1,,0 -1,5.10,
3 3Lz  6.00  1.00 1 2,1,1 1 1 1,,0 1,7.00,
4 CSSp4  3.00  0.30 1 0,1,1 0 1 0,,1 1,3.30,
5 2Lo  1.50  0.00 1 0,0,0 0 0 0,,0 0,1.50,
6 FSSp4  3.00  0.50 1 1,1,1 1 0 1,,1 1,3.50,
7 2A  3.85 x  1.20 2 2,1,1 1 1 0,,0 1,5.05,
8 SeSt2  2.30  0.40 1 1,1,1 0 1 0,,0 1,2.70,
9 3S  4.95 x -2.00 -2 -2,-2,-2 -2 -1 -2,,-2 -2,2.95,
10 2A  3.85 x -1.44 -1 -2,-2,-1 -2 -2 -2,,-2 -2,2.41,
11 1Lz  0.66 x -0.06 0 -1,-1,0 -1 0 -1,,-1 0,0.60,
12 SlSt1  1.80  0.20 0 0,1,1 0 0 1,,1 1,2.00,
13 FCCoSp4  3.50  0.10 1 0,-1,0 0 1 0,,-1 -1,3.60,
48.11,,,,,49.71,
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 6.50,6.00,5.75 6.50 6.50 6.25,,6.25 6.00,6.35,
Transition / Linking Footwork  2.00 6.25 5.50,5.50,5.50 5.75 5.75 5.75,,5.50 5.00,5.65,
Performance / Execution  2.00 6.50 5.75,5.50,5.75 6.25 6.50 6.00,,6.25 5.00,6.05,
Choreography / Composition  2.00 6.50 5.75,6.00,5.75 6.25 6.50 5.75,,5.75 6.50,6.05,
Interpretation  2.00 6.50 5.75,5.25,5.75 6.25 6.25 5.75,,5.75 6.25,5.95,
Judges Total Program Component Score (factored),,,,,60.10,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Jump take off with wrong edge (short)",,,,,,
Printed: 07.11.2009 17:52:44,,,,,,
