10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
4,Ekaterina BOBROVA / Dmitri SOLOVIEV,RUS,0,49.53,28.0,21.53,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,CoSp4,,4.7,False,0.6,2,1,1,2,1,1,0,1,0,2,,5.3
2,NtMiTw4,,3.3,False,-0.4,-1,-1,0,1,0,-1,-1,-1,-1,-1,,2.9
3,NtMiSt4,,4.3,False,0.2,2,1,0,1,1,0,0,1,0,0,,4.5
4,SlLi4,,4.0,False,0.7,2,1,2,1,1,2,1,1,2,1,,4.7
5,SeSt2,,6.4,False,0.0,1,0,1,0,0,0,0,0,0,0,,6.4
6,RoLi4,,4.0,False,0.2,2,1,1,0,0,1,1,1,0,0,,4.2
,,,26.7,,,,,,,,,,,,,,28.0
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.0,5.75,6.25,6.0,6.0,5.75,5.25,5.75,6.0,5.75,,5.9
,Linking Footwork / Movement  ,,,,0.8,5.75,5.75,6.25,5.5,5.75,5.5,5.0,5.25,4.0,4.75,,5.3
,Performance  ,,,,0.6,6.25,6.25,6.0,6.0,6.0,6.0,5.5,5.25,6.25,5.5,,5.95
,Choreography  ,,,,0.6,6.0,6.25,6.5,5.75,6.0,6.0,5.25,5.5,5.5,5.5,,5.75
,Interpretation / Timing  ,,,,1.0,6.25,6.25,6.5,5.75,6.0,5.25,5.5,5.25,5.25,5.25,,5.55
,,,,,,,,,,,,,,,,,21.53
