Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Aliona SAVCHENKO / Robin SZOLKOWY,GER,197.7,1,63.99,1,133.71,2010-11-14,gpusa2010
2,Kirsten MOORE-TOWERS / Dylan MOSCOVITCH,CAN,175.48,2,61.64,2,113.84,2010-11-14,gpusa2010
3,Wenjing SUI / Cong HAN,CHN,170.07,4,57.53,3,112.54,2010-11-14,gpusa2010
4,Caydee DENNEY / Jeremy BARRETT,USA,166.42,3,58.49,4,107.93,2010-11-14,gpusa2010
5,Ksenia STOLBOVA / Fedor KLIMOV,RUS,159.49,5,53.73,6,105.76,2010-11-14,gpusa2010
6,Marissa CASTELLI / Simon SHNAPIR,USA,153.33,7,47.24,5,106.09,2010-11-14,gpusa2010
7,Felicia ZHANG / Taylor TOTH,USA,126.7,6,48.13,7,78.57,2010-11-14,gpusa2010
8,Stacey KEMP / David KING,GBR,115.92,8,42.0,8,73.92,2010-11-14,gpusa2010
