ISU Grand Prix of Figure Skating Final 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Transitions  2.00  8.75  9.00  8.75  8.75  9.00,,8.75  8.50,8.75  8.75,8.79,
Performance  2.00  9.50  9.50  9.25  9.25  9.25,,9.25  8.50,9.50  9.25,9.32,
Composition  2.00  9.25  9.25  9.00  9.00  9.25,,9.25  9.00,9.00  9.25,9.14,
Interpretation of the Music  2.00  9.25  9.50  9.50  9.25  9.25,,9.00  9.00,9.25  9.50,9.29,
Judges Total Program Component Score (factored),,,,90.94,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
ISU Grand Prix of Figure Skating Final 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
3 Yuzuru HANYU JPN  4  187.37,,96.01,92.36,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4Lo  12.00  1.14 1 2 1 1 2,,1 1,1 1,13.14,
2 4S  10.50  2.57 3 3 2 2 3,,2 3,2 3,13.07,
3 FCCoSp4  3.50  1.07 2 2 2 2 2,,1 3,2 3,4.57,
4 StSq4  3.90  1.70 2 3 2 3 3,,2 2,3 2,5.60,
5 3F  5.30  1.60 3 2 1 2 2,,2 3,3 2,6.90,
6 4S+REP  8.09 x -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,4.09,
7 4T  11.33 x  0.26 -1 1 -1 0 1,,1 0,0 1,11.59,
8 3A+3T  14.08 x  1.86 2 2 2 1 2,,2 2,1 2,15.94,
9 3A+1Lo<<+2S <<  10.78 x -1.43 -1 -1 -2 -2 -2,,0 -1,-2 -1,9.35,
10 FCSSp3  2.60  0.79 2 1 1 2 2,,2 2,1 1,3.39,
11 ChSq1  2.00  1.70 3 2 2 2 2,,3 3,3 1,3.70,
12 1Lz  0.66 x -0.06 -1 0 -1 0 0,,-1 -1,0 -1,0.60,
13 CCoSp4  3.50  0.57 1 2 1 0 1,,1 2,1 1,4.07,
88.24,,,,96.01,
Program Components Factor,,,,,
Skating Skills  2.00  9.25  9.25  9.00  9.25  9.50,,9.50  9.50,9.50  9.25,9.36,
Transitions  2.00  9.00  9.00  9.25  9.00  9.50,,9.25  9.00,8.75  9.25,9.11,
Performance  2.00  9.00  9.25  9.25  8.75  9.25,,9.50  9.00,8.75  9.00,9.07,
Composition  2.00  8.75  9.25  9.50  9.00  9.50,,9.75  9.25,9.25  9.50,9.32,
Interpretation of the Music  2.00  8.75  9.25  9.50  9.25  9.50,,9.75  9.50,9.00  9.25,9.32,
Judges Total Program Component Score (factored),,,,92.36,
Deductions Falls: -1.00(1),,,,-1.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1REP Jump repetition",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
4 Javier FERNANDEZ ESP  5  177.01,,86.17,91.84,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3T  4.30  0.60 1 1 1 1 0,,1 2,0 1,4.90,
2 4S+2T  11.80 -0.51 -1 1 -1 -1 0,,0 0,0 -1,11.29,
3 3A+2T  9.80  1.00 1 1 1 1 1,,1 2,1 1,10.80,
4 CSSp3  2.60  0.86 2 2 1 1 2,,2 2,3 1,3.46,
5 ChSq1  2.00  1.50 2 2 2 2 2,,2 2,3 3,3.50,
6 4S< <  8.91 x -2.40 -2 -2 -2 -2 -2,,-2 -2,0 -2,6.51,
7 3A  9.35 x -3.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,6.35,
8 3Lz  6.60 x  0.80 1 1 1 1 1,,2 2,1 1,7.40,
9 3F+1Lo+3S !  11.22 x  0.00 0 0 -1 0 0,,0 0,1 0,11.22,
10 FCCoSp4  3.50  0.50 1 0 0 2 1,,1 2,2 0,4.00,
11 3Lo  5.61 x  1.10 2 1 1 1 2,,2 1,3 2,6.71,
12 StSq4  3.90  1.70 2 2 2 2 3,,2 3,3 3,5.60,
13 CCoSp4  3.50  0.93 2 1 1 2 2,,2 2,2 2,4.43,
83.09,,,,86.17,
Program Components Factor,,,,,
Skating Skills  2.00  9.25  9.00  9.00  8.75  9.25,,9.00  9.25,9.25  9.25,9.14,
Transitions  2.00  9.25  8.75  9.25  9.00  9.25,,9.00  9.00,9.50  9.25,9.14,
Performance  2.00  9.00  8.75  9.00  8.75  8.75,,8.75  9.25,9.25  9.00,8.93,
Composition  2.00  9.25  9.00  9.50  9.25  9.50,,9.25  9.50,9.50  9.50,9.39,
Interpretation of the Music  2.00  9.00  9.00  9.25  9.50  9.25,,9.25  9.50,9.75  9.50,9.32,
Judges Total Program Component Score (factored),,,,91.84,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
ISU Grand Prix of Figure Skating Final 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
5 Patrick CHAN CAN  6  166.99,,80.21,90.78,4.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T  10.30 -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -2,6.30,
2 3A  8.50 -3.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,5.50,
3 4S  10.50  1.71 2 2 1 2 2,,2 2,1 1,12.21,
4 CCSp3  2.80  1.00 2 2 2 3 2,,2 2,2 2,3.80,
5 ChSq1  2.00  2.10 3 3 3 3 2,,3 3,3 3,4.10,
6 3T  4.73 x  0.60 1 1 1 1 1,,1 0,0 1,5.33,
7 3A+REP  6.55 x -3.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,3.55,
8 3Lo  5.61 x  1.40 2 2 2 1 2,,2 2,2 2,7.01,
9 3Lz+2T+2Lo  10.01 x  1.20 2 1 2 1 1,,2 2,2 2,11.21,
10 3F  5.83 x  1.00 1 1 1 1 1,,2 2,3 2,6.83,
11 FSSp4  3.00  1.07 2 2 2 2 2,,2 3,3 2,4.07,
12 StSq4  3.90  1.90 3 3 3 2 3,,2 2,3 3,5.80,
13 CCoSp4  3.50  1.00 2 2 2 2 2,,2 2,2 2,4.50,
77.23,,,,80.21,
Program Components Factor,,,,,
Skating Skills  2.00  9.00  9.00  9.50  9.00  9.50,,9.50  9.50,9.25  9.50,9.32,
Transitions  2.00  9.00  8.75  9.00  8.75  9.25,,9.25  9.25,9.25  9.25,9.11,
Performance  2.00  8.25  8.50  8.75  8.25  9.00,,8.50  8.75,8.25  9.25,8.57,
Composition  2.00  9.25  8.75  9.50  8.75  9.25,,9.50  9.00,9.00  9.50,9.18,
Interpretation of the Music  2.00  8.75  9.00  9.25  9.00  9.50,,9.25  9.25,9.25  9.75,9.21,
Judges Total Program Component Score (factored),,,,90.78,
Deductions Falls: -4.00(3),,,,-4.00,
"x  Credit for highlight distribution, base value multiplied by 1.1REP Jump repetition",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
6 Adam RIPPON USA  2  149.17,,67.97,83.20,2.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4T<< <<  4.30 -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,2.20,
2 3F+3T  9.60  0.90 1 2 1 1 1,,1 2,2 1,10.50,
3 3S  4.40  0.70 1 2 1 1 1,,1 1,1 0,5.10,
4 FCSp3  2.80  0.79 1 1 1 2 2,,2 2,2 1,3.59,
5 StSq3  3.30  0.93 2 2 2 2 1,,2 2,2 1,4.23,
6 3A+2T  10.78 x  1.29 2 2 1 1 1,,2 1,1 1,12.07,
7 3A  9.35 x -2.71 -3 -2 -2 -2 -3,,-3 -3,-3 -3,6.64,
8 3Lz  6.60 x -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,4.50,
9 2Lo  1.98 x  0.09 1 0 1 0 0,,0 0,1 0,2.07,
10 CCoSp4  3.50  1.21 2 3 2 3 2,,3 2,3 2,4.71,
11 3Lz+REP  4.62 x -0.40 0 -1 -1 -1 0,,0 0,-1 -1,4.22,
12 ChSq1  2.00  1.50 3 3 2 2 2,,1 2,2 2,3.50,
13 FCCoSp4  3.50  1.14 2 2 2 3 3,,2 2,3 2,4.64,
66.73,,,,67.97,
Program Components Factor,,,,,
Skating Skills  2.00  8.75  8.00  8.25  8.25  8.25,,8.25  8.00,9.00  8.50,8.32,
Transitions  2.00  8.00  8.00  8.50  8.25  8.00,,7.75  7.75,9.00  8.00,8.07,
Performance  2.00  8.00  7.75  8.50  8.00  8.00,,8.25  7.75,8.25  8.25,8.07,
Composition  2.00  8.75  8.00  8.75  8.50  8.50,,8.50  8.25,8.75  8.25,8.50,
Interpretation of the Music  2.00  8.50  8.50  8.75  9.00  8.50,,8.75  8.25,9.00  8.50,8.64,
Judges Total Program Component Score (factored),,,,83.20,
Deductions Falls: -2.00(2),,,,-2.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1REP Jump repetition",,,,,
printed: 10.12.2016 21:20:19,,,,,
