ISU Grand Prix of Figure Skating Final 2016,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
1 Evgenia MEDVEDEVA RUS  6  148.45,74.23,,74.22,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5 InfoJ6",J7,,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3F  5.30 -1.10 -2 -1 -1 -2 -3,0 -1,,-2 -2,4.20,
2 3Lz !  6.00  0.60 1 0 1 0 1,1 1,,1 1,6.60,
3 FCCoSp4  3.50  1.07 3 2 2 2 2,3 2,,2 2,4.57,
4 StSq4  3.90  1.70 3 2 2 2 3,2 3,,3 2,5.60,
5 3Lo  5.61 x  1.60 2 2 3 1 2,3 2,,3 2,7.21,
6 3F+3T  10.56 x  1.40 2 2 2 1 2,3 2,,2 2,11.96,
7 2A+2T+2T  6.49 x  0.71 1 1 2 0 1,2 2,,1 2,7.20,
8 3S+3T  9.57 x  0.80 1 1 2 1 1,2 1,,1 1,10.37,
9 2A  3.63 x  0.93 2 2 2 1 2,2 2,,1 2,4.56,
10 ChSq1  2.00  1.40 2 2 2 1 2,2 2,,2 2,3.40,
11 CCoSp4  3.50  1.00 2 2 2 2 3,2 2,,2 2,4.50,
12 LSp4  2.70  1.36 3 3 3 2 2,3 3,,3 2,4.06,
62.76,,,,74.23,
Program Components Factor,,,,,
Skating Skills  1.60  9.25  8.75  8.75  9.00  9.25,9.25  9.50,,9.25  9.25,9.14,
Transitions  1.60  9.00  8.75  8.50  9.00  9.50,9.50  9.25,,9.00  9.25,9.11,
Performance  1.60  9.50  9.00  9.00  9.00  9.75,9.50  9.50,,8.75  9.50,9.29,
Composition  1.60  9.25  9.25  8.75  9.25  9.50,9.75  9.75,,9.25  9.50,9.39,
Interpretation of the Music  1.60  9.50  9.25  9.00  9.00  9.75,9.75  9.75,,9.50  9.50,9.46,
Judges Total Program Component Score (factored),,,,74.22,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
2 Satoko MIYAHARA JPN  5  143.69,73.24,,70.45,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Lo  5.10  1.20 1 1 3 1 2,3 1,,2 2,6.30,
2 3Lz+3T  10.30  0.80 1 1 3 1 0,2 0,,2 1,11.10,
3 3F< <  3.70 -0.30 -1 -1 1 0 0,0 -1,,-1 0,3.40,
4 FCSp4  3.20  0.86 2 2 2 2 1,2 1,,1 2,4.06,
5 StSq4  3.90  1.50 2 2 3 2 2,3 1,,2 2,5.40,
6 LSp4  2.70  1.43 3 3 3 2 3,3 2,,3 3,4.13,
7 3Lz+2T+2Lo  10.01 x  1.00 1 1 3 2 2,2 0,,1 1,11.01,
8 2A+3T  8.36 x  1.40 2 1 3 1 2,3 1,,3 2,9.76,
9 3S  4.84 x  1.00 1 2 2 1 1,2 1,,2 1,5.84,
10 ChSq1  2.00  1.40 2 3 2 2 2,2 2,,2 2,3.40,
11 2A  3.63 x  0.71 1 1 2 2 2,1 1,,2 1,4.34,
12 CCoSp4  3.50  1.00 2 2 3 2 1,2 2,,2 2,4.50,
61.24,,,,73.24,
Program Components Factor,,,,,
Skating Skills  1.60  8.75  8.50  9.25  9.00  9.25,9.25  8.75,,8.75  8.50,8.89,
Transitions  1.60  8.50  8.50  9.00  9.00  8.75,9.25  8.50,,8.50  8.25,8.68,
