10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
6,Oksana DOMNINA / Maxim SHABALIN,RUS,0,91.07,48.5,42.57,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,CoSp4,,4.7,False,0.5,1,1,1,1,1,0,1,1,1,1,,5.2
2,BSTw4,,4.7,False,0.5,0,1,1,1,2,0,1,1,1,0,,5.2
3,CSeSt3,,6.2,False,1.0,1,1,1,1,1,1,1,1,1,0,,7.2
4,SlLi4,,4.0,False,0.3,0,1,1,1,1,1,1,0,0,1,,4.3
5,FSTw4,,4.7,False,0.4,0,1,2,1,1,1,1,1,0,0,,5.1
6,SeLi4,,5.6,False,0.5,1,1,1,1,1,1,1,2,1,1,,6.1
7,CuLi4+SlLi4,,5.6,False,0.2,1,0,0,1,0,1,1,0,0,1,,5.8
8,CCiSt2,,5.3,False,0.0,0,0,1,0,-1,0,0,0,0,1,,5.3
9,RoLi4,,4.0,False,0.3,1,1,1,0,0,1,1,0,0,0,,4.3
,,,44.8,,,,,,,,,,,,,,48.5
,Program Components,,,,Factor
,Skating Skills ,,,,1.25,7.0,7.25,7.0,7.25,7.25,7.5,7.25,7.25,6.75,7.25,,7.15
,Linking Footwork / Movement ,,,,1.75,6.75,7.0,6.75,7.0,6.75,7.25,7.25,7.0,6.75,7.25,,6.9
,Performance ,,,,1.0,7.25,7.0,7.0,7.25,7.0,7.5,7.5,7.5,7.0,7.5,,7.2
,Choreography ,,,,1.0,7.0,7.0,7.0,7.25,6.75,7.5,7.5,7.0,7.25,7.25,,7.1
,Interpretation / Timing ,,,,1.0,7.25,7.25,7.0,7.25,7.25,7.5,7.5,7.25,7.25,7.5,,7.25
,,,,,,,,,,,,,,,,,42.57
