Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Jeremy ABBOTT,USA,237.72,2,78.26,1,159.46,2008-12-14,gpf0809
2,Takahiko KOZUKA,JPN,224.63,1,83.9,3,140.73,2008-12-14,gpf0809
3,Johnny WEIR,USA,215.5,4,72.5,2,143,2008-12-14,gpf0809
4,Tomas VERNER,CZE,206.65,5,69.34,4,137.31,2008-12-14,gpf0809
5,Patrick CHAN,CAN,205.16,6,68.0,5,137.16,2008-12-14,gpf0809
WD,Brian JOUBERT,FRA,74.55,3,74.55,WD,WD,2008-12-14,gpf0809
