ISU GP LEXUS Cup of China 2013,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Aliona SAVCHENKO / Robin SZOLKOWY GER  7,132.14  64.41,,68.73,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3FTh  5.50  1.10 2 2 -1,1 2 1 2,,2 1,6.60,
2 3T+3T+SEQ  6.56  0.70 1 1 0,1 0 1 2,,2 1,7.26,
3 BoDs4  4.50  1.30 2 1 1,3 2 2 2,,2 2,5.80,
4 CCoSp4  3.50  0.93 2 1 2,2 1 2 2,,2 2,4.43,
"",,,Info,,Info
5 ChSq1  2.00  1.10 2 1 1,2 2 2 0,,1 2,3.10,
6 3Tw1  5.50 x  0.60 2 1 -2,1 0 2 1,,2 -1,6.10,
7 1A  1.21 x -0.49 -2 -2 -2,-3 -3 -3 -2,,-3 -2,0.72,
8 5RLi3  7.15 x  1.20 1 2 1,2 2 2 1,,2 2,8.35,
9 4Li3  3.85 x  0.93 2 1 0,2 2 2 2,,2 2,4.78,
10 PCoSpB  2.50  0.93 2 2 0,2 2 1 2,,2 2,3.43,
11 5ALi4  7.15 x  1.30 2 1 -1,2 2 3 2,,2 2,8.45,
12 3ATh  8.25 x -2.86 -2 -3 -3,-3 -2 -3 -3,,-3 -3,5.39,
57.67,,,,64.41,
Program Components Factor,,,,,
Skating Skills  1.60 9.25 7.75 8.50,8.75 8.50 8.50 8.50,,8.75 9.00,8.64,
Transition / Linking Footwork  1.60 8.75 8.25 8.00,8.50 8.00 8.00 7.50,,8.00 8.50,8.18,
Performance / Execution  1.60 8.50 8.50 8.50,8.75 8.50 8.75 7.75,,8.50 9.00,8.57,
Choreography / Composition  1.60 8.75 9.00 8.75,9.00 8.75 9.00 7.75,,8.75 8.75,8.82,
Interpretation  1.60 9.00 8.75 8.00,9.00 9.00 9.00 7.75,,8.50 9.00,8.75,
Judges Total Program Component Score (factored),,,,68.73,
Deductions: Falls: -1.00,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Qing PANG / Jian TONG CHN  8,124.00  56.87,,67.13,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 1A+2A+SEQ  3.52 -0.93 -2 -2 -2,-2 -1 -2 -1,,-2 -2,2.59,
2 2T  1.30 -0.31 -2 -2 2,-2 -2 -2 -1,,0 -2,0.99,
3 3Tw2  5.40  0.80 0 1 2,1 2 0 2,,1 1,6.20,
4 BoDs3  4.00  0.90 2 2 1,1 0 1 2,,1 1,4.90,
5 FCCoSp3  3.00  0.64 1 1 2,1 2 1 2,,1 1,3.64,
6 ChSq1  2.00  1.10 1 1 2,2 2 1 2,,1 2,3.10,
7 5RLi3  7.15 x  1.20 2 2 2,1 2 1 2,,2 1,8.35,
8 3STh  4.95 x  1.10 1 2 2,1 2 2 2,,0 1,6.05,
9 3LoTh  5.50 x -0.10 -1 0 1,0 0 0 1,,-1 -1,5.40,
10 5BLi4  7.15 x  0.80 1 1 2,1 1 1 2,,1 0,7.95,
11 4Li3  3.85 x  0.71 2 1 1,1 2 2 1,,2 1,4.56,
12 PCoSpB  2.50  0.64 1 1 1,2 2 1 2,,1 1,3.14,
50.32,,,,56.87,
Program Components Factor,,,,,
Skating Skills  1.60 8.25 8.50 8.50,8.75 8.25 8.00 9.00,,8.25 8.75,8.46,
