ISU GP LEXUS Cup of China 2013,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Anna POGORILAYA RUS  8,118.38  62.15,,56.23,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Lz+3T  10.10  0.80 2 1 1,2 1 1 1,,1 1,10.90,
2 3Lo+1Lo+3S  9.80  0.80 2 1 2,1 1 1 1,,1 1,10.60,
3 3Lz  6.00  0.70 2 1 1,1 0 1 1,,1 1,6.70,
4 FCSp4  3.20  0.71 2 1 3,1 1 1 1,,2 2,3.91,
"",,,Info,,Info
5 StSq3  3.30  0.79 2 1 2,2 0 1 2,,2 1,4.09,
6 3Lo+2T  7.04 x  0.60 1 1 2,1 0 0 1,,1 1,7.64,
7 2A  3.63 x -0.86 -2 -1 -1,-2 -2 -2 -1,,-2 -2,2.77,
8 LSp4  2.70  1.00 2 2 2,2 2 2 2,,1 2,3.70,
9 ChSq1  2.00  0.50 1 0 2,1 1 1 0,,1 0,2.50,
10 A  0.00 x  0.00 - - -,- - - -,,- -,0.00,
11 3F e  5.83 x -0.70 -1 -1 -1,-1 -1 -1 -1,,-1 -1,5.13,
12 CCoSp4  3.50  0.71 1 0 2,2 2 1 2,,1 1,4.21,
57.10,,,,62.15,
Program Components Factor,,,,,
Skating Skills  1.60 7.00 6.25 7.25,7.25 7.25 6.75 6.75,,7.25 7.25,7.07,
Transition / Linking Footwork  1.60 7.00 6.00 7.00,6.75 6.50 5.75 6.50,,7.75 6.50,6.61,
Performance / Execution  1.60 7.50 6.75 7.75,7.00 6.75 7.75 7.00,,7.50 7.00,7.21,
Choreography / Composition  1.60 7.25 6.75 8.00,7.00 7.00 7.00 6.75,,7.50 6.50,7.04,
Interpretation  1.60 7.25 7.25 7.50,7.25 7.00 6.75 7.25,,7.75 7.00,7.21,
Judges Total Program Component Score (factored),,,,56.23,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Carolina KOSTNER ITA  9,110.65  46.34,,65.31,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 2Lz  2.10  0.13 1 1 2,0 0 0 1,,0 0,2.23,
2 2A  3.30  0.86 2 1 2,2 2 1 2,,2 1,4.16,
3 3F+2T  6.60  0.50 0 0 1,1 0 1 2,,1 1,7.10,
4 FCCoSp4  3.50  0.71 1 2 2,1 1 1 2,,2 1,4.21,
5 FCSp3  2.80  0.29 1 1 1,0 1 0 0,,1 0,3.09,
6 3T< <  3.19 x -2.10 -3 -3 -3,-3 -3 -3 -3,,-3 -3,1.09,
7 2Lo  1.98 x  0.09 1 0 2,0 0 1 0,,0 0,2.07,
8 3S+2T+2Lo  8.03 x  0.70 1 1 1,0 1 1 2,,1 1,8.73,
9 CCoSp3  3.00  0.50 1 1 1,1 1 0 1,,1 1,3.50,
10 StSq3  3.30  1.07 2 2 2,3 2 2 2,,2 3,4.37,
11 ChSq1  2.00  1.30 2 2 2,2 2 1 1,,3 2,3.30,
12 3S< <  3.19 x -0.70 -1 -1 -1,-1 -1 -1 0,,-1 -1,2.49,
42.99,,,,46.34,
Program Components Factor,,,,,
Skating Skills  1.60 8.50 8.25 8.50,8.50 8.50 8.25 8.25,,8.50 8.25,8.39,
Transition / Linking Footwork  1.60 8.00 7.00 8.00,8.00 8.50 7.50 7.50,,8.00 8.00,7.86,
