Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Nathalie PECHALAT / Fabian BOURZAT,FRA,165.68,2,63.6,1,102.08,2013-11-03,gpchn2013
2,Ekaterina BOBROVA / Dmitri SOLOVIEV,RUS,163.42,1,65.7,2,97.72,2013-11-03,gpchn2013
3,Madison CHOCK / Evan BATES,USA,150.53,3,56.77,3,93.76,2013-11-03,gpchn2013
4,Pernelle CARRON / Lloyd JONES,FRA,134.12,5,50.2,4,83.92,2013-11-03,gpchn2013
5,Alexandra ALDRIDGE / Daniel EATON,USA,132.06,4,52.92,5,79.14,2013-11-03,gpchn2013
6,Xiaoyang YU / Chen WANG,CHN,106.18,7,41.24,6,64.94,2013-11-03,gpchn2013
7,Yiyi ZHANG / Nan WU,CHN,104.98,6,41.79,7,63.19,2013-11-03,gpchn2013
WD,Xintong HUANG / Xun ZHENG,CHN,WD,WD,WD,WD,WD,2013-11-03,gpchn2013
