11
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
11,Laura MUNANA / Luke MUNANA,MEX,0,36.35,19.86,16.49,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,Ref,Scores of Panel
1,DiSt1,,4.6,False,-0.33,0,-1,-2,-1,0,0,0,0,0,0,-1,,4.27
2,RoLi4,,4.0,False,0.17,1,-1,-1,0,0,1,1,0,1,1,2,,4.17
3,NtMiTw3,,2.8,False,-0.58,0,-1,-2,-1,-1,0,-1,-1,-2,0,-1,,2.22
4,NtMiSt2,,3.2,False,-0.25,-1,-1,-2,0,-1,0,0,0,-1,0,0,,2.95
5,Sp2,,3.5,False,-0.5,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,,3.0
6,SlLi3,,3.5,False,-0.25,-1,-1,-1,0,-1,0,0,0,-1,1,0,,3.25
,,,21.6,,,,,,,,,,,,,,,19.86
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,4.75,4.5,4.25,4.25,3.75,4.5,5.0,4.5,4.75,4.25,4.5,,4.46
,Linking Footwork / Movement  ,,,,0.8,4.25,4.0,4.25,4.0,4.0,4.0,4.75,4.25,4.5,4.0,4.0,,4.17
,Performance  ,,,,0.6,4.25,4.5,4.25,4.75,4.25,4.25,5.0,4.5,4.75,4.25,4.0,,4.42
,Choreography  ,,,,0.6,4.5,4.25,4.0,4.75,3.5,4.25,5.25,4.5,4.75,4.5,4.0,,4.33
,Interpretation / Timing  ,,,,1.0,4.5,4.25,4.0,4.5,3.75,4.5,5.0,4.5,4.75,4.5,4.0,,4.33
,,,,,,,,,,,,,,,,,,16.49
