Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Yuko KAWAGUCHI / Alexander SMIRNOV,RUS,176.97,1,65.02,2,111.95,2008-11-02,gpcan08
2,Jessica DUBE / Bryce DAVISON,CAN,176.54,3,60.14,1,116.4,2008-11-02,gpcan08
3,Keauna MCLAUGHLIN / Rockne BRUBAKER,USA,161.51,2,60.66,3,100.85,2008-11-02,gpcan08
4,Mylene BRODEUR / John MATTATALL,CAN,149.14,6,50.76,4,98.38,2008-11-02,gpcan08
5,Tiffany VISE / Derek TRENT,USA,148.52,4,53.94,5,94.58,2008-11-02,gpcan08
6,Rachel KIRKLAND / Eric RADFORD,CAN,141.66,7,50.08,6,91.58,2008-11-02,gpcan08
7,Amanda EVORA / Mark LADWIG,USA,138.14,8,47.04,7,91.1,2008-11-02,gpcan08
8,Huibo DONG / Yiming WU,CHN,127.17,5,50.84,8,76.33,2008-11-02,gpcan08
